#{"t_start": 1630011621.7895303, "env_id": null}
r,l,t
0.8,101,0.474093
0.9,57,0.754939
0.8,20,0.86915
0.8,23,1.001795
0.8,32,1.189095
0.8,62,1.489515
0.8,25,1.629606
0.8,39,1.833402
0.8,24,1.969193
0.8,47,2.208749
0.8,35,2.395725
0.8,62,2.71544
0.8,62,3.026775
0.8,28,3.183259
0.0,101,3.640702
0.0,101,4.100254
0.8,12,4.178989
0.0,101,4.645549
0.0,101,5.121394
0.8,24,5.253444
0.8,15,5.346114
0.0,101,5.789931
0.8,57,6.078891
0.8,46,6.327697
0.8,22,6.456304
0.8,52,6.723162
0.8,32,6.897793
0.8,49,7.14846
0.8,48,7.374845
0.8,41,7.590687
0.8,22,7.722897
0.0,101,8.170828
0.8,45,8.397178
0.9,19,8.505851
0.8,101,8.955902
0.8,32,9.129749
0.9,64,9.458514
0.8,44,9.6861
0.8,37,9.875932
0.0,101,11.389451
0.8,41,11.607264
0.0,75,11.981294
0.8,13,12.06807
0.8,21,12.187683
0.8,70,12.552835
0.8,29,12.71058
0.8,20,12.823845
0.8,30,12.989382
0.8,29,13.151807
0.8,57,13.467002
0.6,41,13.680901
0.8,33,13.85877
0.8,21,13.979843
0.8,54,14.270585
0.8,25,14.410287
0.8,44,14.64908
0.8,31,14.815439
0.8,20,14.935197
0.8,39,15.140028
0.8,32,15.324529
0.8,95,15.758838
0.8,101,16.218459
0.0,101,16.653363
0.0,46,16.867939
0.8,17,16.96638
0.0,101,17.416718
0.0,101,17.883537
0.8,54,18.131897
0.8,63,18.434264
0.8,79,18.78737
0.0,101,19.243658
0.8,44,19.474247
0.8,37,19.667819
0.8,31,19.831072
0.8,30,19.98955
0.8,16,20.091213
0.8,60,20.385289
0.8,101,20.909439
0.8,80,21.306712
0.0,15,21.406631
0.0,101,22.982338
0.8,61,23.258978
0.8,37,23.452165
0.8,35,23.627644
0.8,33,23.790868
0.8,18,23.893612
0.8,50,24.129722
0.9,41,24.34232
0.8,50,24.591414
0.8,13,24.675026
0.8,18,24.781249
0.8,37,24.975585
0.8,38,25.171918
0.8,32,25.345392
0.8,61,25.649241
0.8,17,25.748363
0.9,79,26.164382
0.8,61,26.438527
0.8,66,26.760533
0.8,31,26.931795
0.8,28,27.085428
0.0,101,27.552967
0.8,36,27.746561
0.8,101,28.214048
0.8,44,28.428412
0.8,36,28.621243
0.8,25,28.76027
0.8,18,28.869184
0.8,43,29.091814
0.8,49,29.337327
0.8,38,29.547479
0.8,44,29.771108
0.0,101,30.231433
0.8,44,30.458293
0.8,85,30.852653
0.8,20,30.965265
0.8,54,31.238602
0.8,58,31.538092
0.8,50,31.796248
0.8,45,32.024005
0.8,61,32.309026
0.8,31,32.477987
0.8,51,32.738626
0.8,51,34.028886
0.8,52,34.285918
0.8,101,34.749968
0.8,24,34.887867
0.8,33,35.061745
0.8,27,35.219347
0.8,30,35.376659
0.8,25,35.514914
0.8,17,35.616377
0.8,53,35.879445
0.8,30,36.047925
0.8,38,36.256701
0.8,23,36.388607
0.8,15,36.477423
0.8,17,36.582743
0.0,101,37.031124
0.8,71,37.390528
0.8,60,37.696032
0.8,25,37.833086
0.0,101,38.275402
0.8,54,38.562257
0.8,34,38.7417
0.8,27,38.887293
0.8,50,39.139703
0.8,48,39.383016
0.8,65,39.690345
0.9,51,39.948812
0.8,42,40.174597
0.8,61,40.474988
0.8,49,40.735307
0.9,19,40.843245
0.8,43,41.054917
0.8,51,41.320648
0.8,17,41.422113
0.8,24,41.554947
0.9,39,41.762724
0.8,61,42.057688
0.0,101,42.508159
0.8,36,42.696997
0.8,38,42.878326
0.8,36,43.070078
0.8,34,43.250964
0.8,34,43.42822
0.8,101,43.861592
0.8,62,45.220603
0.8,40,45.434797
0.0,101,45.949124
0.8,40,46.160638
0.8,32,46.323437
0.8,50,46.553762
0.8,13,46.63604
0.8,23,46.767927
0.8,45,46.977264
0.8,101,47.441908
0.8,21,47.564459
0.8,49,47.826463
0.8,12,47.905693
0.8,38,48.10307
0.0,101,48.551975
0.8,48,48.806729
0.9,64,49.138971
0.8,59,49.426737
0.0,101,49.895756
0.0,101,50.349082
0.8,38,50.549476
0.8,39,50.755809
0.8,19,50.866257
0.8,57,51.155552
0.8,12,51.234185
0.8,31,51.406083
0.8,47,51.624646
0.8,13,51.712593
0.9,19,51.824835
0.0,101,52.277783
0.8,86,52.644644
0.8,98,53.095864
0.0,101,53.599597
0.8,46,53.835412
0.8,45,54.048544
0.8,19,54.166266
0.8,84,54.585672
0.8,85,54.954919
0.8,44,55.165662
0.8,17,55.262063
0.9,36,56.482373
0.8,25,56.625864
2.0,18,56.728118
0.8,101,57.223565
0.0,101,57.682862
0.8,27,57.831805
0.0,101,58.261222
0.8,33,58.424348
0.8,19,58.533628
0.0,101,58.996899
0.8,15,59.086347
0.8,14,59.172584
0.8,34,59.35417
0.8,48,59.591936
0.8,40,59.79136
0.0,101,60.237286
0.8,15,60.329325
0.8,11,60.405553
0.8,77,60.792115
0.8,17,60.898015
0.8,26,61.04108
0.8,45,61.273348
0.8,101,61.783209
0.8,42,61.994392
0.0,101,62.432481
0.8,51,62.694256
0.8,101,63.13598
0.3,101,63.586498
0.8,101,64.036967
0.8,57,64.331563
0.8,16,64.42685
0.8,52,64.693845
0.8,55,64.966367
0.8,46,65.196913
0.8,29,65.358158
0.8,44,65.582125
0.8,15,65.674314
0.8,25,65.816024
0.8,22,65.93753
0.8,59,66.229378
0.8,41,67.453669
0.8,12,67.533385
0.8,14,67.6222
0.8,17,67.721366
0.8,33,67.901941
0.8,50,68.146503
0.8,42,68.359257
0.8,26,68.505926
0.8,89,68.9202
0.8,40,69.125516
0.8,16,69.231528
0.8,19,69.340133
0.8,43,69.565553
0.9,101,70.056041
0.8,61,70.346378
0.8,46,70.557342
0.8,43,70.790502
0.8,13,70.871087
0.8,13,70.951622
0.8,17,71.056566
0.0,101,71.522118
0.8,21,71.644232
0.8,23,71.771901
0.8,101,72.249301
0.8,17,72.350253
0.8,47,72.584333
0.8,34,72.762563
0.8,22,72.884438
0.0,101,73.324735
0.8,18,73.429606
0.8,20,73.545897
0.8,34,73.733097
0.0,101,74.184881
0.8,21,74.305039
0.8,20,74.419727
0.8,26,74.569891
0.8,15,74.659784
0.8,15,74.752923
0.8,53,75.025758
0.8,38,75.213416
0.9,42,75.4356
0.8,101,75.899771
0.8,51,76.150166
0.8,53,76.420949
0.9,63,76.709815
0.8,50,76.957724
0.8,12,77.036374
0.8,21,77.155539
0.8,45,77.393107
0.8,59,77.702127
0.8,42,78.9539
0.8,59,79.242093
0.8,14,79.3291
0.8,12,79.407284
0.8,16,79.501804
0.8,46,79.748701
0.8,32,79.924109
0.8,22,80.055538
0.8,26,80.212652
0.8,48,80.445304
0.8,86,80.842663
0.8,78,81.241491
0.8,22,81.364562
0.8,21,81.482616
0.0,101,81.944723
0.8,23,82.072291
0.8,28,82.229316
0.8,21,82.346484
0.8,65,82.676401
0.8,13,82.759018
0.8,29,82.91605
0.8,11,82.990164
0.8,11,83.065041
0.8,41,83.274167
0.8,13,83.366278
0.8,23,83.492433
0.8,60,83.793868
0.8,16,83.887669
0.8,32,84.057578
0.8,21,84.181554
2.0,48,84.433159
0.8,15,84.523766
0.8,32,84.686027
0.8,71,85.043419
0.8,62,85.360504
0.8,43,85.579111
0.8,14,85.667587
0.9,15,85.760871
0.9,22,85.894031
0.8,22,86.020099
0.8,66,86.354599
0.8,11,86.426405
0.8,31,86.593692
0.8,43,86.825292
0.0,101,87.312968
0.8,14,87.400604
0.8,29,87.558338
0.8,38,87.759465
0.8,19,87.870085
0.8,85,88.258438
0.8,32,88.431075
0.8,58,88.71899
0.8,93,89.155636
2.0,23,89.280269
0.8,42,89.490461
0.0,101,91.006586
0.8,42,91.226437
0.8,17,91.326155
0.8,20,91.442309
0.8,13,91.525378
0.8,29,91.679065
0.8,15,91.770315
1.0,45,92.006777
0.8,59,92.303789
0.8,30,92.462166
0.8,100,92.93472
0.8,77,93.280958
0.8,46,93.520216
0.8,18,93.624856
0.8,19,93.735561
0.8,11,93.809691
0.8,17,93.905312
0.0,101,94.363223
0.8,20,94.47915
0.8,39,94.696555
0.9,44,94.933084
0.8,61,95.220076
0.8,38,95.40834
0.8,28,95.562977
0.8,76,95.947078
0.8,35,96.131013
0.8,101,96.61055
0.8,26,96.763051
0.8,67,97.089249
0.0,101,97.562665
0.8,17,97.662357
0.8,12,97.741787
0.8,15,97.833485
0.8,14,97.922584
0.8,16,98.019202
0.8,100,98.493166
0.8,33,98.667853
0.0,101,99.133376
0.8,32,99.307369
0.8,21,99.422256
0.9,16,99.522634
0.8,74,99.889208
1.0,74,100.278154
0.8,25,100.413123
0.8,34,100.595726
0.8,37,100.782231
0.8,27,100.931597
0.0,101,102.420882
0.8,56,102.711051
0.8,99,103.168117
0.8,66,103.519099
0.9,55,103.797917
0.8,20,103.909874
0.8,22,104.032106
0.8,17,104.135343
0.8,51,104.399047
0.8,77,104.727724
0.9,32,104.901968
0.8,30,105.060129
0.8,40,105.263079
0.8,27,105.411973
0.8,39,105.602164
0.0,101,106.050078
0.8,12,106.128834
0.8,41,106.334987
0.8,41,106.552757
0.9,20,106.668669
0.8,11,106.743222
0.8,39,106.94096
0.9,18,107.049316
0.8,23,107.174192
0.8,11,107.252992
0.8,59,107.519644
0.0,101,107.978303
0.8,12,108.057323
0.0,101,108.528414
0.8,56,108.812282
0.8,46,109.04883
0.8,28,109.196616
0.8,31,109.361035
0.8,43,109.565383
0.8,14,109.660304
0.8,89,110.062171
0.8,12,110.150779
0.8,17,110.253405
0.8,56,110.532644
0.8,34,110.709892
0.8,56,110.967487
0.8,68,111.285819
0.8,22,111.413893
0.8,17,111.514215
0.8,13,111.597647
0.8,76,111.966911
0.8,20,112.081553
0.8,24,112.210745
2.0,20,113.36793
0.8,35,113.545608
0.8,26,113.686733
0.8,14,113.775435
0.8,63,114.105784
0.8,22,114.232058
0.8,32,114.395443
0.8,12,114.475838
0.8,24,114.612628
0.8,31,114.776609
0.8,38,114.968998
0.8,11,115.051444
0.9,101,115.560747
0.8,24,115.691934
0.8,74,116.057495
0.8,37,116.24569
0.8,55,116.522035
0.8,46,116.765292
0.8,16,116.858536
0.8,42,117.055696
0.8,20,117.170033
0.8,35,117.353749
0.8,40,117.564569
0.8,13,117.648499
0.8,71,117.999261
0.9,37,118.185822
0.8,23,118.316558
0.8,25,118.454
0.8,48,118.696894
0.8,73,119.029164
0.8,29,119.181121
0.8,20,119.300427
0.8,38,119.495415
0.8,101,119.922266
0.8,28,120.064013
0.8,18,120.168982
0.8,33,120.338847
