#{"t_start": 1630001141.1417763, "env_id": null}
r,l,t
0.0,22,0.128911
0.0,40,0.337327
0.0,43,0.547266
0.0,26,0.697192
0.0,39,0.900631
0.0,32,1.069452
0.0,19,1.18088
0.0,100,1.638152
0.0,13,1.721644
0.0,22,1.839741
0.0,31,2.006601
0.0,34,2.187086
0.0,51,2.436609
0.0,9,2.502259
0.0,32,2.66836
0.0,13,2.752727
0.0,32,2.918317
0.0,33,3.087476
0.0,15,3.179188
0.0,12,3.257622
0.0,13,3.342035
0.0,39,3.539092
0.0,48,3.798972
0.0,101,4.243117
0.0,18,4.346085
0.0,24,4.4859
0.0,47,4.722015
0.0,76,5.074981
1.0,17,5.172888
0.0,21,5.296841
0.0,42,5.514808
0.0,101,5.963211
0.0,23,6.091888
0.0,31,6.257308
0.0,18,6.362274
0.0,21,6.480966
0.0,23,6.610238
0.0,24,6.738542
0.0,50,6.995854
0.0,31,7.159599
0.0,24,7.292691
0.0,14,7.380879
0.0,11,7.465292
0.0,15,7.561737
0.0,12,7.642099
0.0,65,7.970407
0.0,14,8.057584
0.0,48,8.293766
0.0,25,8.43491
0.0,35,8.618779
0.0,12,8.698625
0.0,28,8.848914
0.0,47,9.090301
0.0,90,9.503108
0.0,13,9.584713
0.0,22,9.710803
0.0,17,9.819321
0.0,101,10.269092
0.0,15,10.371007
0.0,67,11.730891
0.0,101,12.201915
0.0,24,12.342062
0.0,56,12.632806
0.0,15,12.72654
0.0,33,12.905672
0.0,16,13.008089
0.0,13,13.091798
0.0,62,13.403061
0.0,18,13.50898
0.0,38,13.709675
0.0,29,13.864987
0.0,19,13.985305
0.0,101,14.44395
0.0,21,14.567574
0.0,13,14.650854
0.0,56,14.909963
0.0,21,15.031102
0.0,21,15.145546
0.0,24,15.279348
0.0,92,15.696465
0.0,13,15.781192
0.0,31,15.95056
0.0,35,16.129846
0.0,18,16.234905
1.0,29,16.393616
0.0,75,16.764507
0.0,51,17.016756
0.0,101,17.440164
0.0,21,17.558531
0.0,22,17.681755
0.0,13,17.766638
0.0,61,18.074238
0.0,10,18.143639
0.0,50,18.378609
0.0,12,18.45729
0.0,101,18.891926
0.0,41,19.081973
0.0,19,19.198282
0.0,33,19.384378
0.0,12,19.463745
0.0,101,19.930652
0.0,25,20.066273
0.0,82,20.428271
0.0,35,20.609113
0.0,32,20.785341
0.0,9,20.851764
0.0,19,20.961691
0.0,21,21.081499
0.0,27,21.23216
0.0,49,21.495371
0.0,45,21.713012
0.0,101,23.209295
0.0,15,23.30857
0.0,33,23.480348
0.0,27,23.634915
0.0,70,23.93311
0.0,55,24.200093
0.0,101,24.645823
0.0,12,24.726096
0.0,19,24.845313
0.0,15,24.944687
0.0,85,25.358284
0.0,17,25.461665
0.0,33,25.635157
0.0,13,25.718563
0.0,15,25.818073
0.0,20,25.935305
0.0,101,26.382899
0.0,33,26.559963
0.0,22,26.68532
0.0,24,26.816172
0.0,28,26.968344
0.0,16,27.071952
0.0,29,27.234902
0.0,16,27.331356
0.0,22,27.454276
0.0,28,27.607152
0.0,101,28.065311
0.0,34,28.244462
0.0,26,28.389973
0.0,47,28.615716
0.0,23,28.746015
0.0,12,28.825735
0.0,19,28.938768
0.0,40,29.152208
0.0,29,29.310619
0.0,36,29.48423
0.0,50,29.736139
0.0,15,29.837716
0.0,43,30.035714
0.0,29,30.197069
0.0,12,30.276569
0.0,81,30.650023
0.0,11,30.725228
0.0,18,30.831187
0.0,35,31.01803
0.0,17,31.128601
0.0,24,31.259868
0.0,101,31.683818
0.0,13,31.768302
0.0,11,31.841381
0.0,18,31.94724
