#{"t_start": 1628606808.675836, "env_id": null}
r,l,t
0.0,16,0.047731
0.0,16,0.095395
0.0,16,0.138707
0.0,16,0.182691
0.0,16,0.224295
0.0,16,0.270321
0.0,16,0.311612
0.0,16,0.353517
0.0,16,0.394132
0.0,16,0.435528
0.0,16,0.477445
0.0,16,0.518699
0.0,16,0.56433
0.0,16,0.606682
0.0,16,0.648255
0.0,16,0.689357
0.0,15,0.741276
0.0,16,0.782274
0.0,16,0.8259
0.0,16,0.868458
0.0,15,0.914827
0.0,16,0.95757
0.0,16,1.003851
0.0,16,1.048015
0.0,16,1.09651
0.0,16,1.138116
0.0,16,1.180825
0.0,16,1.222544
0.0,16,1.264215
0.0,16,1.314145
0.0,16,1.367352
0.0,16,1.409051
0.0,16,1.452094
0.0,16,1.494033
0.0,16,1.536813
0.0,16,1.581633
0.0,16,1.622614
0.0,16,1.670899
0.0,16,1.712186
0.0,16,1.755115
0.0,16,1.800557
1.0,11,1.842001
0.0,16,1.883733
0.0,16,1.927162
0.0,16,1.969876
0.0,16,2.011355
0.0,16,2.053521
0.0,16,2.097553
0.0,16,2.139637
0.0,16,2.183809
0.0,16,2.225641
0.0,16,2.267192
0.0,16,2.314892
0.0,16,2.356277
0.0,16,2.402076
0.0,16,2.444827
0.0,16,2.487301
0.0,16,2.535203
0.0,16,2.577301
0.0,16,2.619275
0.0,16,2.66098
0.0,16,2.707778
0.0,16,2.754978
0.0,16,2.795364
0.0,16,2.841901
0.0,16,2.883703
0.0,16,2.928823
0.0,16,2.970819
0.0,16,3.014271
0.0,16,3.056516
0.0,16,3.104466
0.0,16,3.145676
0.0,16,3.18871
1.0,11,3.228137
0.0,16,3.270413
0.0,16,3.312179
0.0,16,3.354412
0.0,16,3.401955
0.0,16,3.44648
0.0,16,3.487933
0.0,16,3.529583
0.0,16,3.57498
1.0,13,3.622605
0.0,16,3.664214
0.0,16,3.710919
0.0,16,3.756493
0.0,16,3.799777
0.0,16,3.842384
0.0,16,3.885332
0.0,16,3.926784
0.0,16,3.968429
0.0,16,4.009996
0.0,16,4.050921
0.0,16,4.092578
0.0,16,4.134704
0.0,13,4.181788
0.0,16,4.229382
0.0,16,4.271517
0.0,16,4.31266
0.0,16,4.358912
0.0,16,4.400639
0.0,16,4.447569
0.0,16,4.501695
0.0,16,4.544281
0.0,16,4.587108
0.0,16,4.62954
0.0,16,4.672158
0.0,16,4.720299
1.0,15,4.771771
0.0,16,4.818879
0.0,16,4.861181
0.0,16,4.906883
0.0,16,4.949815
0.0,16,5.006912
0.0,16,5.055002
0.0,16,5.097111
0.0,16,5.146478
0.0,16,5.19028
0.0,16,5.233153
0.0,16,5.27532
0.0,16,5.327588
0.0,16,5.371524
0.0,16,5.414049
0.0,16,5.461537
0.0,16,5.507989
0.0,16,5.550118
0.0,16,5.598166
