#{"t_start": 1628214831.573397, "env_id": null}
r,l,t
0.0,16,0.068903
0.0,16,0.126101
0.0,16,0.182116
0.0,16,0.238143
0.0,16,0.293865
0.0,16,0.35143
0.0,16,0.410655
0.0,16,0.467242
0.0,16,0.524459
0.0,16,0.582628
0.0,16,0.644305
0.0,16,0.700482
0.0,16,0.761275
0.0,16,0.836008
0.0,16,0.891418
0.0,16,0.946637
0.0,16,1.007993
0.0,16,1.068506
0.0,16,1.12893
0.0,16,1.185966
0.0,16,1.250072
0.0,16,1.312944
0.0,16,1.371572
0.0,16,1.429494
0.0,16,1.484942
0.0,16,1.540912
0.0,16,1.600643
1.0,16,1.668083
0.0,16,1.723277
0.0,16,1.778497
0.0,16,1.840976
0.0,16,1.897421
0.0,16,1.953453
0.0,16,2.009911
0.0,16,2.068105
0.0,16,2.125441
0.0,16,2.17974
0.0,16,2.243024
0.0,16,2.29786
0.0,16,2.360629
1.0,10,2.406765
0.0,16,2.463312
0.0,16,2.518143
0.0,16,2.575137
0.0,16,2.634729
0.0,16,2.694271
0.0,16,2.757079
0.0,16,2.812765
0.0,16,2.875103
0.0,16,2.933472
0.0,16,2.988783
1.0,15,3.052619
0.0,16,3.109257
0.0,16,3.165422
0.0,16,3.221368
0.0,16,3.276926
0.0,16,3.334895
0.0,16,3.394778
0.0,16,3.454268
1.0,15,3.517249
0.0,16,3.578547
0.0,16,3.639111
0.0,16,3.696434
0.0,16,3.754595
0.0,16,3.813983
0.0,16,3.872831
0.0,16,3.928542
0.0,16,3.986232
0.0,16,4.042266
0.0,16,4.100244
1.0,13,4.156013
0.0,16,4.212437
0.0,16,4.268232
0.0,16,4.3252
0.0,16,4.38101
0.0,16,4.440306
0.0,16,4.496464
0.0,16,4.553106
0.0,16,4.612018
0.0,16,4.671754
0.0,16,4.728277
0.0,16,4.784545
0.0,16,4.846389
0.0,16,4.907221
0.0,16,4.962995
0.0,16,5.018019
0.0,16,5.073975
0.0,16,5.129531
0.0,15,5.188876
0.0,16,5.244196
1.0,11,5.293205
0.0,16,5.35223
0.0,16,5.410339
0.0,16,5.466192
0.0,13,5.521247
0.0,16,5.579521
0.0,14,5.637764
0.0,16,5.693526
0.0,16,5.749485
0.0,16,5.807769
0.0,16,5.863685
0.0,16,5.92346
0.0,16,5.979019
0.0,16,6.035195
1.0,15,6.103757
0.0,16,6.159533
0.0,16,6.217512
0.0,16,6.273081
0.0,16,6.335646
0.0,16,6.391817
0.0,16,6.45743
1.0,16,6.515748
0.0,16,6.57409
0.0,16,6.630922
0.0,16,6.68729
0.0,16,6.745089
0.0,16,6.800324
0.0,16,6.85762
0.0,16,6.913287
1.0,9,6.954851
0.0,16,7.014419
0.0,16,7.070363
0.0,16,7.130456
0.0,16,7.18649
0.0,16,7.244128
0.0,16,7.300281
0.0,16,7.358754
0.0,16,7.419411
1.0,11,7.471938
0.0,16,7.527341
0.0,16,8.616632
0.0,16,8.679262
0.0,16,8.738608
0.0,16,8.795294
0.0,16,8.857484
0.0,16,8.914073
0.0,16,8.970484
0.0,16,9.027086
0.0,16,9.083298
0.0,16,9.139993
1.0,16,9.20071
0.0,16,9.266347
0.0,16,9.322383
0.0,16,9.385499
0.0,16,9.442109
0.0,16,9.498908
0.0,16,9.563212
0.0,16,9.622799
0.0,16,9.678882
0.0,16,9.735233
0.0,16,9.791884
0.0,16,9.849263
0.0,16,9.913558
0.0,16,9.979899
0.0,15,10.040527
0.0,16,10.09983
0.0,16,10.157283
0.0,16,10.217199
1.0,13,10.274756
1.0,16,10.341015
1.0,12,10.38928
0.0,16,10.447615
0.0,16,10.506216
0.0,16,10.564559
0.0,16,10.62682
1.0,15,10.691131
0.0,16,10.748918
0.0,16,10.812525
0.0,16,10.869583
0.0,16,10.925992
0.0,16,10.981827
0.0,16,11.038004
1.0,11,11.085969
0.0,16,11.143836
0.0,16,11.20251
0.0,16,11.26036
0.0,16,11.318334
1.0,13,11.376935
0.0,16,11.433274
0.0,16,11.489783
0.0,16,11.551708
0.0,16,11.607047
0.0,16,11.66476
0.0,16,11.722935
0.0,16,11.778594
0.0,16,11.838474
0.0,16,11.906012
