#{"t_start": 1630024883.328208, "env_id": null}
r,l,t
0.9,32,0.169674
0.8,51,0.397086
0.8,23,0.522683
0.8,18,0.624177
0.0,101,1.088593
0.8,21,1.208743
0.8,47,1.437454
0.0,101,1.888525
0.8,42,2.093147
0.0,101,2.53129
0.8,11,2.605346
0.8,31,2.769596
0.8,29,2.919714
0.8,35,3.099379
0.0,101,3.532433
0.8,45,3.762228
0.8,30,3.911555
2.0,19,4.024464
0.8,46,4.248495
0.8,23,4.371345
0.8,16,4.46802
0.8,28,4.618213
0.8,57,4.878704
0.8,25,5.018361
0.8,89,5.432044
0.8,14,5.516657
0.8,29,5.670415
0.8,20,5.782812
0.8,101,6.235741
0.8,34,6.414448
0.8,23,6.544573
0.8,31,6.705569
0.8,24,6.836155
0.8,12,6.913754
0.8,78,7.261189
0.8,46,7.501955
0.8,68,7.825033
0.8,27,7.972324
0.8,18,8.075426
0.8,31,8.241148
0.8,36,8.428326
0.9,101,8.877504
0.8,87,9.292938
0.8,69,9.633712
0.8,33,9.808231
0.9,39,10.015359
0.8,30,11.180432
0.8,55,11.46182
0.8,59,11.761711
0.8,19,11.868656
0.8,52,12.127149
0.8,95,12.562274
0.8,36,12.737457
0.8,16,12.831694
0.0,15,12.925909
0.8,19,13.034169
0.0,101,13.486011
0.8,21,13.598935
0.9,100,14.054594
0.8,16,14.149137
0.9,39,14.353772
0.8,41,14.555742
0.8,24,14.68321
0.8,36,14.870094
0.8,33,15.054656
0.8,101,15.524386
0.0,23,15.661752
0.8,33,15.833403
0.8,101,16.296531
0.8,32,16.451016
0.8,36,16.636941
0.8,22,16.75793
0.8,51,17.009787
0.0,101,17.463383
0.8,36,17.641819
0.8,50,17.892116
0.8,86,18.320534
0.8,46,18.567798
0.8,21,18.684159
0.8,39,18.872859
0.0,101,19.339797
0.8,52,19.59647
0.8,35,19.780011
0.8,18,19.883354
0.8,46,20.114846
0.8,28,20.26887
0.8,29,20.422054
0.8,62,20.732963
0.8,61,20.995688
0.8,101,22.47555
0.8,10,22.542613
0.8,16,22.636301
0.0,101,23.090544
0.8,19,23.197939
0.8,56,23.481119
0.9,38,23.677254
0.8,43,23.896932
0.8,66,24.225295
0.8,18,24.329797
0.8,37,24.509724
0.0,101,24.953316
0.8,101,25.414587
0.8,65,25.714503
0.8,23,25.840032
0.8,38,26.031147
0.8,64,26.331217
0.8,101,26.77993
0.8,79,27.186282
0.8,18,27.29086
0.8,38,27.485721
0.8,53,27.753288
0.8,41,27.973316
0.8,40,28.170302
0.0,101,28.617831
0.8,60,28.889913
0.8,44,29.099126
0.8,15,29.19042
0.8,47,29.422533
0.8,16,29.516413
0.8,31,29.68427
0.8,41,29.898877
0.0,101,30.355577
0.8,95,30.833122
0.8,31,30.996823
0.8,63,31.306001
0.8,35,31.488944
0.8,33,31.665138
0.8,30,31.82575
0.8,32,31.99422
0.8,22,32.115188
0.8,20,32.227636
0.8,77,33.560218
0.8,40,33.765083
0.1,101,34.203891
0.8,54,34.464149
0.8,26,34.602695
0.8,30,34.761987
0.8,30,34.917089
0.8,89,35.347464
0.8,31,35.507531
0.9,31,35.684696
0.8,16,35.779415
0.8,77,36.158533
0.8,37,36.352734
0.8,49,36.58912
0.8,15,36.679807
0.8,34,36.859593
0.8,25,36.993955
0.8,56,37.261881
0.0,101,37.717717
0.8,56,38.001179
0.8,18,38.103324
0.8,60,38.405842
0.8,45,38.621923
0.8,35,38.807627
0.8,44,39.038855
0.8,34,39.225263
0.8,32,39.388486
0.8,48,39.630625
0.8,59,39.938949
0.8,33,40.109465
0.8,12,40.186901
0.8,11,40.260669
0.8,15,40.351265
0.8,28,40.499686
0.8,43,40.714573
0.8,101,41.148733
0.8,101,41.596908
0.0,101,42.033534
0.8,58,42.31242
0.8,31,42.473659
0.8,71,42.819164
0.8,68,43.159248
0.8,46,44.405118
0.9,49,44.656925
0.8,59,44.950684
0.8,44,45.169772
0.8,51,45.415067
0.8,47,45.654374
0.8,29,45.808186
0.8,29,45.969587
0.8,17,46.070442
0.8,18,46.171147
0.8,88,46.570893
0.8,54,46.82305
0.0,23,46.950879
0.8,36,47.140205
0.8,66,47.441013
0.8,30,47.5957
0.8,43,47.792014
0.8,37,47.982517
0.8,45,48.206841
0.0,101,48.660561
0.8,23,48.782933
0.8,12,48.872253
0.8,30,49.035872
0.8,36,49.223387
0.9,101,49.684612
0.8,37,49.880724
0.8,29,50.037694
0.8,14,50.124704
0.8,15,50.215113
0.8,10,50.284086
0.8,40,50.48096
0.8,46,50.706927
0.9,77,51.083946
0.8,44,51.31533
0.0,101,51.775705
0.8,34,51.960485
0.8,41,52.166899
0.8,18,52.271805
0.8,45,52.505175
0.8,13,52.587057
0.8,20,52.709646
0.8,24,52.840059
0.8,82,53.244393
0.8,46,53.467546
0.8,55,53.728506
0.8,16,53.821354
0.8,17,53.918929
0.8,33,54.09498
0.8,19,54.199977
0.8,70,54.535481
0.8,36,55.732868
0.8,101,56.191313
0.8,28,56.345087
0.8,24,56.478309
0.8,28,56.623777
0.8,20,56.734224
0.8,101,57.184765
0.8,80,57.542745
0.8,29,57.708298
0.8,82,58.106122
0.8,46,58.346618
0.8,32,58.512742
0.8,37,58.700725
0.8,34,58.87806
0.8,44,59.090949
0.8,101,59.563267
0.8,49,59.79284
0.8,41,59.985383
0.8,38,60.183429
0.8,35,60.364335
0.9,50,60.624736
0.8,25,60.759654
0.8,36,60.948271
0.8,16,61.042049
