#{"t_start": 1630085008.0946894, "env_id": null}
r,l,t
0.8,33,0.186516
0.8,31,0.343497
0.8,54,0.622923
0.9,21,0.746825
0.8,31,0.924162
0.8,37,1.127324
0.8,30,1.289091
0.8,95,1.709513
0.8,27,1.869198
0.8,63,2.182976
0.8,58,2.477391
0.8,58,2.809205
0.0,101,3.299359
0.8,88,3.685178
0.0,101,4.155247
0.8,16,4.259226
0.8,19,4.377483
0.8,9,4.446172
0.8,21,4.564258
0.8,18,4.681059
0.8,78,5.052143
0.8,13,5.154917
0.8,16,5.261087
0.8,59,5.562515
0.8,101,6.034915
0.8,38,6.248274
0.7,101,6.72456
0.9,16,6.824593
0.8,25,6.968031
2.0,40,7.180479
0.8,23,7.329463
0.8,31,7.50916
0.8,74,7.893935
0.8,50,8.156258
0.8,101,8.622301
0.8,74,8.964939
0.8,25,9.099827
0.8,43,9.320808
0.9,96,9.797554
0.8,31,9.971613
0.0,76,10.378725
0.8,62,11.73908
0.8,101,12.256254
0.8,55,12.541034
0.8,27,12.69267
0.0,101,13.164232
0.8,19,13.284349
2.0,37,13.484854
0.8,69,13.82981
0.8,65,14.145644
0.0,101,14.590381
0.8,11,14.67983
0.8,37,14.891008
0.8,40,15.091568
0.9,34,15.279378
0.8,34,15.459947
0.8,62,15.796995
0.8,23,15.933614
0.8,36,16.136944
0.0,101,16.61263
0.8,13,16.69835
0.8,68,17.017828
0.8,56,17.287899
0.8,44,17.523893
0.8,17,17.631889
0.8,12,17.713623
0.8,44,17.944523
0.8,65,18.291866
0.8,35,18.48415
0.8,21,18.617912
0.8,25,18.760867
0.8,45,18.998245
0.8,26,19.144094
0.0,101,19.603049
0.8,22,19.735801
0.8,19,19.854532
0.8,26,20.000517
0.8,14,20.094824
0.8,35,20.284088
0.8,21,20.40177
0.8,31,20.586207
0.0,26,20.725543
0.8,43,20.969536
0.8,30,21.144197
0.8,35,21.329336
0.8,101,21.793579
0.8,69,22.166047
0.8,20,23.324464
0.8,66,23.640463
0.8,10,23.718825
0.8,101,24.186588
0.9,101,24.684231
0.8,28,24.839038
0.8,20,24.964021
0.0,101,25.412465
0.8,22,25.54112
0.8,25,25.677983
0.8,12,25.76718
0.8,9,25.838244
0.8,57,26.139166
0.8,27,26.297611
0.8,16,26.407439
0.8,15,26.51342
0.8,13,26.604339
0.8,22,26.765342
0.8,52,27.036393
0.8,38,27.249916
0.8,22,27.380861
0.8,26,27.545431
0.8,23,27.675531
0.8,38,27.885708
0.8,13,27.971281
0.8,12,28.054244
0.8,35,28.234246
0.8,61,28.5571
0.8,26,28.720002
0.8,79,29.101684
0.8,60,29.460773
0.8,18,29.588264
0.8,33,29.767776
0.0,101,30.214906
0.8,14,30.307272
