#{"t_start": 1629302676.520231, "env_id": null}
r,l,t
0.0,101,0.492051
0.0,101,0.96925
0.1,18,1.072226
-0.9,45,1.286694
0.0,101,1.785719
0.0,101,2.272658
0.1,67,2.595721
0.1,71,2.938852
0.1,24,3.07127
0.1,63,3.376381
0.1,16,3.469905
0.1,54,3.728535
0.0,101,4.206095
0.0,101,4.700938
0.1,51,4.946099
0.5,101,5.45746
0.1,101,5.919688
0.0,101,6.398872
0.1,54,6.660494
0.1,34,6.837528
0.1,24,6.96534
0.1,60,7.281035
0.2,94,7.729189
0.1,80,8.128308
0.0,76,8.49225
0.1,60,8.774467
0.0,101,9.244435
0.0,101,9.715058
0.0,67,11.022259
0.1,31,11.185771
0.1,55,11.447494
0.1,95,11.893409
0.1,53,12.144862
0.0,79,12.558913
0.1,62,12.847878
0.1,58,13.11493
0.0,85,13.504754
0.1,34,13.681191
0.1,38,13.868771
0.0,101,14.327227
0.1,24,14.456285
0.1,98,14.917857
0.1,20,15.027305
0.1,54,15.287275
0.0,101,15.772992
0.1,80,16.144853
0.1,34,16.321654
0.1,18,16.425634
0.0,43,16.641309
0.1,101,17.111933
0.1,101,17.591306
0.1,67,17.9064
0.1,63,18.202877
0.1,41,18.418881
0.1,54,18.679815
0.1,73,19.039592
0.3,87,19.477162
0.0,101,19.95657
0.1,92,20.406258
0.1,101,21.874673
0.2,76,22.239463
0.1,65,22.55231
0.3,62,22.844815
0.1,100,23.333304
0.0,101,23.813736
0.0,49,24.070256
0.1,14,24.152184
0.1,14,24.237079
0.1,63,24.544406
0.1,14,24.629807
0.0,101,25.088513
0.0,62,25.381786
0.0,22,25.49718
0.0,101,25.975955
0.1,60,26.255983
0.1,57,26.516536
0.1,18,26.616509
0.1,20,26.728399
0.1,48,26.955348
0.1,24,27.086062
0.0,39,27.279493
0.1,38,27.482186
0.1,14,27.565063
0.1,24,27.697582
0.1,29,27.849473
0.1,63,28.138056
0.2,32,28.306436
0.1,17,28.405068
0.1,24,28.532264
0.0,72,28.868403
0.0,101,29.355686
0.2,80,29.742727
0.1,56,30.022547
0.0,101,30.499018
0.1,13,30.578491
0.1,101,31.06345
0.1,30,31.224088
0.1,14,31.307218
0.1,17,31.40786
0.1,20,31.522591
0.1,57,31.793463
0.1,28,32.913458
0.0,101,33.378455
0.1,67,33.69324
-1.0,99,34.144083
0.0,101,34.616734
0.1,24,34.74228
0.1,31,34.898201
0.2,86,35.31336
0.1,28,35.459985
0.1,12,35.53569
0.1,18,35.636593
0.1,49,35.875564
0.1,59,36.148408
0.2,101,36.616345
0.1,41,36.818883
0.1,42,37.027144
0.1,92,37.467268
0.0,101,37.933597
0.0,101,38.40672
0.1,52,38.653712
0.1,32,38.817834
0.1,63,39.110732
0.0,101,39.570794
0.0,101,40.040216
0.1,47,40.280497
0.1,22,40.399509
0.0,42,40.604668
0.1,16,40.697422
0.1,46,40.924038
0.1,21,41.034748
0.1,14,41.117165
0.1,73,41.458764
0.1,53,41.72199
0.1,48,41.960691
0.1,101,42.428745
0.1,101,43.85798
0.1,25,43.987324
0.1,20,44.101643
0.1,18,44.204615
0.2,49,44.4354
0.0,48,44.68158
0.0,101,45.138856
0.0,35,45.317985
0.0,49,45.569494
0.0,101,46.041338
0.0,101,46.515811
0.1,101,46.996067
0.1,101,47.460399
0.0,87,47.860414
0.1,87,48.255176
0.1,13,48.332306
0.0,45,48.568016
0.0,22,48.681772
0.1,53,48.926974
0.0,101,49.390564
0.1,21,49.506334
0.1,14,49.589523
0.1,89,49.994208
0.1,61,50.284206
0.0,101,50.757833
0.0,101,51.229481
0.0,101,51.699698
0.0,72,52.038071
0.1,67,52.368439
0.1,30,52.523021
0.0,53,52.782437
0.1,81,53.161746
0.1,71,54.454609
0.1,25,54.584935
0.1,20,54.695256
0.0,60,54.999322
0.0,101,55.475335
0.1,35,55.653373
0.1,61,55.926889
0.0,36,56.109265
0.0,101,56.566163
0.1,62,56.85926
0.1,25,56.99223
0.1,45,57.220336
0.1,48,57.450077
0.1,25,57.579574
0.1,45,57.806709
0.1,85,58.203347
0.0,101,58.688706
0.1,24,58.817329
0.1,50,59.055683
0.0,92,59.474967
0.0,101,59.936891
0.1,41,60.143745
0.1,25,60.271403
0.1,101,60.731146
0.1,85,61.127921
0.1,68,61.439184
0.1,13,61.517391
0.1,28,61.663015
0.1,57,61.946068
0.1,101,62.383688
0.0,101,62.848754
0.1,16,62.940479
0.0,101,63.406284
0.1,25,63.544706
0.1,36,63.727791
0.1,28,63.871934
0.1,72,65.178376
0.1,61,65.457153
0.1,82,65.84371
0.1,29,65.992196
0.1,14,66.076166
0.1,56,66.353203
0.1,24,66.487993
0.1,15,66.574977
0.1,14,66.659059
0.1,13,66.739231
0.1,37,66.922648
0.4,63,67.230754
0.1,15,67.318898
0.1,75,67.680948
0.3,98,68.161343
0.1,42,68.377845
0.1,59,68.65503
0.1,22,68.775465
0.1,29,68.926538
0.0,101,69.408534
0.0,101,69.891363
0.1,15,69.983056
0.1,59,70.259699
0.0,101,70.729064
0.1,20,70.838233
0.1,16,70.927774
0.1,18,71.027495
0.1,61,71.313143
0.1,91,71.728519
0.1,52,71.974101
0.1,26,72.110085
0.0,101,72.570406
0.1,20,72.68157
0.0,101,73.155374
0.1,36,73.338254
0.1,58,73.612788
0.0,101,74.078449
0.1,89,74.484469
0.1,19,74.598863
0.1,37,74.79939
0.1,22,74.91895
0.1,101,76.372938
0.0,93,76.804397
0.1,49,77.033897
0.1,20,77.142836
0.0,64,77.441098
0.1,26,77.577569
0.1,21,77.695803
0.0,101,78.162309
0.1,40,78.356073
0.1,49,78.595452
0.1,101,79.049922
0.3,101,79.514011
0.1,18,79.613424
0.1,33,79.781443
0.0,101,80.253465
0.1,37,80.439948
0.0,43,80.648251
0.1,21,80.758085
0.1,23,80.882548
0.1,37,81.068647
0.1,23,81.189491
0.0,101,81.661636
0.1,20,81.772951
0.1,19,81.878861
0.1,101,82.341686
0.1,22,82.462026
0.1,101,82.933247
0.1,51,83.184794
0.2,47,83.423794
0.1,74,83.771006
0.1,21,83.887575
0.1,32,84.055939
0.1,13,84.136612
0.1,29,84.283067
0.1,101,84.751288
0.1,14,84.834272
0.1,64,85.138035
0.1,31,85.294609
0.2,27,85.432786
0.1,30,85.588359
0.1,21,85.69854
0.1,20,85.808519
0.0,31,85.974713
0.1,27,87.090872
0.1,30,87.244074
0.1,34,87.429309
0.1,30,87.5863
0.1,15,87.676789
0.1,29,87.823067
0.1,58,88.095543
0.0,76,88.459746
0.1,67,88.78021
0.1,74,89.128319
0.1,59,89.397177
0.1,65,89.702801
0.1,23,89.824492
0.1,24,89.949006
0.1,31,90.105595
0.0,47,90.327457
0.1,23,90.450057
0.1,16,90.54109
0.0,101,91.000288
0.1,16,91.094723
0.1,57,91.36957
0.1,101,91.845371
0.1,31,92.013805
0.0,101,92.495895
0.0,101,92.965822
0.1,50,93.206186
0.1,101,93.670006
0.1,39,93.869842
0.3,75,94.237099
-1.0,83,94.619448
0.1,41,94.833297
0.1,62,95.119713
0.1,18,95.231344
0.1,68,95.567082
-0.9,37,95.744655
0.1,14,95.830229
0.1,65,96.130512
0.1,48,96.366226
0.1,23,96.49534
0.1,35,96.67407
0.1,19,96.779744
0.1,53,97.028792
0.1,58,98.288199
0.1,15,98.376488
0.1,17,98.473517
0.0,64,98.779182
0.1,66,99.108662
0.1,37,99.294977
0.1,55,99.556633
0.1,15,99.643258
0.1,41,99.847824
0.1,16,99.939399
