#{"t_start": 1629304942.5763543, "env_id": null}
r,l,t
0.1,48,0.237616
0.1,25,0.361594
0.0,101,0.810255
0.0,101,1.308808
0.0,20,1.41761
0.0,101,1.871904
0.1,24,1.997949
0.1,53,2.262211
0.0,67,2.567207
0.1,26,2.707849
0.3,101,3.173149
0.0,101,3.639652
0.0,101,4.140339
0.0,101,4.587078
0.1,23,4.70703
0.1,57,4.978183
0.1,24,5.102842
0.0,101,5.56826
0.1,56,5.832952
0.1,78,6.190629
0.1,64,6.510972
0.1,32,6.686261
0.1,99,7.173433
0.0,101,7.614836
0.1,49,7.852119
0.0,101,8.333224
0.0,93,8.763211
0.1,30,8.917912
0.0,101,9.367847
0.1,20,9.477871
0.1,20,9.585017
0.1,62,10.866553
0.0,101,11.325466
0.1,53,11.575675
0.1,18,11.67964
0.1,41,11.884815
0.1,40,12.083704
0.1,17,12.180885
0.1,58,12.449886
0.1,101,12.924794
0.0,101,13.40183
0.1,17,13.497201
0.4,83,13.917372
0.0,67,14.227688
0.1,101,14.688082
0.1,37,14.881207
0.1,19,14.990189
0.1,101,15.471165
0.1,73,15.824228
0.1,15,15.912725
0.1,44,16.142883
0.1,38,16.321894
0.1,25,16.459824
0.0,101,16.913374
0.1,24,17.036466
0.0,62,17.345535
0.0,101,17.799434
0.0,46,18.024237
0.0,69,18.34271
0.0,101,18.823539
0.0,101,19.288624
0.1,20,19.396105
0.1,28,19.545086
0.0,101,20.001028
0.1,18,20.10006
0.1,101,21.569806
0.2,44,21.79619
0.1,15,21.885329
0.1,22,22.004804
0.1,40,22.210951
0.0,101,22.686644
0.1,26,22.823299
0.0,23,22.944756
0.1,80,23.316086
0.1,48,23.551205
0.1,34,23.728348
0.2,88,24.133509
0.1,23,24.255064
0.1,56,24.514531
0.1,26,24.648997
0.1,35,24.822926
0.0,101,25.30859
0.1,15,25.400097
0.1,13,25.479258
0.1,14,25.560861
0.1,17,25.65848
0.1,22,25.77964
0.1,54,26.02778
0.1,101,26.477645
0.1,20,26.586116
0.0,101,27.071884
0.1,72,27.402944
0.1,17,27.498181
0.0,32,27.66593
0.0,17,27.760129
0.1,39,27.961199
0.0,101,28.457955
0.1,54,28.709223
0.1,101,29.149235
0.1,34,29.317323
0.1,101,29.816924
0.0,101,30.28905
0.1,38,30.469838
0.1,53,30.720383
0.1,43,30.937563
0.0,74,31.309839
0.1,51,32.534447
0.2,33,32.699069
0.0,101,33.154777
0.1,19,33.259632
0.1,13,33.341161
0.1,27,33.482758
0.1,55,33.738613
0.1,43,33.958706
0.1,37,34.153845
0.1,66,34.456003
0.0,101,34.909922
0.1,15,34.999884
0.0,24,35.125469
0.1,20,35.23948
0.1,101,35.716901
0.2,101,36.173655
0.1,82,36.550614
0.0,101,37.011334
0.1,26,37.14504
0.1,14,37.237034
0.1,21,37.351292
0.1,59,37.633738
0.1,54,37.8799
0.1,54,38.140945
0.0,101,38.593364
0.1,54,38.847573
0.1,49,39.077439
0.1,38,39.269501
0.0,101,39.720849
0.0,51,39.979948
0.2,101,40.449285
0.1,56,40.715099
0.1,101,41.144654
0.1,21,41.25859
0.1,44,41.463904
0.1,18,41.56586
0.0,78,41.933627
0.1,101,43.387146
0.0,101,43.824597
0.1,15,43.911076
0.2,32,44.077842
0.4,81,44.473311
0.1,15,44.562065
0.1,71,44.882507
0.1,79,45.236456
0.0,101,45.702608
0.1,38,45.899195
0.0,101,46.360791
0.1,41,46.572387
0.1,43,46.795423
0.1,54,47.067494
0.1,75,47.419355
0.1,73,47.761137
0.0,101,48.24428
0.1,75,48.586632
0.1,83,48.984027
0.1,26,49.126959
