#{"t_start": 1628189164.801281, "env_id": null}
r,l,t
1.0,11,0.050958
0.0,16,0.110275
1.0,12,0.158724
0.0,16,0.215466
0.0,16,0.279137
0.0,16,0.332454
0.0,16,0.387029
0.0,16,0.440573
0.0,16,0.499465
0.0,16,0.552807
0.0,16,0.608076
0.0,16,0.669842
0.0,16,0.72365
0.0,16,0.78312
1.0,12,0.83634
0.0,16,0.891494
0.0,16,0.946328
0.0,16,1.004922
0.0,16,1.062748
0.0,16,1.119633
0.0,16,1.177642
0.0,16,1.231521
0.0,16,1.285488
0.0,16,1.33948
0.0,16,1.395629
0.0,16,1.450946
0.0,16,1.512321
0.0,16,1.5674
0.0,16,1.630458
0.0,14,1.691203
0.0,16,1.7449
0.0,16,1.805279
0.0,16,1.86339
0.0,16,1.917123
0.0,16,1.973143
0.0,16,2.030166
0.0,16,2.087207
0.0,16,2.142824
0.0,16,2.196535
0.0,16,2.250632
0.0,16,2.304379
0.0,16,2.360245
0.0,16,2.415045
0.0,16,2.468917
0.0,16,2.525505
0.0,16,2.579811
0.0,16,2.644035
0.0,16,2.697685
0.0,16,2.751514
0.0,16,2.805743
0.0,16,2.858831
0.0,16,2.913854
0.0,16,2.971602
0.0,16,3.025615
1.0,16,3.088984
0.0,16,3.148476
0.0,16,3.205437
0.0,16,3.259404
0.0,16,3.315396
1.0,13,3.370295
0.0,16,3.424914
0.0,16,3.479393
0.0,16,3.537926
0.0,16,3.590911
0.0,16,3.644555
0.0,16,3.70375
0.0,16,3.758267
0.0,15,3.81697
0.0,16,3.870194
0.0,16,3.924074
0.0,16,3.982943
0.0,16,4.038996
0.0,16,4.104524
1.0,10,4.14641
0.0,16,4.203038
0.0,16,4.262754
0.0,16,4.318541
0.0,16,4.373029
0.0,16,4.428509
0.0,16,4.48681
0.0,16,4.542135
0.0,16,4.595113
0.0,16,4.651105
0.0,16,4.708832
0.0,16,4.766155
0.0,16,4.81951
0.0,16,4.879249
0.0,16,4.937375
0.0,16,4.992168
0.0,16,5.044945
0.0,16,5.099566
1.0,11,5.146429
0.0,16,5.200724
0.0,16,5.253754
0.0,16,5.306872
0.0,16,5.362268
0.0,16,5.418516
0.0,16,5.474017
0.0,16,5.526738
0.0,16,5.58883
0.0,16,5.651825
0.0,16,5.705081
0.0,16,5.762353
0.0,16,5.815719
0.0,16,5.870534
0.0,16,5.930714
0.0,16,5.984339
0.0,16,6.042148
0.0,16,6.101979
0.0,16,6.155206
0.0,16,6.213483
0.0,16,6.268914
0.0,16,6.326405
0.0,13,6.380204
0.0,16,6.435358
0.0,16,6.489026
0.0,16,6.550918
0.0,16,6.606597
0.0,16,6.667013
0.0,16,6.720093
0.0,16,6.773291
0.0,16,6.828068
0.0,16,6.882003
0.0,16,6.935504
0.0,16,6.989716
0.0,16,7.04251
0.0,16,7.100752
0.0,16,7.155147
0.0,16,7.210269
1.0,13,7.265577
0.0,16,8.327507
0.0,16,8.381018
0.0,16,8.438216
0.0,16,8.505072
0.0,16,8.559278
0.0,16,8.613968
0.0,16,8.676226
1.0,10,8.719599
0.0,16,8.772177
0.0,16,8.83049
0.0,16,8.886799
0.0,16,8.942734
0.0,16,8.997254
0.0,16,9.055037
0.0,16,9.110026
0.0,16,9.165045
0.0,16,9.226284
0.0,16,9.285294
0.0,16,9.344425
0.0,16,9.407667
0.0,16,9.470726
0.0,16,9.524915
0.0,16,9.588195
0.0,16,9.660924
0.0,16,9.715399
1.0,14,9.772635
0.0,16,9.827092
0.0,16,9.882965
0.0,16,9.938416
0.0,16,9.992958
0.0,16,10.049058
1.0,14,10.102272
0.0,16,10.160711
1.0,15,10.217875
0.0,16,10.271458
0.0,16,10.326596
0.0,16,10.381525
0.0,16,10.435298
0.0,16,10.488362
0.0,16,10.54298
0.0,15,10.602108
0.0,16,10.657772
0.0,16,10.718997
0.0,16,10.778083
0.0,16,10.839768
0.0,16,10.893181
0.0,16,10.955097
0.0,16,11.017452
0.0,16,11.075146
0.0,16,11.129814
0.0,16,11.183582
0.0,16,11.237634
0.0,16,11.291309
0.0,16,11.347184
0.0,16,11.403907
0.0,16,11.457885
0.0,16,11.513858
0.0,16,11.56992
0.0,16,11.624153
0.0,16,11.683021
0.0,16,11.74417
0.0,16,11.799811
0.0,16,11.855857
0.0,16,11.911487
0.0,16,11.965502
0.0,16,12.019855
0.0,16,12.073923
0.0,16,12.134161
0.0,16,12.188106
0.0,16,12.24376
1.0,12,12.297167
0.0,16,12.35454
0.0,16,12.41124
0.0,16,12.465907
0.0,16,12.525245
0.0,16,12.587478
0.0,16,12.640543
0.0,16,12.702318
0.0,16,12.767418
0.0,16,12.823429
0.0,16,12.879769
0.0,16,12.933769
0.0,16,12.986675
0.0,16,13.043299
0.0,16,13.09937
0.0,16,13.153192
0.0,16,13.206042
0.0,16,13.263198
0.0,16,13.31595
1.0,12,13.363729
0.0,16,13.420833
