#{"t_start": 1628250994.1218667, "env_id": null}
r,l,t
0.0,16,0.04633
0.0,16,0.09263
0.0,16,0.134623
0.0,16,0.180034
0.0,16,0.223225
0.0,16,0.268438
0.0,16,0.309344
0.0,16,0.350845
0.0,16,0.394696
0.0,16,0.436031
0.0,16,0.48598
0.0,16,0.532758
0.0,16,0.573697
0.0,16,0.61538
0.0,16,0.656321
0.0,16,0.702523
0.0,16,0.743628
0.0,16,0.784113
0.0,16,0.827466
0.0,16,0.86793
0.0,16,0.913177
0.0,11,0.955245
0.0,16,0.996208
0.0,16,1.037564
0.0,16,1.079716
0.0,16,1.120394
0.0,16,1.167858
0.0,16,1.212919
0.0,16,1.253661
0.0,16,1.297096
0.0,16,1.339047
0.0,16,1.380393
0.0,16,1.421135
0.0,16,1.463335
0.0,16,1.504567
0.0,16,1.548731
0.0,16,1.594702
0.0,16,1.634383
0.0,16,1.675716
0.0,16,1.716318
0.0,16,1.757302
0.0,16,1.798231
0.0,16,1.839485
0.0,16,1.882741
0.0,16,1.925004
0.0,16,1.965966
0.0,16,2.008964
0.0,16,2.055094
0.0,16,2.096219
0.0,16,2.138843
0.0,16,2.180891
0.0,16,2.2292
0.0,16,2.272188
0.0,16,2.316815
0.0,16,2.357399
0.0,16,2.402122
0.0,16,2.444468
0.0,16,2.491052
0.0,16,2.541693
0.0,14,2.589334
0.0,16,2.632069
0.0,16,2.673247
0.0,16,2.71546
0.0,16,2.761425
0.0,16,2.801905
0.0,16,2.846306
0.0,16,2.901263
0.0,16,2.941584
0.0,16,2.98192
0.0,16,3.02256
0.0,16,3.062736
0.0,16,3.106859
0.0,16,3.152409
0.0,16,3.196616
0.0,16,3.237129
0.0,16,3.280293
0.0,16,3.331813
0.0,16,3.372541
0.0,16,3.414021
0.0,16,3.455684
0.0,16,3.498974
0.0,16,3.544682
0.0,16,3.5882
0.0,16,3.630423
0.0,16,3.671517
0.0,16,3.712705
0.0,16,3.757131
0.0,16,3.800828
0.0,16,3.848894
0.0,16,3.891458
0.0,16,3.936639
0.0,16,3.977803
0.0,16,4.018731
0.0,16,4.059925
0.0,16,4.105585
0.0,16,4.158715
0.0,16,4.20051
0.0,16,4.241477
0.0,16,4.282586
0.0,16,4.327505
0.0,16,4.374948
0.0,16,4.421778
0.0,16,4.46751
0.0,16,4.514097
0.0,16,4.554693
0.0,16,4.595837
0.0,16,4.640988
0.0,16,4.682263
0.0,16,4.726215
0.0,16,4.766883
0.0,16,4.813371
0.0,16,4.860537
0.0,16,4.902345
0.0,16,4.942959
0.0,16,4.989935
0.0,16,5.030312
0.0,16,5.072536
0.0,16,5.121943
0.0,16,5.162052
0.0,16,5.205699
0.0,16,5.25427
0.0,16,5.295437
0.0,16,5.33617
0.0,16,5.381315
0.0,16,5.421701
0.0,16,5.462373
0.0,16,5.504297
0.0,16,5.545039
0.0,16,5.586919
0.0,16,5.634274
1.0,14,5.678043
0.0,16,5.718216
0.0,16,5.767517
0.0,16,5.813245
0.0,16,5.855658
0.0,16,5.896457
0.0,16,5.937508
0.0,16,5.979155
0.0,15,6.02687
0.0,16,6.067269
0.0,16,6.108057
0.0,16,6.149739
0.0,16,6.191034
0.0,16,6.240805
0.0,15,6.289248
0.0,16,6.338392
0.0,16,6.381941
0.0,16,6.428668
0.0,16,6.471299
0.0,16,6.517337
0.0,16,6.560638
0.0,16,6.608289
0.0,16,6.653836
0.0,16,6.694394
0.0,16,6.737373
0.0,16,6.7782
0.0,16,6.81903
0.0,16,6.862007
0.0,16,6.903024
0.0,16,6.94641
0.0,16,6.987612
0.0,16,7.029193
0.0,16,7.085299
0.0,16,7.126801
0.0,16,7.168662
0.0,16,7.210282
0.0,16,7.256063
0.0,16,7.306385
0.0,16,7.348403
0.0,16,7.389659
0.0,16,7.430711
0.0,16,7.472198
0.0,16,7.514004
0.0,16,7.556222
0.0,16,7.603021
0.0,16,7.646538
0.0,16,7.690964
0.0,16,7.733544
0.0,16,7.775867
0.0,16,7.819962
0.0,16,7.869079
0.0,16,7.912209
0.0,16,7.95381
0.0,16,7.996304
0.0,16,8.037547
0.0,16,8.079752
0.0,16,8.121124
0.0,16,8.170059
1.0,10,8.205862
0.0,16,8.247264
0.0,16,8.289034
0.0,16,8.33607
0.0,16,8.37709
0.0,16,8.421308
0.0,16,8.473867
0.0,16,8.515957
0.0,16,8.557069
0.0,16,8.598046
0.0,16,8.639857
0.0,16,8.693637
0.0,16,8.734159
0.0,16,8.775183
0.0,16,8.816127
0.0,16,8.857124
0.0,16,8.904463
0.0,16,8.949214
0.0,16,8.990817
0.0,16,9.034719
0.0,16,9.079598
0.0,16,9.120521
0.0,16,9.166084
0.0,16,9.208792
0.0,16,9.253689
0.0,16,9.29499
0.0,16,9.350569
0.0,16,9.394735
0.0,16,9.435252
0.0,16,9.479056
0.0,16,9.52521
0.0,16,9.56841
0.0,16,9.60879
0.0,16,9.649678
0.0,16,9.691076
0.0,16,9.732826
0.0,16,9.777243
0.0,16,9.826161
0.0,16,9.869307
0.0,16,9.909457
0.0,16,9.953563
0.0,16,9.994547
0.0,16,10.036113
0.0,16,10.079845
0.0,16,10.121632
0.0,16,10.16392
0.0,16,10.209681
0.0,16,10.257585
0.0,16,10.300622
0.0,16,10.346285
0.0,16,10.3917
0.0,16,10.434822
0.0,16,10.475773
0.0,16,10.529211
1.0,14,10.572493
0.0,15,10.618957
0.0,16,10.660913
0.0,16,10.702438
0.0,16,10.749999
0.0,16,10.800355
0.0,16,10.848017
0.0,16,10.889302
1.0,11,10.93313
0.0,16,10.981299
0.0,16,11.024211
0.0,16,11.065902
0.0,16,11.108031
0.0,16,11.150009
0.0,16,11.191574
0.0,16,11.236764
0.0,16,11.282514
0.0,16,11.328083
0.0,16,11.376178
0.0,16,11.419239
0.0,16,11.46746
0.0,16,11.509221
0.0,16,11.557409
0.0,16,11.600559
0.0,16,11.641127
0.0,12,11.683559
0.0,16,11.728147
1.0,15,11.77747
0.0,16,11.818748
0.0,16,11.859328
0.0,16,11.901733
0.0,16,11.943263
0.0,16,11.985094
0.0,16,12.029513
0.0,16,12.073892
1.0,10,12.109625
0.0,16,12.156154
0.0,16,12.19738
1.0,11,12.23401
0.0,16,12.275239
1.0,13,12.31764
0.0,16,12.358594
0.0,16,12.401226
0.0,16,12.443202
0.0,16,12.491659
0.0,16,12.538177
0.0,16,12.581372
0.0,16,12.625445
0.0,16,12.669587
