#{"t_start": 1629215760.2523723, "env_id": null}
r,l,t
0.0,101,0.531004
0.0,101,1.063573
0.0,52,1.339861
0.1,25,1.480422
0.0,101,1.955473
0.1,83,2.372034
0.1,54,2.666919
0.0,101,3.169247
0.1,13,3.249476
0.0,101,3.745018
0.0,101,4.311024
0.1,42,4.539768
0.1,101,5.048652
0.1,33,5.222575
0.0,101,5.721222
0.1,88,6.137173
0.1,61,6.426408
0.1,20,6.53919
0.1,32,6.720102
0.1,32,6.892152
0.1,101,7.407689
0.0,101,7.918211
0.0,101,8.42153
0.0,101,8.935525
0.1,24,9.082399
0.0,32,9.267987
0.0,101,9.793769
0.0,101,10.325816
-1.0,99,11.921052
0.1,63,12.225802
0.0,101,12.737797
0.1,15,12.827104
0.1,31,12.996028
0.0,24,13.129955
0.1,46,13.390965
0.0,101,13.914316
0.0,27,14.082078
0.1,48,14.343338
0.0,101,14.87464
0.1,53,15.149809
0.1,69,15.539938
0.1,54,15.805353
0.1,47,16.054565
0.1,34,16.23707
0.1,16,16.330188
0.1,60,16.630791
0.1,85,17.04532
0.1,24,17.181639
0.1,51,17.445975
0.1,27,17.593717
0.1,74,17.95779
0.1,41,18.171592
0.1,22,18.295437
0.0,101,18.779402
0.1,37,18.966193
0.1,41,19.187655
0.1,20,19.300693
0.1,54,19.56972
0.0,101,20.072304
0.1,33,20.25387
0.0,101,20.739383
0.1,32,20.914586
0.0,101,21.405409
0.0,101,21.885318
0.1,76,23.342089
0.0,101,23.851351
0.1,31,24.021984
0.1,101,24.569732
0.0,101,25.082253
0.1,25,25.221808
0.0,101,25.734967
0.0,73,26.114527
0.0,69,26.470466
0.0,101,26.947886
0.1,101,27.432929
0.1,42,27.656754
0.1,28,27.811702
0.0,101,28.283757
0.1,73,28.672831
0.0,101,29.188808
0.1,56,29.464793
0.0,101,29.989518
0.0,101,30.476513
0.1,56,30.747503
0.1,26,30.897217
0.1,60,31.180764
0.2,53,31.448973
0.0,101,31.934932
0.1,18,32.044762
0.0,101,32.567803
0.1,47,32.805788
0.1,101,33.31582
0.1,12,33.397099
0.1,33,33.585099
0.1,51,34.887164
0.1,83,35.28541
0.1,14,35.371048
0.1,45,35.610119
0.0,101,36.100415
0.1,15,36.190391
0.1,77,36.558552
0.1,25,36.693102
0.0,101,37.224084
0.1,49,37.464667
0.1,31,37.654989
0.1,93,38.125018
0.1,43,38.35993
0.1,101,38.844604
0.0,101,39.35052
0.0,101,39.852277
0.1,15,39.941658
0.1,62,40.247598
0.0,101,40.724672
0.1,64,41.031922
