#{"t_start": 1629980109.633166, "env_id": null}
r,l,t
0.0,32,0.17698
0.0,33,0.356176
0.0,43,0.582686
0.0,101,1.034779
0.0,45,1.264317
0.0,93,1.691134
0.0,22,1.82177
0.0,32,1.991615
0.0,101,2.443282
0.0,101,2.887162
0.0,46,3.101725
0.0,101,3.539256
0.0,48,3.759228
0.0,50,4.022128
0.0,63,4.338103
0.0,17,4.437147
0.0,18,4.540258
0.0,39,4.749988
0.0,62,5.050916
0.0,37,5.234788
0.0,50,5.49363
0.0,62,5.802783
0.0,71,6.151301
0.0,86,6.521123
0.0,51,6.779008
0.0,101,7.233707
0.0,46,7.464123
0.0,101,7.90498
0.0,13,7.987721
0.0,32,8.167806
0.0,67,8.503086
0.0,96,8.973189
0.0,101,9.457996
0.0,23,9.584976
0.0,12,9.662866
0.0,97,11.137762
0.0,43,11.339668
0.0,30,11.499665
0.0,64,11.836913
0.0,11,11.911109
0.0,19,12.022403
0.0,25,12.164794
0.0,47,12.380973
0.0,101,12.827755
0.0,46,13.054223
0.0,20,13.17475
0.0,26,13.313943
0.0,86,13.745407
0.0,101,14.189051
0.0,101,14.619313
0.0,101,15.101501
0.0,41,15.317721
0.0,17,15.416008
0.0,44,15.655446
0.0,12,15.733605
0.0,24,15.865901
0.0,12,15.946334
0.0,101,16.415502
0.0,56,16.70142
0.0,53,16.974968
0.0,54,17.231217
0.0,72,17.539769
0.0,11,17.620945
0.0,19,17.730441
0.0,101,18.182914
0.0,42,18.378807
0.0,54,18.652799
0.0,41,18.868561
0.0,31,19.034488
0.0,19,19.146659
0.0,18,19.254435
0.0,16,19.349692
0.0,101,19.788746
0.0,13,19.871131
0.0,37,20.049505
0.0,54,20.316952
0.0,35,20.497243
0.0,101,20.933294
1.0,20,22.098327
0.0,57,22.386664
0.0,101,22.832479
0.0,101,23.274357
0.0,47,23.483801
0.0,101,23.928937
0.0,25,24.063751
0.0,101,24.558474
0.0,24,24.691121
0.0,16,24.787788
0.0,101,25.235876
0.0,13,25.319036
0.0,18,25.421929
0.0,59,25.705066
0.0,35,25.878845
0.0,35,26.056875
0.0,66,26.389286
0.0,83,26.778748
0.0,56,27.06345
0.0,48,27.315722
0.0,30,27.475858
0.0,101,27.924871
0.0,20,28.036373
0.0,38,28.230873
0.0,55,28.489048
0.0,57,28.775445
0.0,39,28.976011
0.0,56,29.243621
0.0,68,29.584283
0.0,30,29.738009
0.0,43,29.949702
0.0,21,30.072725
0.0,39,30.259247
0.0,44,30.473664
0.0,24,30.604205
0.0,24,30.740244
0.0,51,31.004781
0.0,18,31.108845
0.0,21,31.225994
0.0,50,31.480879
0.0,101,31.961977
0.0,39,33.210362
0.0,23,33.339742
0.0,15,33.434336
