#{"t_start": 1630062282.138195, "env_id": null}
r,l,t
0.7,101,0.527117
0.8,41,0.746254
0.8,13,0.83043
0.8,27,0.978489
0.8,62,1.263243
0.8,39,1.456874
0.8,57,1.728404
0.8,13,1.812072
0.0,101,2.262546
0.0,25,2.407771
0.8,34,2.589363
0.8,19,2.71198
0.0,101,3.170895
0.8,49,3.397565
0.8,19,3.505337
0.8,23,3.634382
0.8,15,3.728886
0.8,57,4.013645
0.0,14,4.10924
0.8,30,4.262559
0.8,32,4.435087
0.8,11,4.510728
0.8,14,4.600481
0.9,87,5.021291
0.8,10,5.092417
0.8,44,5.313667
0.8,35,5.488722
0.8,27,5.646433
0.8,17,5.749
0.8,18,5.857074
0.8,55,6.111967
0.8,13,6.195451
0.8,101,6.650445
1.0,101,7.111144
0.8,43,7.330932
0.8,38,7.51381
0.8,39,7.715541
0.8,26,7.866576
0.8,36,8.056166
0.8,84,8.441997
0.8,12,8.523531
0.8,14,8.612014
0.8,43,8.818484
0.9,31,8.984769
0.8,13,9.069588
0.0,15,9.16721
0.8,19,9.284063
0.0,101,9.755554
0.9,12,9.838627
0.8,101,10.282932
0.8,20,11.422573
0.8,47,11.640428
0.8,30,11.793521
0.8,10,11.864547
0.8,21,11.989866
0.8,69,12.316198
0.8,17,12.423294
0.9,35,12.600101
0.8,91,13.017852
0.8,13,13.104264
0.8,17,13.212691
0.8,17,13.321328
0.8,96,13.773163
0.8,13,13.857767
0.8,17,13.969894
0.8,21,14.091734
0.8,12,14.173829
0.8,27,14.321778
0.8,101,14.790636
0.8,40,15.002411
0.8,50,15.234516
0.8,74,15.624037
0.0,101,16.063408
0.8,18,16.169818
0.8,52,16.419842
0.8,25,16.556454
0.8,13,16.644095
0.8,48,16.863742
0.8,21,16.981089
0.0,101,17.440837
0.8,11,17.517906
0.8,34,17.690895
0.8,19,17.803536
0.8,101,18.260077
0.8,101,18.718858
0.8,15,18.813259
0.8,13,18.89625
0.8,11,18.97211
0.0,101,19.416191
0.0,101,19.882656
0.8,51,20.143328
0.8,15,20.235614
0.8,14,20.33434
0.8,33,20.502703
0.8,56,20.781981
0.9,57,21.05954
0.8,37,21.255661
0.8,56,21.516654
0.8,96,23.004187
0.0,21,23.12342
0.8,33,23.302976
0.8,76,23.641294
0.8,18,23.753328
0.8,18,23.860962
0.8,43,24.077391
0.0,26,24.225968
0.8,11,24.303323
0.8,19,24.418149
0.8,29,24.569813
0.8,34,24.758102
0.8,44,24.994022
0.8,44,25.218877
0.8,30,25.383141
0.8,38,25.573862
0.8,34,25.761522
0.8,14,25.854661
0.8,39,26.058046
0.8,25,26.195869
0.8,77,26.565812
0.8,49,26.824113
0.8,45,27.046208
0.8,11,27.125762
0.8,45,27.35011
0.8,18,27.463179
0.9,11,27.540435
0.8,21,27.665731
0.8,21,27.789526
0.0,15,27.888702
0.0,15,27.986326
0.8,60,28.265502
0.8,37,28.454493
0.8,40,28.670043
0.8,22,28.797133
0.8,10,28.86833
0.8,37,29.073549
0.9,60,29.368144
0.9,18,29.474502
0.8,45,29.702629
0.8,31,29.861763
0.6,46,30.09185
0.8,12,30.172896
0.8,29,30.332265
0.8,36,30.522373
0.8,13,30.605934
0.8,101,31.086672
0.5,97,31.539375
0.8,50,31.794748
0.8,69,32.098867
0.8,11,32.177416
0.8,20,32.295658
0.8,57,32.587069
0.8,13,32.671505
0.8,19,32.784489
0.8,32,32.955496
0.8,24,33.092711
0.9,72,34.448792
0.8,13,34.536004
0.8,55,34.808641
0.8,13,34.893764
0.9,17,34.996517
0.0,101,35.439846
0.8,10,35.511916
0.8,39,35.720504
0.8,90,36.125003
0.8,19,36.250907
0.8,31,36.421948
0.8,34,36.6015
0.8,11,36.678881
0.8,25,36.818647
0.8,42,37.032994
0.8,37,37.221279
0.8,30,37.382823
0.8,36,37.566288
0.8,12,37.647931
0.8,39,37.859139
0.8,30,38.023679
0.8,61,38.321167
0.9,72,38.683817
0.8,74,39.01293
0.8,19,39.123107
0.8,77,39.515635
0.8,22,39.641323
0.8,47,39.876514
0.8,14,39.965865
0.8,46,40.184927
0.8,19,40.300326
0.8,27,40.447976
0.8,47,40.686306
0.8,41,40.907824
0.8,16,41.017047
0.8,15,41.110314
0.0,101,41.561043
0.8,25,41.701766
0.8,21,41.817434
0.8,21,41.937373
0.0,95,42.373029
0.8,45,42.601405
0.8,31,42.764603
0.8,20,42.876648
0.8,84,43.263428
0.8,25,43.404417
0.8,22,43.528833
0.0,101,43.981636
0.8,101,44.434406
0.8,43,44.65417
0.8,101,46.153076
0.8,28,46.304888
0.8,21,46.4226
0.8,101,46.897126
0.8,11,46.971847
0.8,47,47.218082
0.8,27,47.36752
0.8,35,47.554825
0.8,28,47.712941
0.8,23,47.839789
0.8,19,47.956345
0.8,58,48.207826
0.8,13,48.293495
0.8,11,48.37025
0.8,14,48.460718
0.8,42,48.667538
0.8,20,48.785085
0.9,36,48.982195
0.9,62,49.296985
0.8,24,49.426816
0.8,21,49.543244
0.8,69,49.87572
0.8,42,50.097773
0.8,37,50.291225
0.8,93,50.738416
0.8,39,50.92846
0.8,15,51.021921
0.8,28,51.177398
0.8,14,51.267904
0.8,28,51.428111
0.8,20,51.547403
0.8,39,51.740483
0.8,13,51.825275
0.8,40,52.025568
0.9,59,52.313133
0.0,101,52.764915
0.8,12,52.843791
0.8,40,53.0551
0.9,27,53.198781
0.0,101,53.645483
0.8,24,53.775561
0.8,38,53.99196
0.8,20,54.106221
0.8,18,54.213217
0.8,42,54.412302
0.8,26,54.555821
0.8,13,54.642608
0.8,18,54.757031
0.8,18,54.862746
0.8,31,55.038549
0.8,25,55.189373
0.8,12,55.269608
0.8,11,55.344705
0.8,13,55.430973
0.0,100,55.869098
0.8,20,55.989908
0.8,15,56.083548
0.9,14,56.172122
0.8,20,56.293405
0.8,13,56.377255
0.8,12,56.458516
0.8,23,57.602
0.8,19,57.713832
0.8,28,57.865353
0.8,46,58.088102
0.9,63,58.395713
0.8,13,58.481511
0.8,11,58.557926
0.8,42,58.790195
0.8,32,58.96659
0.8,51,59.231461
0.8,14,59.321055
0.8,26,59.464722
0.8,101,59.909689
0.8,16,60.007752
0.9,20,60.12519
0.8,21,60.2463
0.8,36,60.42476
0.8,22,60.552252
0.8,40,60.762229
0.8,9,60.829684
0.8,10,60.901481
0.8,23,61.028126
0.8,10,61.10016
0.8,35,61.285193
0.0,101,61.733122
0.8,28,61.886071
0.8,34,62.07208
0.0,101,62.523639
0.8,16,62.629124
0.8,32,62.796051
0.8,34,62.981002
0.8,69,63.325641
0.8,17,63.437592
0.8,28,63.590955
0.0,101,64.036186
0.0,101,64.474773
0.8,43,64.709693
0.8,42,64.932761
0.8,37,65.130201
0.8,40,65.335781
0.8,81,65.73257
0.0,18,65.846846
0.8,17,65.952748
0.8,25,66.105891
0.8,40,66.310456
0.8,28,66.470479
0.8,26,66.626848
0.8,12,66.708501
0.8,87,67.140623
0.8,52,67.402164
0.9,81,67.787837
0.8,15,67.883364
0.8,65,69.196712
0.8,14,69.295025
0.8,101,69.745393
0.8,56,70.026078
0.8,101,70.494096
0.8,63,70.806992
0.8,28,70.959231
0.8,22,71.087645
0.8,12,71.167757
0.8,11,71.244074
0.8,15,71.337095
0.8,34,71.532309
0.8,41,71.743606
0.8,57,72.040164
0.8,22,72.183298
0.8,101,72.655768
0.8,36,72.846053
0.8,51,73.135595
0.8,11,73.223947
0.8,32,73.395395
0.8,31,73.561483
0.8,32,73.735344
0.8,9,73.802252
0.8,23,73.936205
0.0,83,74.345168
0.8,70,74.684249
0.8,13,74.767754
0.8,42,74.979595
0.8,55,75.241232
0.8,32,75.408063
0.8,40,75.615255
0.8,26,75.762503
0.8,33,75.933652
0.8,16,76.031324
0.8,31,76.203365
0.8,37,76.395752
0.8,74,76.730024
0.8,11,76.805459
0.8,43,77.028856
0.8,15,77.122397
0.8,31,77.283958
0.8,13,77.367294
0.8,53,77.641389
0.8,21,77.758801
0.8,12,77.840388
0.8,25,77.976172
0.8,30,78.138306
2.0,18,78.241539
0.8,14,78.32899
0.8,18,78.440204
0.8,10,78.510996
0.4,71,78.861169
0.8,72,79.189097
0.8,15,79.284368
0.8,14,79.374346
0.8,33,79.56197
0.8,25,79.706621
0.8,45,80.960373
0.8,16,81.061167
0.8,33,81.239721
0.8,13,81.335062
0.0,25,81.474508
0.8,11,81.552386
0.8,17,81.654362
0.8,19,81.76949
0.8,76,82.164166
0.8,37,82.356981
0.0,101,82.797337
0.8,12,82.877244
0.8,16,82.983742
0.8,16,83.082069
0.8,13,83.168414
0.8,31,83.335017
0.8,26,83.477396
0.0,101,83.951109
0.8,15,84.056444
0.8,20,84.175389
0.8,24,84.305629
0.8,38,84.490189
0.8,15,84.583186
0.8,12,84.664754
0.8,17,84.769107
0.8,58,85.067327
0.8,48,85.310979
0.8,11,85.387284
0.8,27,85.527533
0.8,28,85.677059
0.8,101,86.137246
0.8,28,86.284112
0.8,37,86.466934
0.0,101,86.931989
0.8,80,87.291578
0.8,14,87.379706
0.8,50,87.61918
0.8,12,87.700675
0.8,18,87.808276
0.8,23,87.940769
0.8,10,88.012023
0.8,25,88.147443
0.8,25,88.289637
0.8,75,88.654362
0.0,101,89.108571
0.8,94,89.533002
0.8,17,89.636854
0.8,49,89.862355
0.8,52,90.121042
0.8,18,90.227922
0.8,34,90.41353
0.8,45,90.629382
0.8,46,90.84698
0.8,76,91.206979
0.8,45,92.457975
0.8,20,92.57474
0.0,101,93.001961
0.8,13,93.086853
0.8,24,93.229749
0.8,18,93.340263
0.8,31,93.504337
0.8,26,93.646353
0.8,26,93.795428
0.8,34,93.965865
0.8,30,94.133321
0.8,68,94.486726
0.8,26,94.633169
0.8,18,94.737507
0.0,21,94.857262
0.8,39,95.056927
0.8,26,95.204286
0.8,38,95.408046
0.8,19,95.532017
0.8,23,95.664344
0.8,52,95.932488
0.8,32,96.104393
0.8,21,96.232087
0.8,101,96.693032
0.0,101,97.162349
0.8,43,97.384116
0.8,22,97.515413
0.8,58,97.800404
0.8,27,97.952019
0.8,50,98.199119
0.8,13,98.285985
0.8,69,98.600265
0.8,10,98.672657
0.8,20,98.792809
0.8,49,99.030809
0.8,60,99.312965
0.8,14,99.402958
0.8,21,99.525806
0.8,9,99.59451
0.8,14,99.684551
0.8,33,99.865869
0.8,37,100.053117
0.8,10,100.12404
0.9,56,100.412993
0.8,36,100.589735
0.8,20,100.713002
0.8,15,100.808081
0.8,21,100.932656
0.8,30,101.091981
0.8,48,101.328675
0.8,81,101.694992
0.8,32,101.864402
0.8,101,102.327343
0.8,16,102.431165
0.8,21,102.553697
0.8,21,102.676532
0.8,23,102.80919
0.8,23,102.948772
0.8,13,104.069397
0.8,22,104.202554
0.8,20,104.319951
0.8,20,104.439779
0.8,9,104.507458
0.8,32,104.69428
0.8,40,104.904766
0.8,12,104.986793
0.9,28,105.145275
0.8,13,105.231901
0.8,13,105.328796
0.8,47,105.575183
0.8,18,105.684862
0.8,13,105.770561
0.8,15,105.867271
0.8,18,105.981712
0.8,40,106.186682
0.8,30,106.35284
0.8,25,106.493793
0.8,37,106.692503
0.0,17,106.800798
0.8,27,106.950186
0.8,86,107.340008
0.8,35,107.529192
0.8,19,107.645024
0.8,34,107.832975
0.8,12,107.914612
0.8,24,108.058998
0.8,42,108.269304
0.8,13,108.357131
0.8,13,108.443922
0.8,34,108.628169
0.8,22,108.760686
0.8,30,108.938114
0.8,32,109.110896
0.8,30,109.2717
0.8,44,109.505965
0.8,46,109.746013
0.8,32,109.910363
0.8,10,109.982047
0.8,101,110.479021
0.8,28,110.627832
0.8,29,110.79747
0.8,79,111.147498
0.8,16,111.247747
0.8,42,111.469485
0.8,13,111.555914
0.8,15,111.652077
0.8,18,111.758865
0.0,101,112.200525
0.0,21,112.328453
0.8,82,112.745202
0.8,90,113.208722
0.8,23,113.343946
0.8,33,113.523751
0.8,43,113.745843
0.8,23,113.892298
0.8,28,114.048814
0.9,22,114.174334
0.8,34,114.366911
0.8,36,114.566238
0.8,32,114.750219
1.0,101,116.262532
0.8,41,116.468505
0.8,20,116.582188
0.8,28,116.7378
0.8,101,117.180938
0.8,24,117.317841
0.8,13,117.405055
0.8,20,117.525666
0.8,26,117.665865
0.8,33,117.827668
0.8,24,117.961283
0.8,9,118.028414
0.8,23,118.163005
0.8,44,118.389365
0.8,51,118.646586
0.8,73,118.977756
0.8,30,119.137291
0.8,11,119.216267
0.8,41,119.428985
0.8,12,119.509989
0.8,10,119.581977
0.8,43,119.79389
0.0,101,120.264234
0.8,23,120.398315
0.8,29,120.548887
0.8,83,120.959477
0.8,10,121.03251
0.8,23,121.163887
0.8,88,121.578511
0.9,41,121.798433
0.8,16,121.898532
0.8,45,122.138336
0.8,65,122.450279
0.8,18,122.557742
0.7,51,122.819517
0.8,33,123.000879
0.8,52,123.256616
0.8,35,123.445704
0.8,46,123.664648
0.8,101,124.144735
0.0,101,124.606345
0.8,28,124.757023
0.8,14,124.846551
0.8,34,125.037619
