#{"t_start": 1628197569.903991, "env_id": null}
r,l,t
1.0,11,0.055367
0.0,15,0.118074
0.0,16,0.180199
0.0,16,0.239564
0.0,16,0.301537
0.0,16,0.366543
0.0,16,0.427778
0.0,16,0.48619
0.0,16,0.547115
0.0,16,0.608348
1.0,14,0.672178
0.0,16,0.73741
0.0,16,0.798878
0.0,16,0.859358
0.0,16,0.923848
0.0,16,0.985137
1.0,12,1.04002
0.0,16,1.099549
0.0,16,1.161572
0.0,16,1.223838
0.0,16,1.286592
0.0,16,1.346441
0.0,16,1.404504
1.0,15,1.470838
0.0,16,1.532784
0.0,16,1.600768
0.0,16,1.665877
0.0,16,1.725662
1.0,15,1.796771
0.0,16,1.859419
0.0,16,1.928387
0.0,16,1.993663
0.0,16,2.068139
0.0,16,2.142844
0.0,16,2.203356
0.0,16,2.265456
0.0,16,2.333811
0.0,13,2.400375
0.0,16,2.462847
0.0,16,2.520916
0.0,16,2.585889
0.0,16,2.64731
0.0,16,2.706259
0.0,16,2.764935
0.0,16,2.826083
0.0,16,2.891607
0.0,16,2.95709
0.0,16,3.02089
0.0,16,3.08311
0.0,16,3.145293
0.0,16,3.227568
0.0,16,3.302244
0.0,16,3.36846
0.0,16,3.448044
0.0,16,3.516455
0.0,16,3.577997
0.0,16,3.643892
0.0,16,3.707083
0.0,16,3.781947
0.0,16,3.855438
0.0,16,3.927634
0.0,16,4.001137
0.0,16,4.070319
0.0,16,4.141619
0.0,16,4.200538
0.0,16,4.256193
0.0,16,4.315747
0.0,16,4.375515
0.0,16,4.436365
0.0,16,4.497248
0.0,16,4.554408
0.0,16,4.610227
0.0,16,4.666775
0.0,16,4.723115
0.0,16,4.780126
0.0,16,4.838539
0.0,16,4.894511
1.0,10,4.938846
0.0,15,5.009311
0.0,16,5.074794
0.0,16,5.132225
0.0,16,5.188376
0.0,16,5.247145
0.0,16,5.304191
0.0,16,5.361833
0.0,16,5.418477
0.0,16,5.480512
0.0,16,5.537793
0.0,16,5.600177
0.0,16,5.659233
0.0,16,5.714163
0.0,16,5.770556
0.0,16,5.829745
0.0,16,5.889431
0.0,16,5.950497
0.0,16,6.006571
0.0,16,6.065423
0.0,16,6.122173
0.0,16,6.183479
1.0,11,6.237003
0.0,16,6.300159
0.0,16,6.365258
0.0,16,6.429067
0.0,16,6.489973
0.0,16,6.552415
0.0,16,6.610513
0.0,16,6.670003
0.0,16,6.72668
1.0,11,6.78262
0.0,16,6.840755
0.0,16,6.896543
0.0,16,6.957768
0.0,16,7.014239
0.0,16,7.070579
0.0,16,7.129907
0.0,16,7.197591
0.0,16,7.253982
0.0,16,7.311362
0.0,16,7.368858
0.0,16,7.428339
0.0,16,7.490169
0.0,16,7.5518
1.0,16,7.612672
0.0,16,7.66953
0.0,16,7.728196
0.0,16,7.787559
0.0,16,7.84379
0.0,16,7.902324
0.0,16,7.958043
0.0,16,8.02344
0.0,16,9.13832
0.0,16,9.205347
0.0,16,9.271112
0.0,16,9.338931
0.0,16,9.407534
1.0,15,9.473304
0.0,16,9.53206
0.0,16,9.587942
0.0,16,9.642226
0.0,16,9.698728
0.0,16,9.75409
0.0,16,9.813226
0.0,16,9.869855
0.0,16,9.9319
0.0,16,9.999057
0.0,16,10.061299
0.0,16,10.1183
0.0,16,10.174504
0.0,16,10.237364
0.0,16,10.291486
0.0,16,10.35153
1.0,15,10.412493
1.0,16,10.473268
0.0,16,10.532143
0.0,16,10.592564
0.0,16,10.656929
0.0,16,10.721922
0.0,16,10.790298
0.0,16,10.854462
0.0,16,10.917088
0.0,16,10.978825
0.0,16,11.039833
0.0,16,11.106905
0.0,16,11.168891
0.0,16,11.234511
0.0,16,11.291785
0.0,16,11.356554
0.0,16,11.422282
0.0,16,11.485304
0.0,16,11.548671
0.0,16,11.611336
0.0,16,11.672238
0.0,16,11.737843
0.0,16,11.797299
0.0,16,11.862134
0.0,16,11.92634
0.0,16,11.988408
0.0,16,12.052021
0.0,16,12.122175
0.0,16,12.186593
1.0,12,12.253544
0.0,16,12.319483
0.0,16,12.388708
0.0,16,12.448821
0.0,16,12.512788
