#{"t_start": 1628667957.4297154, "env_id": null}
r,l,t
0.0,16,0.070994
0.0,16,0.134175
0.0,16,0.199683
0.0,16,0.267164
0.0,16,0.33202
0.0,16,0.40107
0.0,16,0.46619
0.0,16,0.529245
0.0,16,0.590753
0.0,16,0.651901
0.0,16,0.716512
0.0,16,0.778157
0.0,16,0.842264
0.0,16,0.90511
0.0,16,0.965898
0.0,16,1.030081
0.0,16,1.099761
0.0,16,1.170094
0.0,16,1.241069
0.0,16,1.311773
0.0,16,1.38568
0.0,16,1.457763
0.0,16,1.52672
0.0,16,1.590886
0.0,16,1.661793
0.0,16,1.72892
0.0,16,1.791105
0.0,16,1.856264
0.0,16,1.924021
0.0,16,1.998144
0.0,16,2.069607
0.0,16,2.140651
0.0,16,2.226519
0.0,16,2.301411
0.0,16,2.368016
0.0,16,2.444573
0.0,16,2.511098
0.0,16,2.588031
0.0,16,2.655404
0.0,16,2.732077
0.0,16,2.810679
0.0,16,2.891465
0.0,16,2.97361
0.0,16,3.050478
0.0,16,3.120029
0.0,16,3.191577
0.0,16,3.26835
0.0,15,3.34508
0.0,16,3.416001
0.0,16,3.48281
0.0,16,3.553117
0.0,16,3.625028
0.0,16,3.692426
0.0,16,3.762618
0.0,16,3.834117
0.0,16,3.899458
0.0,16,3.97549
0.0,16,4.043373
0.0,16,4.111814
0.0,16,4.18647
0.0,16,4.255191
0.0,16,4.335846
0.0,16,4.410047
0.0,16,4.493228
0.0,16,4.574799
0.0,16,4.652518
0.0,16,4.727723
0.0,16,4.798242
0.0,16,4.866853
0.0,16,4.932492
1.0,15,5.003599
0.0,16,5.077772
0.0,16,5.153828
0.0,16,5.22753
0.0,16,5.296249
0.0,16,5.362349
0.0,15,5.437809
0.0,16,5.503165
1.0,11,5.558558
0.0,16,5.632549
0.0,16,5.715978
0.0,16,5.790255
0.0,16,5.863611
0.0,16,5.938151
0.0,16,6.012295
0.0,16,6.088895
0.0,16,6.163661
0.0,16,6.243299
0.0,16,6.327313
0.0,15,6.412527
0.0,16,6.482652
0.0,16,6.560723
0.0,16,6.631465
0.0,16,6.705589
0.0,16,6.786612
0.0,16,6.862682
0.0,16,6.943843
0.0,16,7.018004
0.0,16,7.084836
0.0,16,7.155879
0.0,16,7.230929
0.0,16,7.307236
0.0,16,7.37702
0.0,16,7.44576
0.0,16,7.528563
0.0,16,7.602368
0.0,16,7.674501
0.0,16,7.751381
0.0,16,7.831072
0.0,16,7.909655
0.0,16,7.98116
0.0,16,8.044811
0.0,16,8.117466
0.0,16,8.18564
0.0,16,8.257262
0.0,16,8.334863
0.0,16,8.410298
0.0,16,8.487916
0.0,16,8.558443
0.0,16,8.630308
0.0,16,8.695594
0.0,16,8.762506
0.0,16,8.827192
0.0,16,8.89483
0.0,16,8.960746
0.0,14,9.024682
0.0,16,9.098453
0.0,16,9.164889
0.0,16,9.229911
0.0,16,9.300341
0.0,16,9.368473
0.0,16,9.44413
1.0,13,9.500171
0.0,16,9.563466
0.0,16,9.635806
0.0,16,9.700985
0.0,16,9.76252
0.0,16,9.828846
0.0,16,9.892977
0.0,16,9.958767
0.0,16,10.020926
0.0,16,10.084273
0.0,16,10.151814
0.0,16,10.217245
0.0,16,10.311255
0.0,16,10.378932
0.0,16,10.444879
0.0,16,10.512322
0.0,16,10.579586
0.0,16,10.652637
0.0,16,10.716939
0.0,16,10.782318
