#{"t_start": 1629209936.0722737, "env_id": null}
r,l,t
0.1,101,0.445362
0.1,39,0.642947
0.1,51,0.872258
0.1,101,1.334126
0.2,24,1.460893
0.1,32,1.625478
0.0,101,2.092752
0.2,101,2.534389
0.0,22,2.645511
0.1,16,2.736115
0.0,101,3.179505
0.0,101,3.625001
0.0,101,4.075932
0.0,42,4.281374
0.1,28,4.420533
0.1,47,4.639564
0.1,59,4.929781
0.1,72,5.250736
0.0,101,5.709089
0.0,101,6.147418
0.1,19,6.249131
0.0,101,6.693261
0.1,54,6.944294
0.1,19,7.04635
0.1,101,7.507363
0.0,16,7.59745
0.1,36,7.776446
0.1,16,7.865775
0.0,101,8.322645
0.0,34,8.491464
0.1,28,8.628162
0.0,101,9.085396
0.0,101,10.540611
0.1,62,10.884392
0.1,70,11.204811
0.1,28,11.356397
0.0,101,11.80947
0.1,53,12.069889
0.3,72,12.389469
0.1,44,12.612381
0.3,99,13.06623
0.1,78,13.426361
0.0,101,13.890191
0.0,35,14.066944
0.1,67,14.362123
0.0,47,14.586996
0.2,101,15.060147
0.2,43,15.273506
0.0,20,15.384234
0.1,25,15.514496
0.1,77,15.862088
0.1,101,16.291013
0.1,17,16.386428
0.0,67,16.700836
0.1,75,17.03734
0.0,101,17.475135
0.0,38,17.665751
0.4,101,18.122746
0.0,95,18.559595
0.1,65,18.860147
0.0,101,19.32384
0.0,101,19.782658
0.1,19,19.888985
0.1,26,21.06296
0.0,101,21.52544
0.1,65,21.816059
0.1,32,21.982579
0.1,101,22.435139
0.0,101,22.908497
0.0,101,23.368804
0.1,60,23.655078
0.1,27,23.798508
0.9,82,24.187913
0.0,101,24.645615
0.0,101,25.107349
0.0,101,25.551074
0.0,101,26.008662
0.0,101,26.459874
0.1,25,26.589945
0.1,101,27.076973
0.1,18,27.180027
0.1,100,27.631177
0.1,17,27.726792
0.0,101,28.228773
0.1,46,28.458667
0.0,63,28.75282
0.1,101,29.213233
0.2,101,29.689914
0.2,50,29.948888
0.1,80,30.320683
0.0,101,31.80985
0.1,19,31.912754
0.4,67,32.236109
0.1,59,32.532018
0.0,94,32.990847
0.0,101,33.454744
0.1,59,33.725997
0.0,101,34.190549
0.1,61,34.46315
0.1,95,34.883708
0.0,101,35.33004
0.0,101,35.801348
0.1,72,36.139434
0.0,101,36.585143
0.1,23,36.706902
0.2,98,37.171903
0.1,86,37.58248
0.1,19,37.68414
0.1,43,37.908777
0.1,53,38.157287
0.1,55,38.415863
0.0,101,38.859339
0.1,48,39.082673
0.1,30,39.235288
0.1,23,39.358136
0.0,44,39.57959
0.1,29,39.728312
0.0,101,40.158768
0.1,30,40.316439
0.1,24,40.444953
0.1,101,40.908563
0.1,32,41.068662
0.0,101,42.578743
0.0,101,43.029036
0.1,101,43.488822
0.0,101,43.976209
0.1,20,44.086404
0.1,75,44.434215
0.1,33,44.598323
0.1,70,44.923282
0.1,79,45.291726
0.0,101,45.77717
0.1,33,45.94856
0.1,28,46.100796
0.0,20,46.210227
0.1,17,46.302475
0.1,18,46.404165
0.1,38,46.597657
0.0,101,47.056493
0.1,37,47.246298
0.1,101,47.693535
0.0,101,48.143835
0.2,62,48.426479
0.0,100,48.877581
0.3,72,49.225573
0.1,95,49.683579
0.1,34,49.861647
0.1,101,50.309506
0.0,101,50.76146
0.1,101,51.228829
0.1,101,51.665471
0.0,101,53.157543
0.1,22,53.275947
0.1,24,53.40841
0.1,38,53.603167
0.1,15,53.691189
0.1,19,53.797375
0.0,101,54.236549
0.0,101,54.711961
0.1,101,55.165092
0.1,18,55.266408
0.1,35,55.442553
0.1,17,55.539005
0.1,101,56.011919
0.1,55,56.270616
0.0,101,56.725307
0.1,24,56.851495
0.1,21,56.966146
0.1,57,57.237691
-1.0,85,57.633346
0.1,23,57.752629
0.1,18,57.849996
0.1,18,57.949993
0.1,101,58.428115
0.1,29,58.580762
0.2,37,58.764684
0.1,65,59.058642
0.1,14,59.142757
0.1,101,59.612796
0.1,18,59.710854
0.1,69,60.037302
0.0,101,60.502782
0.1,28,60.651152
0.1,101,61.11073
0.1,24,61.238994
0.1,96,61.6756
0.0,101,62.129637
0.1,94,62.553195
0.2,101,64.090858
0.1,85,64.474144
0.1,23,64.596041
0.1,17,64.689115
0.1,67,65.001849
0.1,101,65.471706
0.1,17,65.568647
0.0,101,66.040142
0.1,68,66.350298
0.1,16,66.440922
0.1,25,66.570438
0.0,101,67.016053
0.1,16,67.11103
0.1,18,67.212072
0.1,14,67.305063
0.1,21,67.41852
0.0,40,67.626739
0.1,15,67.713393
0.0,101,68.206793
0.1,41,68.412458
0.1,52,68.661257
0.0,101,69.11442
0.0,101,69.562094
0.1,80,69.91029
0.0,101,70.365242
0.1,69,70.680444
0.1,51,70.917356
0.1,47,71.14994
0.5,79,71.535128
0.1,26,71.672149
0.1,36,71.855594
0.1,20,71.962807
0.1,101,72.422897
0.1,27,72.562197
0.1,24,72.688521
0.0,101,73.179075
0.0,101,74.678293
0.1,25,74.811514
0.1,92,75.232652
0.1,101,75.678513
-0.9,82,76.053574
0.1,31,76.216583
0.2,68,76.541099
0.1,51,76.771895
0.0,36,76.95019
0.1,33,77.118289
0.0,47,77.358527
0.1,85,77.742309
0.1,19,77.851331
0.1,16,77.943536
0.1,32,78.100147
0.0,101,78.546267
0.1,101,79.011918
0.1,25,79.15604
0.1,23,79.2801
0.2,101,79.740283
0.0,24,79.877652
0.0,101,80.34016
0.1,14,80.424051
0.1,32,80.590533
0.0,101,81.065007
0.1,58,81.329264
0.1,33,81.488443
0.1,48,81.708807
0.1,17,81.802856
0.1,51,82.04079
0.0,101,82.492745
0.1,25,82.627888
0.1,32,82.791196
0.1,20,82.899322
0.1,28,83.044741
0.1,83,83.438472
0.1,33,83.604416
0.1,35,83.776829
0.1,23,83.898239
0.1,18,83.998368
0.1,101,85.48384
0.4,89,85.910618
0.1,17,86.013305
0.1,23,86.132014
0.1,46,86.370828
0.2,39,86.55887
0.0,48,86.787736
0.1,101,87.23577
0.1,101,87.695687
0.1,101,88.131058
0.1,101,88.575872
0.1,15,88.664885
0.1,78,89.011536
0.1,14,89.093873
0.1,57,89.352952
0.1,101,89.80474
0.1,55,90.069086
0.2,101,90.520877
0.1,48,90.737415
0.1,45,90.957319
