#{"t_start": 1628252749.5388527, "env_id": null}
r,l,t
0.0,16,0.0464
0.0,16,0.093863
0.0,16,0.14105
0.0,16,0.185918
0.0,16,0.228335
0.0,16,0.278126
0.0,16,0.320153
0.0,16,0.361442
0.0,16,0.411435
0.0,16,0.45916
1.0,11,0.501427
0.0,16,0.546331
0.0,16,0.590437
1.0,9,0.626834
0.0,16,0.669239
0.0,16,0.712149
0.0,16,0.761845
0.0,16,0.804669
1.0,11,0.852433
0.0,16,0.896031
0.0,16,0.943698
0.0,16,0.987938
0.0,16,1.030078
0.0,16,1.075165
0.0,16,1.117323
0.0,16,1.160971
0.0,16,1.206917
0.0,16,1.24931
1.0,14,1.300639
1.0,11,1.337059
0.0,16,1.378611
0.0,16,1.42012
0.0,16,1.468944
0.0,16,1.514479
0.0,16,1.572316
0.0,16,1.624151
0.0,16,1.677969
0.0,16,1.729676
0.0,16,1.777395
0.0,16,1.827546
0.0,16,1.870467
0.0,16,1.916824
0.0,16,1.960355
0.0,16,2.002246
0.0,16,2.045428
0.0,16,2.090421
0.0,16,2.132793
0.0,16,2.175742
1.0,16,2.222785
0.0,16,2.266988
0.0,16,2.318596
0.0,16,2.362437
0.0,16,2.413218
0.0,16,2.467255
0.0,16,2.52252
0.0,16,2.566213
0.0,16,2.608702
0.0,16,2.65522
1.0,10,2.692142
0.0,16,2.736487
0.0,16,2.778713
0.0,16,2.822778
0.0,16,2.875412
0.0,16,2.924235
0.0,16,2.969235
0.0,16,3.012191
0.0,16,3.056392
0.0,16,3.098858
0.0,16,3.140401
0.0,16,3.184376
0.0,16,3.232773
0.0,16,3.276438
0.0,16,3.321474
0.0,16,3.367789
0.0,16,3.409679
0.0,16,3.451435
0.0,16,3.493308
0.0,16,3.541377
0.0,16,3.583871
0.0,16,3.631571
0.0,16,3.67678
0.0,16,3.722163
0.0,16,3.770206
0.0,16,3.815835
0.0,16,3.857725
0.0,16,3.902532
0.0,16,3.944818
0.0,16,3.987176
0.0,16,4.031844
0.0,16,4.081525
0.0,16,4.12308
0.0,16,4.168996
0.0,16,4.214402
0.0,16,4.259542
0.0,16,4.301692
0.0,16,4.344166
1.0,11,4.390697
0.0,16,4.43524
0.0,16,4.482546
0.0,16,4.526963
0.0,16,4.571138
0.0,16,4.621523
0.0,16,4.663856
0.0,16,4.706417
1.0,14,4.75142
0.0,16,4.796832
0.0,16,4.844301
0.0,16,4.886122
0.0,16,4.93154
0.0,16,4.974765
0.0,16,5.021937
0.0,16,5.064294
0.0,16,5.111634
0.0,16,5.160693
1.0,10,5.204556
0.0,16,5.249744
0.0,16,5.298987
0.0,16,5.343396
0.0,16,5.38624
0.0,16,5.428117
0.0,16,5.471655
0.0,16,5.516553
0.0,16,5.561309
0.0,16,5.607494
0.0,16,5.657863
1.0,12,5.701984
0.0,16,5.749276
0.0,16,5.794751
0.0,16,5.845674
0.0,16,5.891987
0.0,16,5.943129
1.0,10,5.981728
0.0,16,6.025757
0.0,16,6.072926
0.0,16,6.119414
0.0,16,6.165563
0.0,16,6.210691
0.0,16,6.255215
0.0,16,6.306564
0.0,16,6.352733
0.0,16,6.397472
0.0,16,6.442204
0.0,16,6.48718
0.0,16,6.537025
0.0,16,6.581683
0.0,16,6.625601
0.0,16,6.669546
0.0,16,6.718094
0.0,16,6.76509
0.0,16,6.814789
0.0,16,6.862248
0.0,16,6.91406
0.0,16,6.961136
1.0,16,7.009886
0.0,16,7.056188
0.0,16,7.10754
1.0,11,7.152854
0.0,16,7.197165
0.0,16,7.244711
1.0,10,7.281522
0.0,16,7.327572
0.0,16,7.373951
0.0,16,7.431817
0.0,16,7.480168
0.0,16,7.522907
0.0,16,7.569003
1.0,9,7.604808
0.0,16,7.645954
0.0,16,7.68868
0.0,16,7.734774
0.0,16,7.782818
0.0,16,7.830078
0.0,16,7.873754
0.0,16,7.916613
0.0,16,7.961906
0.0,16,8.009221
0.0,14,8.062012
0.0,16,8.121816
0.0,16,8.167279
0.0,16,8.215218
0.0,16,8.257891
0.0,16,8.301327
0.0,16,8.344752
0.0,16,8.397568
0.0,15,8.453326
0.0,16,8.500763
0.0,16,8.554083
0.0,16,8.600852
0.0,16,8.650943
0.0,16,8.702942
0.0,16,8.751525
0.0,16,8.798546
0.0,16,8.848806
0.0,16,8.905378
0.0,16,8.95781
0.0,16,9.005074
0.0,16,9.050429
0.0,16,9.094295
0.0,16,9.137585
0.0,16,9.184053
0.0,16,9.226592
0.0,16,9.280865
0.0,16,9.326581
0.0,16,9.368828
0.0,16,9.417059
0.0,16,9.465462
0.0,16,9.510864
0.0,16,9.563622
0.0,16,9.611904
0.0,16,9.662584
0.0,16,9.707004
0.0,16,9.756637
0.0,16,9.804332
0.0,16,9.848258
0.0,16,9.89081
0.0,16,9.936719
0.0,16,9.982428
0.0,16,10.027312
0.0,16,10.073709
1.0,11,10.112352
0.0,16,10.157822
0.0,16,10.207414
0.0,16,10.255717
0.0,16,10.298203
0.0,16,10.348354
0.0,16,10.391687
0.0,16,10.437682
0.0,16,10.480746
0.0,16,10.523102
0.0,16,10.565209
0.0,14,10.612202
0.0,16,10.655195
0.0,16,10.696871
0.0,16,10.742411
0.0,16,10.784288
1.0,13,10.830045
0.0,16,10.872207
0.0,16,10.91413
0.0,16,10.958973
0.0,16,11.001081
0.0,16,11.046961
0.0,16,11.093063
0.0,16,11.13525
0.0,16,11.17746
0.0,16,11.22738
0.0,16,11.269027
0.0,16,11.317521
0.0,16,11.361048
0.0,16,11.404841
0.0,16,11.447703
0.0,16,11.491585
0.0,16,11.536602
0.0,16,11.58279
0.0,16,11.64443
0.0,16,11.68881
0.0,16,11.736832
1.0,12,11.776803
0.0,16,11.822026
0.0,16,11.863474
0.0,16,11.906698
0.0,16,11.949551
1.0,10,11.987878
0.0,16,12.030057
0.0,16,12.071927
0.0,16,12.113452
0.0,16,12.155269
0.0,16,12.200134
0.0,16,12.243201
0.0,16,12.291559
0.0,16,12.337194
0.0,16,12.381409
0.0,16,12.431173
1.0,16,12.481068
0.0,16,12.52172
0.0,16,12.565064
0.0,16,12.60656
0.0,16,12.654786
0.0,16,12.698817
0.0,16,12.740343
0.0,16,12.78253
0.0,16,12.83239
0.0,16,12.879516
0.0,16,12.922439
0.0,16,12.970039
0.0,16,13.011579
0.0,16,13.054077
0.0,15,13.101854
0.0,16,13.144354
0.0,16,13.188528
0.0,16,13.229935
0.0,16,13.271285
0.0,16,13.314503
0.0,16,13.36003
0.0,16,13.409918
0.0,16,13.455444
0.0,16,13.497269
0.0,16,13.538865
0.0,16,13.580972
0.0,16,13.628692
0.0,16,13.672386
0.0,16,13.71958
0.0,16,13.763591
0.0,16,13.805996
0.0,16,13.85131
0.0,16,13.893311
0.0,16,13.936214
0.0,16,13.980227
0.0,16,14.026156
0.0,16,14.072523
0.0,16,14.116675
0.0,16,14.159999
0.0,16,14.201783
0.0,16,14.243665
0.0,16,14.2858
0.0,16,14.328835
0.0,16,14.372454
0.0,16,14.414304
0.0,16,14.456186
0.0,16,14.510767
0.0,16,14.553402
1.0,13,14.596816
0.0,16,14.639725
0.0,16,14.682722
0.0,16,14.726109
0.0,16,14.775552
0.0,16,14.819354
0.0,16,14.864032
0.0,16,14.905744
0.0,16,14.947634
0.0,16,14.991923
0.0,16,15.036257
0.0,16,15.084431
0.0,16,15.126158
0.0,16,15.171142
0.0,16,15.215321
0.0,16,15.258957
0.0,16,15.30282
0.0,16,15.345973
0.0,16,15.392402
0.0,16,15.433995
0.0,16,15.475158
0.0,16,15.51803
0.0,16,15.569389
0.0,16,15.616685
0.0,16,15.665457
0.0,16,15.707477
0.0,16,15.752468
0.0,16,15.794323
0.0,16,15.842516
0.0,16,15.884635
0.0,16,15.933603
0.0,16,15.980138
0.0,16,16.027738
0.0,16,16.072946
0.0,16,16.117628
1.0,13,16.160176
0.0,16,16.202043
0.0,16,16.243578
0.0,16,16.286419
0.0,16,16.336205
0.0,16,16.380334
0.0,12,16.427769
0.0,16,16.474038
0.0,16,16.520664
0.0,16,16.566777
0.0,16,16.611278
0.0,16,16.656107
0.0,16,16.703484
0.0,16,16.750387
0.0,16,16.798182
0.0,16,16.840606
0.0,16,16.883158
0.0,16,16.925844
0.0,16,16.96705
0.0,16,17.008564
0.0,16,17.058965
0.0,16,17.115286
0.0,16,17.161696
0.0,16,17.205911
0.0,16,17.252137
0.0,16,17.295905
0.0,16,17.338775
0.0,16,17.382201
0.0,16,17.424138
0.0,16,17.466469
0.0,16,17.516303
0.0,16,17.576339
0.0,16,17.621579
0.0,16,17.67031
0.0,16,17.714538
0.0,16,17.762877
0.0,16,17.80887
0.0,16,17.852353
0.0,16,17.898278
0.0,16,17.948389
0.0,16,17.995467
0.0,16,18.042731
0.0,16,18.084282
0.0,12,18.12834
0.0,16,18.173306
0.0,16,18.219389
0.0,16,18.262282
0.0,16,18.303849
0.0,16,18.34855
0.0,16,18.396763
0.0,16,18.43812
0.0,16,18.480135
0.0,16,18.523541
0.0,16,18.568446
1.0,11,18.614446
0.0,16,18.657575
0.0,16,18.70016
0.0,16,18.75421
0.0,16,18.804969
0.0,16,18.849286
0.0,16,18.897321
1.0,12,18.942419
0.0,16,18.991931
0.0,16,19.035803
0.0,16,19.081061
1.0,10,19.123411
0.0,16,19.168522
0.0,16,19.210455
0.0,16,19.256061
0.0,16,19.312446
0.0,16,19.358758
0.0,16,19.408432
0.0,16,19.449902
0.0,16,19.497085
0.0,16,19.541473
0.0,16,19.583304
0.0,16,19.631587
0.0,16,19.673136
1.0,11,19.716106
0.0,16,19.757245
0.0,16,19.801292
0.0,16,19.850059
0.0,16,19.891268
0.0,16,19.934233
0.0,16,19.987038
0.0,16,20.032471
0.0,11,20.079287
0.0,16,20.128367
0.0,16,20.172968
0.0,16,20.21557
0.0,16,20.258398
0.0,16,20.301996
0.0,16,20.344113
0.0,16,20.397263
0.0,16,20.443261
0.0,16,20.488882
1.0,13,20.537252
0.0,16,20.581111
0.0,16,20.62976
0.0,16,20.675452
0.0,16,20.720424
1.0,14,20.761752
0.0,16,20.80753
0.0,16,20.857993
0.0,16,20.90058
0.0,16,20.943397
0.0,16,20.985159
0.0,16,21.026866
0.0,16,21.068316
0.0,16,21.114512
0.0,16,21.162958
0.0,16,21.207389
0.0,16,21.265612
0.0,16,21.30907
0.0,16,21.354427
0.0,16,21.398372
0.0,16,21.444278
0.0,16,21.488664
0.0,16,21.540515
0.0,15,21.589586
0.0,16,21.63264
0.0,16,21.675685
0.0,16,21.718391
0.0,16,21.769578
0.0,16,21.813121
0.0,16,21.855975
0.0,16,21.900256
0.0,16,21.942678
0.0,16,21.984992
0.0,16,22.029386
0.0,16,22.07119
0.0,16,22.118568
0.0,16,22.161707
0.0,16,22.209539
0.0,16,22.251431
0.0,16,22.293159
1.0,12,22.331704
0.0,16,22.373664
0.0,16,22.415226
0.0,16,22.457052
0.0,16,22.499625
0.0,16,22.541457
0.0,16,22.584997
0.0,16,22.629476
0.0,16,22.672192
0.0,16,22.714375
0.0,16,22.759592
0.0,16,22.802742
0.0,16,22.84812
0.0,16,22.891318
1.0,9,22.927277
1.0,14,22.978947
1.0,10,23.019092
0.0,16,23.064172
0.0,16,23.10866
0.0,16,23.151692
0.0,16,23.193574
0.0,16,23.235832
0.0,16,23.277631
0.0,16,23.325645
0.0,16,23.370744
0.0,16,23.415976
0.0,16,23.458832
0.0,16,23.503316
0.0,16,23.546083
0.0,16,23.589053
0.0,16,23.630916
0.0,16,23.675711
0.0,16,23.724286
0.0,16,23.773391
0.0,16,23.817554
0.0,16,23.860159
0.0,16,23.90969
0.0,16,23.953188
0.0,16,23.996435
0.0,16,24.039276
0.0,16,24.092309
0.0,16,24.140053
0.0,16,24.187414
0.0,16,24.230386
0.0,16,24.273297
0.0,16,24.320343
0.0,16,24.365837
0.0,16,24.407353
0.0,16,24.450159
0.0,16,24.496083
0.0,16,24.539218
0.0,16,24.583016
0.0,16,24.627942
0.0,16,24.674324
0.0,16,24.720459
0.0,16,24.76599
0.0,16,24.810308
0.0,16,24.857192
0.0,16,24.909248
0.0,16,24.954042
0.0,16,24.996942
0.0,16,25.045247
0.0,16,25.088539
0.0,16,25.131924
0.0,16,25.174822
0.0,16,25.217136
0.0,16,25.261997
0.0,16,25.304371
0.0,16,25.349008
0.0,16,25.391571
0.0,16,25.4357
0.0,16,25.478932
0.0,16,25.522094
0.0,16,25.566014
0.0,16,25.608785
0.0,16,25.6521
0.0,16,25.694157
0.0,16,25.740243
0.0,16,25.783547
0.0,16,25.826025
0.0,16,25.868743
0.0,16,25.911806
0.0,16,25.963802
0.0,16,26.006015
0.0,16,26.057483
0.0,16,26.100397
0.0,16,26.143676
0.0,16,26.190972
0.0,16,26.24443
0.0,16,26.287174
0.0,16,26.329857
0.0,16,26.377219
0.0,16,26.422444
0.0,16,26.471219
0.0,16,26.513438
0.0,16,26.560775
0.0,16,26.603756
0.0,16,26.646486
0.0,16,26.693342
0.0,16,26.73667
1.0,11,26.781675
0.0,16,26.830735
0.0,16,26.878681
0.0,16,26.933302
0.0,16,26.978537
0.0,16,27.023458
0.0,16,27.065951
0.0,16,27.11891
0.0,16,27.16581
1.0,11,27.20619
0.0,16,27.250075
0.0,16,27.298559
0.0,16,27.346496
0.0,16,27.396559
0.0,16,27.441816
0.0,16,27.491179
0.0,16,27.550121
0.0,16,27.595773
0.0,16,27.640551
0.0,16,27.682432
0.0,16,27.72452
0.0,16,27.767214
1.0,15,27.818178
0.0,16,27.866878
0.0,16,27.909556
0.0,16,27.953286
0.0,16,27.995613
0.0,16,28.03883
0.0,16,28.080739
0.0,16,28.12512
0.0,16,28.167808
0.0,16,28.211165
0.0,16,28.256803
0.0,16,28.303271
0.0,16,28.351379
0.0,16,28.393255
0.0,16,28.437055
0.0,16,28.480776
0.0,16,28.523386
0.0,16,28.567361
0.0,16,28.617027
0.0,16,28.661569
0.0,16,28.705602
0.0,16,28.748218
0.0,16,28.80064
0.0,16,28.842297
0.0,16,28.883881
0.0,16,28.928879
0.0,16,28.970386
0.0,16,29.012172
0.0,16,29.065745
0.0,16,29.115165
0.0,16,29.162947
0.0,16,29.209194
0.0,11,29.252445
0.0,16,29.295392
0.0,16,29.339794
0.0,16,29.382058
0.0,16,29.430916
0.0,16,29.480721
1.0,11,29.518938
0.0,16,29.562563
0.0,16,29.605031
0.0,16,29.646398
0.0,16,29.688974
0.0,16,29.732134
0.0,16,29.77577
0.0,16,29.819531
0.0,16,29.868479
0.0,16,29.915159
0.0,16,29.960463
0.0,16,30.003237
0.0,16,30.045076
0.0,16,30.089963
0.0,16,30.136507
0.0,16,30.179796
0.0,16,30.225857
0.0,16,30.271067
0.0,16,30.31846
0.0,16,30.362772
0.0,16,30.408913
0.0,16,30.451451
0.0,16,30.49401
0.0,16,30.536844
0.0,16,30.582965
0.0,16,30.626948
0.0,16,30.672272
0.0,16,30.721838
0.0,16,30.768642
0.0,16,30.815741
0.0,16,30.860248
0.0,16,30.904958
0.0,16,30.949468
0.0,16,30.994274
1.0,13,31.034339
0.0,16,31.082487
0.0,16,31.129224
0.0,16,31.172316
0.0,16,31.224069
0.0,16,31.270533
0.0,16,31.3139
0.0,16,31.364141
0.0,16,31.410239
0.0,16,31.453112
0.0,16,31.505016
0.0,16,31.547507
0.0,16,31.594693
0.0,16,31.641668
0.0,16,31.685916
0.0,16,31.728319
0.0,16,31.772251
0.0,16,31.821409
0.0,15,31.87081
0.0,16,31.91892
0.0,16,31.961271
0.0,16,32.00891
0.0,16,32.053349
0.0,16,32.099074
0.0,16,32.140533
0.0,16,32.185496
0.0,16,32.235317
0.0,16,32.286803
0.0,16,32.328648
0.0,16,32.379581
0.0,16,32.421312
0.0,16,32.467602
0.0,16,32.509346
0.0,16,32.551391
0.0,16,32.594488
0.0,16,32.643887
0.0,16,32.68963
0.0,16,32.731798
0.0,16,32.774945
0.0,16,32.829063
0.0,16,32.871417
0.0,16,32.913805
0.0,16,32.959505
1.0,16,33.005674
0.0,16,33.04805
0.0,16,33.098615
0.0,16,33.144599
0.0,16,33.192687
0.0,16,33.234277
0.0,16,33.275473
0.0,16,33.317686
0.0,16,33.3624
0.0,16,33.409608
0.0,16,33.451247
0.0,16,33.501207
0.0,16,33.542411
0.0,16,33.585896
0.0,16,33.634721
0.0,16,33.679073
0.0,16,33.720779
0.0,16,33.765147
0.0,16,33.809673
0.0,16,33.851566
0.0,16,33.897941
0.0,16,33.939562
0.0,16,33.9901
0.0,16,34.039626
0.0,16,34.081333
0.0,16,34.126951
0.0,16,34.169081
0.0,16,34.216163
0.0,16,34.257993
0.0,16,34.302972
0.0,15,34.350969
0.0,16,34.39826
0.0,16,34.44015
0.0,16,34.482345
0.0,16,34.524952
0.0,16,34.567869
0.0,16,34.624783
0.0,16,34.671889
0.0,16,34.727021
0.0,16,34.770923
0.0,16,34.811808
