#{"t_start": 1628188113.0568798, "env_id": null}
r,l,t
0.0,15,0.062274
0.0,16,0.116997
0.0,16,0.169119
0.0,16,0.224715
0.0,16,0.276804
0.0,16,0.334062
0.0,16,0.386841
1.0,15,0.443313
0.0,16,0.501592
0.0,16,0.557082
0.0,16,0.609831
0.0,16,0.660895
0.0,16,0.712054
0.0,16,0.762713
0.0,16,0.814099
0.0,16,0.866599
0.0,16,0.918441
0.0,16,0.975237
0.0,16,1.026751
0.0,16,1.076586
0.0,16,1.1308
0.0,16,1.18145
0.0,16,1.237266
0.0,16,1.28777
0.0,16,1.343305
0.0,16,1.394262
0.0,16,1.448453
0.0,16,1.49895
0.0,16,1.550989
0.0,16,1.602507
0.0,16,1.652761
0.0,16,1.704539
0.0,16,1.758406
0.0,16,1.81438
0.0,16,1.868786
0.0,16,1.92278
0.0,16,1.975525
0.0,16,2.026957
0.0,16,2.079319
0.0,11,2.129495
0.0,16,2.186426
0.0,16,2.237226
1.0,10,2.277074
0.0,16,2.332134
0.0,16,2.388422
0.0,16,2.440072
0.0,16,2.495721
0.0,16,2.549277
0.0,16,2.60368
0.0,16,2.673673
0.0,16,2.730163
0.0,16,2.788785
0.0,16,2.842893
0.0,16,2.900093
0.0,16,2.953166
0.0,16,3.007617
0.0,16,3.065033
0.0,16,3.128248
0.0,16,3.184932
0.0,16,3.236596
0.0,16,3.287726
0.0,16,3.339041
0.0,16,3.390192
0.0,16,3.441575
0.0,16,3.491739
0.0,16,3.545466
0.0,16,3.595834
0.0,16,3.652708
0.0,16,3.728601
0.0,16,3.781867
0.0,16,3.83235
0.0,16,3.883789
0.0,16,3.935882
0.0,16,3.98754
0.0,16,4.039462
0.0,16,4.090045
0.0,16,4.142986
0.0,16,4.199376
0.0,16,4.250972
0.0,16,4.307308
0.0,16,4.359972
0.0,16,4.419075
0.0,16,4.471729
0.0,16,4.526876
0.0,16,4.584434
0.0,16,4.63922
0.0,16,4.696661
0.0,16,4.747218
0.0,16,4.801451
0.0,16,4.855361
0.0,16,4.908607
0.0,16,4.96005
0.0,16,5.017824
0.0,16,5.072985
0.0,16,5.126891
1.0,11,5.170533
0.0,16,5.221748
0.0,16,5.274224
1.0,15,5.328069
0.0,16,5.382248
0.0,16,5.434245
0.0,16,5.485937
0.0,16,5.539688
0.0,16,5.589962
0.0,16,5.641063
0.0,16,5.690974
1.0,9,5.729215
0.0,13,5.781112
0.0,16,5.833762
0.0,16,5.885473
0.0,16,5.937197
0.0,16,5.997432
0.0,16,6.048917
0.0,16,6.099573
0.0,16,6.154681
0.0,16,6.20689
0.0,16,6.258867
0.0,16,6.310358
0.0,16,6.367737
0.0,16,6.420223
0.0,16,6.469764
1.0,13,6.520202
0.0,16,6.571128
0.0,16,6.62598
0.0,16,6.678295
0.0,16,6.732491
0.0,16,6.78269
0.0,16,6.832914
0.0,16,6.883834
0.0,16,6.938213
0.0,16,7.993233
0.0,16,8.050132
0.0,16,8.107832
0.0,16,8.165083
0.0,16,8.219963
1.0,14,8.272549
0.0,16,8.324985
1.0,10,8.367682
0.0,16,8.41984
0.0,16,8.473499
0.0,16,8.527808
0.0,16,8.579387
0.0,16,8.633332
0.0,16,8.684875
0.0,16,8.743855
0.0,16,8.794241
0.0,16,8.847325
0.0,16,8.898345
0.0,16,8.951055
0.0,16,9.016932
0.0,16,9.06846
0.0,16,9.12274
0.0,16,9.175076
0.0,16,9.226975
0.0,16,9.278689
0.0,16,9.335331
0.0,16,9.391768
0.0,16,9.442902
0.0,16,9.492819
0.0,16,9.543395
0.0,16,9.599215
0.0,16,9.654893
0.0,16,9.707061
0.0,16,9.766068
0.0,11,9.817041
0.0,16,9.869996
1.0,11,9.920908
0.0,16,9.972076
0.0,16,10.023626
0.0,16,10.075554
0.0,16,10.127155
1.0,11,10.1723
0.0,16,10.227154
0.0,16,10.278831
0.0,16,10.331244
0.0,16,10.38367
0.0,16,10.439533
0.0,16,10.49268
0.0,16,10.543606
0.0,14,10.596472
0.0,16,10.654086
0.0,16,10.704624
0.0,16,10.757673
0.0,16,10.810021
0.0,16,10.865402
0.0,16,10.918743
0.0,16,10.973441
0.0,16,11.028121
1.0,16,11.084062
0.0,16,11.137542
0.0,16,11.190077
0.0,16,11.242731
0.0,16,11.293391
0.0,16,11.344302
0.0,16,11.395305
0.0,16,11.449703
