#{"t_start": 1628205504.3000247, "env_id": null}
r,l,t
0.0,16,0.063042
0.0,16,0.122447
0.0,16,0.179281
0.0,16,0.237867
0.0,16,0.293694
0.0,16,0.349738
0.0,16,0.405564
0.0,16,0.461862
0.0,16,0.520734
0.0,16,0.577023
0.0,16,0.636806
1.0,16,0.697862
0.0,16,0.75678
0.0,16,0.813524
0.0,16,0.875811
0.0,16,0.934948
0.0,16,0.99884
0.0,16,1.053454
1.0,13,1.106584
0.0,16,1.162449
0.0,16,1.221136
0.0,16,1.284193
0.0,16,1.343156
0.0,16,1.407331
0.0,16,1.46303
0.0,16,1.519902
0.0,16,1.581599
0.0,16,1.644799
0.0,16,1.705334
0.0,16,1.764547
0.0,16,1.820952
0.0,15,1.883848
0.0,16,1.946127
0.0,16,2.002426
0.0,16,2.058631
0.0,16,2.115438
0.0,16,2.172925
0.0,16,2.231631
0.0,16,2.288431
0.0,16,2.34652
0.0,16,2.407299
0.0,16,2.468168
0.0,16,2.529822
0.0,16,2.587368
1.0,13,2.643563
0.0,16,2.700511
0.0,16,2.757235
0.0,16,2.814007
0.0,16,2.874546
0.0,16,2.933328
0.0,16,2.993465
0.0,16,3.054862
0.0,16,3.111484
0.0,16,3.167027
0.0,16,3.222736
0.0,16,3.278907
0.0,16,3.335145
0.0,16,3.394517
0.0,16,3.450599
0.0,16,3.510907
0.0,16,3.568283
0.0,16,3.629016
0.0,16,3.691629
0.0,16,3.750918
0.0,16,3.810536
0.0,16,3.865319
0.0,16,3.921202
0.0,16,3.976986
0.0,16,4.033473
0.0,16,4.091093
0.0,16,4.152583
0.0,16,4.210724
0.0,16,4.268895
0.0,16,4.327855
0.0,16,4.387028
0.0,16,4.445282
0.0,16,4.504952
0.0,16,4.560932
0.0,16,4.61855
0.0,16,4.678011
0.0,16,4.73761
0.0,16,4.793647
0.0,16,4.849389
0.0,16,4.908655
0.0,16,4.968134
0.0,16,5.024153
0.0,16,5.081977
0.0,16,5.136986
0.0,16,5.191817
0.0,16,5.248444
0.0,16,5.30424
0.0,16,5.374104
0.0,16,5.429605
0.0,16,5.490074
0.0,16,5.546168
0.0,16,5.603885
0.0,16,5.660827
0.0,16,5.718959
0.0,16,5.775119
0.0,16,5.831814
1.0,11,5.879742
0.0,16,5.937494
0.0,16,5.996348
0.0,16,6.052572
0.0,16,6.109366
0.0,16,6.168885
0.0,16,6.226539
0.0,16,6.291724
0.0,16,6.348334
0.0,16,6.40722
0.0,16,6.463144
0.0,16,6.520163
0.0,16,6.58022
0.0,16,6.642212
0.0,16,6.702209
0.0,16,6.75953
1.0,13,6.818282
0.0,16,6.877317
0.0,16,6.936184
0.0,11,6.990672
0.0,16,7.047161
0.0,16,7.104672
0.0,16,7.161339
0.0,16,7.217775
0.0,16,7.273748
0.0,16,7.332002
0.0,16,7.392073
0.0,16,7.44788
0.0,16,7.505543
0.0,16,8.595872
0.0,16,8.655327
1.0,16,8.716205
1.0,12,8.771415
0.0,16,8.827949
0.0,16,8.884118
1.0,13,8.937633
0.0,16,9.001687
0.0,16,9.062033
0.0,16,9.120456
1.0,16,9.181315
0.0,16,9.239515
0.0,16,9.296201
0.0,16,9.352762
0.0,16,9.408571
0.0,16,9.465631
0.0,16,9.520987
0.0,16,9.577109
0.0,16,9.63419
0.0,16,9.69541
0.0,16,9.751673
0.0,16,9.809192
0.0,16,9.870495
0.0,16,9.926291
0.0,16,9.981546
0.0,16,10.041834
0.0,16,10.098363
0.0,16,10.15734
0.0,16,10.214419
0.0,16,10.270698
0.0,16,10.327896
0.0,16,10.386114
0.0,16,10.442646
0.0,16,10.499487
0.0,16,10.556942
0.0,16,10.617328
0.0,16,10.674226
0.0,16,10.730986
0.0,16,10.786623
0.0,16,10.847305
0.0,16,10.907859
0.0,16,10.96452
0.0,16,11.020823
0.0,16,11.088651
0.0,16,11.149304
0.0,16,11.205914
0.0,14,11.265494
0.0,16,11.320755
0.0,16,11.376518
0.0,16,11.438605
0.0,16,11.494073
0.0,16,11.551233
0.0,16,11.614375
0.0,16,11.673458
0.0,16,11.735763
0.0,16,11.793666
0.0,16,11.854022
0.0,16,11.909191
0.0,16,11.964598
0.0,16,12.020891
0.0,16,12.079508
0.0,16,12.136444
0.0,16,12.19877
0.0,16,12.257848
0.0,16,12.316641
0.0,16,12.375955
0.0,16,12.433004
0.0,16,12.488835
0.0,16,12.54797
0.0,16,12.612219
0.0,16,12.681388
0.0,16,12.73922
0.0,16,12.797665
0.0,16,12.854864
0.0,16,12.917085
0.0,16,12.976538
0.0,16,13.032446
0.0,16,13.088751
0.0,16,13.147438
0.0,16,13.207611
0.0,16,13.263583
0.0,15,13.324764
0.0,16,13.381081
0.0,16,13.436697
0.0,16,13.491904
0.0,16,13.551613
0.0,16,13.611363
0.0,16,13.671542
0.0,16,13.727505
0.0,16,13.785528
0.0,16,13.843036
0.0,16,13.906827
0.0,16,13.965936
0.0,16,14.02223
0.0,16,14.077713
0.0,16,14.139816
0.0,16,14.206505
0.0,16,14.261368
0.0,16,14.316844
0.0,16,14.373545
0.0,16,14.432217
0.0,16,14.488186
0.0,16,14.546778
0.0,16,14.607575
0.0,16,14.667383
0.0,16,14.727717
0.0,16,14.785831
0.0,16,14.841627
0.0,16,14.900132
0.0,16,14.957161
0.0,16,15.014391
0.0,16,15.070337
0.0,16,15.130756
0.0,16,15.188959
0.0,16,15.245023
0.0,16,15.300259
0.0,16,15.355968
0.0,16,15.411813
0.0,16,15.467705
0.0,16,15.53228
0.0,16,15.5985
0.0,16,15.660284
0.0,16,15.71734
0.0,16,15.78479
0.0,16,15.84327
0.0,16,15.899841
0.0,16,15.957431
0.0,16,16.015078
0.0,16,17.099808
0.0,16,17.159489
0.0,16,17.215905
0.0,16,17.277416
0.0,16,17.334232
0.0,16,17.390519
0.0,16,17.453542
0.0,16,17.514319
0.0,16,17.573394
0.0,16,17.640142
0.0,16,17.700255
0.0,16,17.756266
0.0,16,17.819218
0.0,16,17.875959
0.0,16,17.932952
0.0,16,17.994171
0.0,16,18.050814
0.0,16,18.109949
0.0,16,18.167705
0.0,16,18.229077
0.0,16,18.290241
1.0,16,18.356546
0.0,16,18.419101
0.0,16,18.480294
0.0,16,18.538158
0.0,16,18.59567
0.0,16,18.653661
0.0,16,18.71045
0.0,16,18.772356
0.0,16,18.831429
0.0,16,18.889127
0.0,16,18.947624
0.0,16,19.004343
0.0,16,19.061236
0.0,16,19.118852
0.0,16,19.178414
1.0,13,19.236259
0.0,16,19.292593
0.0,16,19.350071
0.0,16,19.406776
0.0,16,19.466845
0.0,16,19.528326
0.0,16,19.587181
0.0,16,19.644466
0.0,16,19.701342
1.0,16,19.76634
0.0,16,19.822733
0.0,16,19.888966
0.0,16,19.947531
0.0,16,20.005782
0.0,16,20.063427
1.0,14,20.12708
0.0,16,20.186949
0.0,16,20.248155
0.0,16,20.310544
0.0,16,20.375167
0.0,16,20.431424
0.0,16,20.503075
0.0,16,20.56579
0.0,16,20.62916
0.0,16,20.686812
0.0,16,20.743879
0.0,16,20.801723
0.0,16,20.861494
0.0,16,20.922003
0.0,16,20.987065
0.0,16,21.044166
0.0,16,21.101401
0.0,16,21.156839
0.0,16,21.216191
0.0,16,21.274331
0.0,16,21.331606
0.0,16,21.392981
0.0,16,21.457976
0.0,16,21.518003
0.0,16,21.578063
1.0,10,21.62529
0.0,16,21.684993
0.0,16,21.74178
0.0,16,21.79868
0.0,16,21.856765
0.0,16,21.91325
0.0,16,21.969881
0.0,16,22.028365
0.0,16,22.084045
0.0,16,22.140345
0.0,16,22.199677
1.0,13,22.257877
0.0,16,22.317807
0.0,16,22.378084
0.0,16,22.434964
0.0,16,22.495413
1.0,11,22.545127
0.0,16,22.602699
0.0,16,22.666018
0.0,16,22.725887
1.0,15,22.791155
0.0,16,22.847257
0.0,16,22.912809
0.0,16,22.977725
0.0,16,23.037726
0.0,16,23.093884
0.0,16,23.156981
0.0,16,23.218689
0.0,16,23.278273
0.0,16,23.334228
0.0,16,23.390265
0.0,16,23.446417
0.0,16,23.504377
0.0,16,23.565739
0.0,16,23.628771
0.0,16,23.684344
0.0,16,23.74437
0.0,16,23.801176
0.0,16,23.863924
0.0,16,23.929901
0.0,16,23.990072
1.0,11,24.039754
0.0,16,24.096909
0.0,16,24.158636
0.0,16,24.225523
0.0,16,24.282973
0.0,16,24.339327
0.0,16,24.400966
0.0,16,24.462541
0.0,16,24.525176
0.0,16,24.58326
0.0,16,24.639887
0.0,16,24.698325
1.0,11,24.747275
0.0,16,25.921593
0.0,16,25.983969
0.0,16,26.047384
0.0,16,26.111992
0.0,16,26.173332
0.0,16,26.234022
0.0,16,26.292118
0.0,16,26.349378
0.0,16,26.409693
0.0,16,26.470151
0.0,16,26.528534
0.0,15,26.5913
0.0,16,26.649173
0.0,16,26.711171
0.0,16,26.768583
0.0,16,26.823982
0.0,16,26.879549
0.0,16,26.938362
0.0,16,27.001777
0.0,16,27.065327
0.0,16,27.124518
0.0,16,27.180384
1.0,12,27.232427
0.0,16,27.288379
0.0,16,27.346816
0.0,16,27.402166
0.0,16,27.459962
0.0,16,27.516523
0.0,16,27.573927
0.0,16,27.632218
0.0,16,27.692146
0.0,16,27.749941
1.0,13,27.806381
0.0,16,27.879817
0.0,16,27.939951
0.0,16,28.002972
0.0,16,28.061131
0.0,16,28.125513
0.0,16,28.183375
0.0,16,28.243796
0.0,16,28.30132
1.0,16,28.360268
0.0,16,28.421452
0.0,16,28.484193
1.0,16,28.54599
0.0,16,28.605929
1.0,11,28.654886
0.0,16,28.715631
1.0,13,28.770164
0.0,16,28.830502
0.0,16,28.896357
0.0,16,28.958516
0.0,16,29.019493
0.0,16,29.079015
0.0,16,29.136179
0.0,16,29.193463
0.0,16,29.250381
1.0,10,29.301883
0.0,16,29.364509
0.0,16,29.420713
0.0,16,29.477759
0.0,16,29.536902
0.0,16,29.594632
0.0,16,29.656609
0.0,16,29.713935
0.0,16,29.770669
0.0,16,29.827897
1.0,11,29.878803
0.0,16,29.941072
1.0,12,29.994049
1.0,12,30.043629
0.0,16,30.1119
0.0,13,30.164092
0.0,16,30.226746
0.0,16,30.284201
0.0,16,30.341096
0.0,16,30.395995
0.0,16,30.456609
0.0,16,30.511906
0.0,16,30.571888
0.0,16,30.628091
0.0,16,30.688358
0.0,16,30.750386
0.0,16,30.807312
0.0,16,30.86975
0.0,16,30.927545
0.0,16,30.982977
0.0,16,31.039052
0.0,16,31.102036
0.0,16,31.160336
0.0,16,31.215782
0.0,16,31.275225
0.0,16,31.331276
0.0,15,31.394563
1.0,15,31.451801
0.0,16,31.51036
0.0,16,31.57042
0.0,16,31.631566
0.0,15,31.694273
0.0,16,31.751851
0.0,16,31.809114
0.0,16,31.874163
0.0,16,31.931202
0.0,16,31.99341
0.0,16,32.054964
0.0,16,32.114732
0.0,15,32.175187
0.0,16,32.232023
0.0,16,32.291762
0.0,16,32.346004
0.0,16,32.400802
0.0,16,32.460051
0.0,16,32.518974
0.0,16,32.57824
0.0,16,32.636637
0.0,16,32.693023
0.0,16,32.7479
0.0,16,32.805933
0.0,16,32.862767
0.0,16,32.924579
0.0,16,32.979975
0.0,16,33.036625
0.0,16,33.113278
0.0,16,33.175839
0.0,11,33.229361
0.0,16,33.286811
0.0,16,33.347553
0.0,16,33.407628
1.0,12,33.462101
0.0,16,33.520788
0.0,16,33.578658
0.0,16,34.670499
0.0,16,34.726174
0.0,16,34.78357
0.0,16,34.843421
1.0,13,34.896783
0.0,15,34.960049
0.0,16,35.024947
0.0,16,35.084086
0.0,16,35.14946
0.0,16,35.211591
0.0,16,35.268949
0.0,16,35.327829
0.0,16,35.390954
0.0,16,35.447614
0.0,16,35.50586
0.0,16,35.569313
0.0,16,35.634915
0.0,16,35.69493
0.0,16,35.751809
0.0,16,35.808334
0.0,15,35.871418
0.0,16,35.930279
0.0,16,35.990962
0.0,16,36.047799
0.0,16,36.256468
0.0,16,36.314109
0.0,16,36.370921
0.0,16,36.429782
0.0,16,36.486782
0.0,16,36.549872
0.0,16,36.608645
0.0,16,36.66848
0.0,16,36.728788
0.0,16,36.794486
0.0,16,36.851883
0.0,16,36.909514
1.0,10,36.95559
0.0,16,37.010799
0.0,16,37.070958
0.0,16,37.132123
0.0,16,37.190366
0.0,16,37.251126
0.0,16,37.307569
0.0,16,37.365123
0.0,16,37.427504
0.0,16,37.489594
0.0,16,37.554923
0.0,16,37.615049
0.0,16,37.681497
0.0,16,37.743608
0.0,16,37.801099
1.0,10,37.851517
0.0,16,37.90906
0.0,16,37.970986
0.0,16,38.027661
0.0,16,38.08993
0.0,16,38.147127
0.0,16,38.20611
1.0,12,38.257034
0.0,16,38.317874
0.0,16,38.375082
0.0,16,38.438566
0.0,16,38.496746
0.0,16,38.555586
0.0,16,38.61942
