#{"t_start": 1630047406.1379395, "env_id": null}
r,l,t
0.0,101,0.458524
0.8,49,0.702339
0.8,18,0.81715
0.8,25,0.955683
0.8,20,1.071614
0.8,101,1.507108
0.8,37,1.704595
0.8,43,1.905923
0.8,32,2.075049
0.0,101,2.56019
0.8,23,2.693515
0.8,18,2.798747
0.8,77,3.168798
0.0,101,3.625714
0.8,54,3.896744
0.0,101,4.331511
0.8,23,4.462016
0.8,16,4.557783
0.8,63,4.833434
0.8,24,4.9688
0.8,29,5.126917
0.0,101,5.580858
0.0,16,5.680154
0.8,37,5.862724
0.8,36,6.045775
0.7,71,6.372615
0.8,19,6.482329
0.8,22,6.610409
0.8,32,6.77828
0.8,13,6.860481
0.8,43,7.082988
0.8,18,7.188568
0.8,14,7.284675
0.8,44,7.489344
0.8,20,7.60621
0.8,16,7.698441
0.0,101,8.156784
0.8,76,8.501664
0.8,42,8.718756
0.8,59,9.036636
0.8,55,9.295419
0.0,101,9.724214
0.8,37,9.907231
0.8,28,11.065595
0.8,23,11.197759
0.8,43,11.399445
0.8,69,11.739653
0.8,66,12.065882
0.8,65,12.3687
0.0,101,12.817381
0.8,24,12.958054
0.8,59,13.255563
0.0,101,13.707725
1.0,33,13.888439
0.8,48,14.111561
0.8,54,14.375635
0.9,31,14.542598
0.9,52,14.794647
0.8,30,14.961389
0.8,47,15.192517
0.0,101,15.661481
0.0,22,15.78606
0.8,67,16.10933
0.8,38,16.302028
0.9,47,16.546943
0.8,43,16.754961
0.8,23,16.881797
0.8,28,17.034306
0.8,28,17.192737
0.8,16,17.2883
0.8,26,17.424573
0.8,11,17.496657
0.8,16,17.594144
0.8,99,18.044813
0.8,19,18.157339
0.8,23,18.285295
0.8,55,18.548548
0.8,30,18.713036
0.8,22,18.837132
0.8,101,19.303476
0.8,27,19.445023
0.8,24,19.574597
0.8,44,19.794836
0.8,51,20.050515
0.8,16,20.144713
0.8,24,20.275485
0.8,44,20.493015
0.0,101,20.925122
0.8,31,21.087103
0.8,51,22.355685
0.8,11,22.432997
0.8,13,22.524433
0.8,34,22.706349
0.8,23,22.836272
0.8,40,23.048848
0.8,45,23.254538
0.0,101,23.691869
0.8,49,23.947919
0.0,15,24.043196
0.8,23,24.168276
0.8,90,24.587348
0.0,101,25.045478
0.0,15,25.141601
0.9,38,25.335536
0.8,18,25.435699
0.8,18,25.543989
0.8,27,25.692888
0.8,52,25.936568
0.8,30,26.09264
0.8,31,26.257045
0.8,87,26.674236
0.0,101,27.115022
0.8,42,27.312157
0.0,101,27.77058
0.8,55,28.047135
0.8,47,28.284767
1.0,46,28.514195
0.8,37,28.693052
0.8,74,29.03812
0.8,21,29.162485
0.8,41,29.366122
0.8,13,29.448424
0.8,13,29.530509
0.8,14,29.624412
0.8,12,29.70265
0.8,39,29.892654
0.8,11,29.967787
0.8,101,30.459547
0.0,101,30.899752
0.8,101,31.369837
0.8,35,31.554704
0.0,101,32.002128
0.0,76,33.373234
0.8,61,33.660078
0.8,53,33.925064
0.8,27,34.065082
0.0,101,34.510786
0.8,13,34.593128
0.0,101,35.020813
0.8,51,35.287711
0.8,26,35.429708
0.8,34,35.610844
0.8,20,35.724631
0.0,24,35.855216
0.8,32,36.030046
0.8,14,36.118575
0.8,19,36.231349
0.8,28,36.381717
0.8,16,36.477498
0.8,14,36.563982
0.9,39,36.770526
0.8,42,36.988407
0.8,22,37.114675
0.8,61,37.396728
0.8,21,37.511672
0.8,52,37.767722
0.8,21,37.888833
0.8,21,38.00993
0.9,59,38.314362
0.0,101,38.776514
0.8,17,38.881382
0.8,61,39.175724
0.8,33,39.349866
0.7,27,39.502006
0.8,28,39.661595
0.0,101,40.114402
0.8,68,40.427962
0.8,24,40.561475
0.0,101,41.004923
0.8,67,41.347614
0.8,27,41.500336
0.8,45,41.735026
0.8,40,41.930721
0.8,32,42.103477
0.8,20,42.21622
0.8,16,42.314691
0.8,73,42.691442
0.8,101,43.186814
0.8,44,43.399844
0.9,28,44.567086
0.8,48,44.812942
0.8,19,44.924733
0.8,19,45.034169
0.8,16,45.128598
0.8,35,45.314832
0.8,77,45.68456
0.8,21,45.8038
0.8,34,45.979798
0.8,21,46.100214
0.8,101,46.605617
0.8,41,46.814193
0.8,21,46.93356
0.8,14,47.02117
0.8,55,47.285816
0.8,28,47.43169
0.8,49,47.676964
0.9,50,47.94558
0.8,23,48.073868
0.8,52,48.334165
0.8,13,48.416824
0.8,13,48.500436
0.8,27,48.650756
0.8,15,48.742753
0.8,63,49.025534
0.8,19,49.13283
0.8,21,49.250936
0.8,45,49.46678
0.8,14,49.555381
0.0,101,49.984175
0.8,46,50.233624
0.8,45,50.465291
0.0,20,50.582138
0.8,40,50.79135
0.9,38,50.987779
0.8,19,51.099001
0.8,24,51.230145
0.8,42,51.4233
0.0,90,51.830981
0.8,68,52.14196
0.8,43,52.35876
0.8,96,52.815532
0.8,10,52.886018
0.8,42,53.095945
0.8,16,53.194566
0.8,11,53.26939
0.8,13,53.35394
0.8,101,53.851591
0.8,33,54.030267
0.8,16,54.126676
0.8,28,54.277642
0.8,40,54.470918
0.8,24,54.600938
0.9,40,54.807456
0.8,58,56.10842
0.8,35,56.278372
0.8,101,56.747664
0.8,32,56.913953
0.8,12,56.993693
0.8,36,57.183616
0.0,101,57.65717
0.8,30,57.807249
0.9,78,58.187918
0.8,69,58.526761
0.8,20,58.638659
0.8,32,58.805153
0.8,48,59.024303
0.8,22,59.143919
0.0,101,59.584061
0.8,93,60.032158
0.8,24,60.164294
0.8,51,60.40989
0.8,23,60.541026
0.8,40,60.733304
0.8,14,60.82465
0.8,57,61.096641
0.8,59,61.398354
0.8,53,61.655187
2.0,28,61.811049
0.8,80,62.155839
0.8,47,62.395603
0.8,47,62.627575
0.8,28,62.782118
0.8,25,62.926797
0.8,59,63.230367
0.8,55,63.511249
0.8,21,63.636876
0.8,35,63.822758
0.8,50,64.060444
0.8,50,64.306818
0.8,17,64.411787
0.8,25,64.549658
0.0,101,65.005948
0.8,18,65.109702
0.8,29,65.270378
0.8,17,65.371047
0.8,48,65.608723
0.8,22,65.732239
0.9,101,67.212841
0.0,15,67.311296
0.8,35,67.492675
0.8,43,67.713735
0.8,15,67.808314
0.8,52,68.083645
0.8,11,68.160702
0.8,45,68.395466
0.8,43,68.619841
0.8,72,68.968222
0.9,29,69.127381
0.9,21,69.245221
0.8,39,69.442152
0.8,98,69.883998
0.8,54,70.160403
0.8,101,70.611669
0.8,45,70.844143
0.0,101,71.298869
0.8,21,71.416998
0.8,12,71.496803
0.8,101,71.978601
0.8,31,72.131799
0.8,32,72.291611
0.8,16,72.387467
0.8,25,72.525187
0.8,35,72.711006
0.0,101,73.163632
0.8,65,73.480791
0.8,46,73.71792
0.8,52,73.998791
0.8,47,74.230422
0.8,35,74.412294
0.0,101,74.854501
0.8,65,75.152988
0.8,33,75.335109
0.8,42,75.532103
0.8,38,75.73783
0.8,33,75.920383
0.8,79,76.297638
0.8,19,76.404093
0.0,101,76.855006
0.9,13,76.940752
0.8,19,77.046133
0.8,43,77.25341
0.8,24,78.39437
0.8,19,78.5005
0.8,24,78.630537
0.8,18,78.733436
0.8,48,78.979089
0.8,27,79.125608
0.8,22,79.251093
0.8,21,79.369959
0.8,20,79.480485
0.8,79,79.875478
0.8,47,80.106498
0.8,21,80.228999
0.8,31,80.400553
0.8,25,80.542139
0.8,53,80.804821
0.0,23,80.93346
0.8,88,81.366128
0.8,17,81.471031
0.8,36,81.665578
0.8,16,81.759124
0.9,16,81.866099
0.8,20,81.984526
0.8,28,82.133795
0.8,101,82.591482
0.8,17,82.691426
0.8,27,82.83745
0.0,101,83.28338
0.8,15,83.375185
0.8,51,83.638966
0.8,26,83.782203
0.8,41,83.98269
0.8,30,84.152587
