#{"t_start": 1628605828.2926722, "env_id": null}
r,l,t
0.0,16,0.049443
0.0,16,0.091935
0.0,16,0.132791
0.0,16,0.177827
0.0,16,0.219712
0.0,16,0.264429
0.0,16,0.307034
0.0,16,0.351831
0.0,16,0.396966
0.0,16,0.438914
0.0,16,0.480723
0.0,16,0.523959
0.0,16,0.566156
0.0,16,0.613925
0.0,16,0.655002
0.0,16,0.698534
0.0,16,0.75298
0.0,16,0.794526
0.0,16,0.836556
0.0,16,0.878563
0.0,16,0.922313
0.0,16,0.964797
0.0,16,1.011864
0.0,16,1.054311
0.0,16,1.096582
0.0,16,1.146343
0.0,16,1.188938
0.0,16,1.234535
0.0,16,1.285829
0.0,16,1.328392
0.0,16,1.36995
0.0,16,1.416096
0.0,16,1.461714
0.0,16,1.503888
0.0,16,1.545478
0.0,16,1.587379
0.0,16,1.631645
0.0,16,1.676484
0.0,16,1.719488
0.0,16,1.765962
0.0,16,1.809235
0.0,16,1.855067
0.0,16,1.907431
0.0,16,1.953906
0.0,16,1.997457
0.0,16,2.044625
0.0,16,2.086109
0.0,16,2.137358
0.0,16,2.182071
0.0,16,2.223442
0.0,16,2.268229
0.0,16,2.310277
0.0,16,2.355328
0.0,16,2.400263
0.0,16,2.453984
0.0,16,2.496292
0.0,16,2.538037
0.0,16,2.582106
0.0,16,2.626833
0.0,16,2.671085
0.0,16,2.713472
0.0,16,2.763179
0.0,16,2.804157
1.0,16,2.8527
0.0,16,2.894196
0.0,16,2.944823
0.0,16,2.990133
0.0,16,3.031507
0.0,16,3.07298
0.0,16,3.114713
0.0,16,3.155653
0.0,16,3.197364
0.0,16,3.238468
0.0,16,3.280758
0.0,16,3.326103
0.0,12,3.368325
0.0,16,3.411102
0.0,16,3.452957
0.0,16,3.495015
0.0,16,3.537424
0.0,16,3.578912
0.0,16,3.620751
0.0,16,3.662329
0.0,16,3.708404
0.0,16,3.756845
0.0,16,3.802986
0.0,16,3.844923
0.0,16,3.891302
0.0,16,3.933213
0.0,16,3.97977
0.0,16,4.029136
0.0,16,4.07183
0.0,16,4.117728
0.0,16,4.160946
0.0,16,4.202651
0.0,16,4.246701
0.0,16,4.289197
0.0,16,4.331081
0.0,16,4.375789
0.0,16,4.421571
0.0,16,4.466286
0.0,16,4.509403
0.0,16,4.557346
0.0,16,4.604919
0.0,16,4.649879
0.0,16,4.693219
0.0,16,4.739171
0.0,16,4.786855
0.0,16,4.830091
0.0,16,4.877227
0.0,16,4.920336
0.0,16,4.970305
0.0,16,5.012649
0.0,16,5.055387
0.0,16,5.097563
0.0,16,5.139637
0.0,16,5.183605
0.0,16,5.226973
0.0,16,5.269035
0.0,16,5.313593
0.0,16,5.355637
0.0,16,5.397501
0.0,16,5.441759
0.0,16,5.484141
0.0,16,5.526427
0.0,16,5.568645
0.0,16,5.612562
0.0,16,5.658
0.0,16,5.700323
0.0,16,5.744635
0.0,16,5.791359
0.0,16,5.834097
0.0,16,5.881199
0.0,16,5.923657
0.0,16,5.974242
0.0,16,6.017589
0.0,16,6.064837
1.0,9,6.102846
0.0,16,6.145245
1.0,14,6.186099
0.0,16,6.228211
0.0,16,6.272128
0.0,16,6.318166
0.0,16,6.366346
0.0,16,6.408957
0.0,16,6.452657
0.0,16,6.499159
0.0,16,6.542304
0.0,16,6.586221
0.0,16,6.628636
0.0,16,6.671777
0.0,16,6.714364
0.0,16,6.761427
0.0,16,6.803146
0.0,16,6.845798
0.0,16,6.893579
0.0,16,6.941792
0.0,16,6.983361
0.0,16,7.026629
0.0,16,7.068646
0.0,16,7.1169
0.0,16,7.168023
0.0,13,7.21317
0.0,16,7.255515
0.0,16,7.297327
0.0,16,7.342052
1.0,11,7.379812
0.0,16,7.426329
0.0,16,7.473465
0.0,16,7.519039
0.0,16,7.562298
0.0,16,7.60774
0.0,16,7.65048
0.0,16,7.693878
0.0,16,7.744105
0.0,16,7.78685
0.0,16,7.833253
0.0,16,7.883771
0.0,16,7.925954
0.0,16,7.967776
0.0,16,8.009437
0.0,16,8.051861
0.0,16,8.093929
0.0,16,8.136637
0.0,16,8.184801
0.0,16,8.228009
0.0,15,8.275774
0.0,16,8.319613
0.0,16,8.367063
0.0,16,8.410319
0.0,16,8.455496
0.0,16,8.497406
0.0,16,8.539287
0.0,16,8.581248
0.0,16,8.623139
0.0,16,8.665752
0.0,16,8.708111
0.0,16,8.752107
0.0,16,8.798351
0.0,16,8.843334
0.0,16,8.886083
0.0,16,8.932804
0.0,16,8.974476
0.0,16,9.017183
0.0,16,9.059869
0.0,16,9.102334
0.0,16,9.145327
0.0,16,9.189815
0.0,16,9.232468
0.0,16,9.2737
0.0,16,9.315657
0.0,16,9.357674
0.0,16,9.399215
0.0,16,9.44425
0.0,16,9.486451
0.0,16,9.531616
0.0,16,9.574043
0.0,16,9.622832
0.0,16,9.664041
0.0,16,9.704874
0.0,16,9.745851
0.0,16,9.787594
0.0,16,9.829569
0.0,16,9.878052
1.0,15,9.929657
0.0,16,9.971278
0.0,16,10.013709
0.0,16,10.062924
0.0,16,10.107546
0.0,16,10.150609
0.0,16,10.195991
0.0,16,10.238867
0.0,16,10.28146
0.0,16,10.327192
0.0,16,10.369025
0.0,16,10.410383
0.0,16,10.452606
0.0,16,10.496771
0.0,16,10.539084
0.0,16,10.588578
0.0,16,10.638845
1.0,12,10.683375
0.0,16,10.72709
0.0,16,10.768225
1.0,14,10.810162
0.0,16,10.851483
0.0,16,10.89421
0.0,16,10.937663
0.0,16,10.978584
0.0,16,11.019832
0.0,16,11.061161
0.0,16,11.102194
0.0,16,11.143476
0.0,16,11.190016
0.0,16,11.231704
0.0,16,11.27805
0.0,16,11.319016
0.0,16,11.359706
0.0,16,11.401372
0.0,16,11.443313
0.0,16,11.487314
0.0,16,11.529465
0.0,16,11.574296
0.0,16,11.615749
0.0,16,11.657279
0.0,16,11.705114
0.0,16,11.754257
0.0,16,11.795093
0.0,16,11.836523
0.0,16,11.877313
0.0,16,11.919257
0.0,16,11.961727
1.0,12,12.00281
0.0,16,12.045052
1.0,11,12.081084
0.0,16,12.125819
0.0,16,12.172456
0.0,16,12.213673
0.0,16,12.257593
0.0,16,12.302504
0.0,16,12.344239
0.0,16,12.384752
0.0,16,12.425684
0.0,16,12.471264
0.0,16,12.517417
0.0,16,12.56725
0.0,16,12.6086
0.0,16,12.65011
0.0,16,12.691677
0.0,16,12.740657
0.0,16,12.786846
0.0,16,12.828461
0.0,16,12.869892
0.0,16,12.912601
0.0,16,12.954722
0.0,16,12.995951
0.0,16,13.038929
0.0,16,13.080498
1.0,14,13.126827
0.0,16,13.172096
0.0,16,13.21664
0.0,16,13.262984
0.0,16,13.305469
0.0,16,13.349792
0.0,16,13.394735
0.0,16,13.443787
0.0,16,13.487119
1.0,16,13.537998
0.0,16,13.580634
0.0,16,13.625539
0.0,16,13.672026
0.0,16,13.715823
0.0,16,13.757934
0.0,16,13.800538
0.0,16,13.845564
0.0,16,13.906374
0.0,16,13.94758
0.0,16,13.989753
0.0,16,14.031446
0.0,16,14.075403
0.0,16,14.117963
0.0,16,14.159345
0.0,13,14.204873
0.0,16,14.246469
0.0,16,14.289666
0.0,16,14.339213
0.0,16,14.381592
0.0,16,14.424034
0.0,16,14.46604
0.0,16,14.509997
0.0,16,14.554836
0.0,16,14.597317
0.0,16,14.638468
0.0,16,14.679297
0.0,16,14.720718
0.0,16,14.768523
0.0,16,14.815251
0.0,16,14.858162
0.0,16,14.901495
0.0,16,14.947349
0.0,16,14.990431
0.0,16,15.033771
0.0,16,15.078645
0.0,16,15.12566
0.0,16,15.16829
0.0,16,15.210734
0.0,16,15.252833
0.0,16,15.29505
0.0,16,15.337386
0.0,16,15.379745
0.0,16,15.424226
0.0,16,15.470306
1.0,14,15.513024
0.0,16,15.559185
0.0,16,15.606852
0.0,16,15.649348
0.0,16,15.690984
0.0,16,15.736313
0.0,16,15.777363
0.0,16,15.822008
0.0,16,15.870829
0.0,16,15.91361
0.0,16,15.956983
0.0,16,16.002076
0.0,16,16.044716
0.0,16,16.092567
0.0,16,16.135198
0.0,16,16.177547
0.0,16,16.224955
0.0,16,16.270865
0.0,15,16.319427
0.0,16,16.368344
0.0,16,16.413951
0.0,16,16.461026
0.0,16,16.511302
0.0,16,16.557363
0.0,16,16.599701
0.0,16,16.641262
0.0,16,16.692776
0.0,16,16.736782
0.0,16,16.783197
0.0,16,16.823872
0.0,16,16.865247
