#{"t_start": 1629994104.271539, "env_id": null}
r,l,t
0.0,31,0.186731
0.0,101,0.6945
0.0,15,0.80102
0.0,73,1.203657
0.0,67,1.601574
0.0,36,1.817498
0.0,38,2.065933
0.0,13,2.163548
0.0,101,2.708533
0.0,101,3.260776
0.0,17,3.37275
0.0,83,3.82144
0.0,84,4.229591
0.0,31,4.413768
0.0,18,4.52968
0.0,19,4.650681
0.0,45,4.904139
0.0,36,5.145802
0.0,43,5.400156
0.0,20,5.538188
0.0,9,5.639256
0.0,62,6.105354
0.0,11,6.210082
0.0,25,6.381141
0.0,52,6.67973
0.0,101,7.325863
0.0,32,7.520617
0.0,84,7.946485
0.0,17,8.062052
0.0,11,8.147792
0.0,21,8.295386
0.0,14,8.412555
0.0,17,8.532731
0.0,54,8.819433
0.0,17,8.934218
0.0,49,9.205117
0.0,21,9.329859
0.0,24,9.469022
0.0,24,9.616847
0.0,13,9.705054
0.0,9,9.776298
0.0,29,9.941995
0.0,19,10.061265
0.0,89,10.482406
0.0,52,10.74802
0.0,59,11.041707
0.0,59,11.302716
0.0,61,11.633652
0.0,13,11.731402
0.0,29,13.151051
0.0,18,13.261834
0.0,45,13.5143
0.0,101,14.033608
0.0,31,14.226201
0.0,13,14.326712
0.0,101,14.803451
0.0,31,15.001421
0.0,12,15.096419
0.0,20,15.236541
0.0,101,15.786311
0.0,101,16.400101
0.0,22,16.536793
0.0,39,16.756377
0.0,66,17.163558
0.0,77,17.565904
0.0,20,17.704752
0.0,17,17.82244
0.0,10,17.902386
0.0,28,18.066374
0.0,101,18.552493
0.0,25,18.71156
0.0,41,18.969629
0.0,101,19.493359
0.0,83,19.894876
0.0,16,20.016081
0.0,81,20.424187
0.0,65,20.749909
0.0,101,21.261601
0.0,101,21.74659
0.0,19,21.886432
0.0,25,22.052518
0.0,101,22.578357
0.0,20,22.719262
0.0,86,23.123
0.0,86,23.563491
0.0,94,24.040235
0.0,37,24.254557
0.0,101,25.922775
0.0,50,26.176885
0.0,45,26.416073
0.0,35,26.641664
0.0,52,26.967021
0.0,101,27.49761
0.0,20,27.631812
0.0,22,27.767911
0.0,20,27.886787
0.0,87,28.305946
0.0,101,28.789005
0.0,68,29.157438
0.0,18,29.266339
0.0,30,29.465313
0.0,10,29.542269
0.0,96,30.133552
0.0,13,30.231394
0.0,21,30.375762
0.0,21,30.508962
0.0,31,30.728565
0.0,101,31.223104
0.0,20,31.367248
0.0,21,31.504451
0.0,26,31.671077
0.0,19,31.797598
0.0,44,32.061214
0.0,101,32.542947
0.0,18,32.659145
0.0,12,32.745713
0.0,12,32.829906
0.0,13,32.920827
0.0,38,33.119946
0.0,23,33.258568
0.0,31,33.436832
0.0,101,33.964423
0.0,11,34.050907
0.0,13,34.147115
0.0,26,34.304642
0.0,13,34.402468
0.0,16,34.510211
0.0,29,34.685918
0.0,25,34.846699
0.0,101,35.3577
0.0,101,35.886105
0.0,27,36.059961
0.0,14,36.168546
0.0,64,36.50347
0.0,101,38.23
0.0,21,38.372961
0.0,46,38.62955
0.0,45,38.901542
0.0,41,39.139775
0.0,52,39.433886
0.0,101,39.992796
0.0,101,40.562943
0.0,16,40.674009
