#{"t_start": 1628621862.0616257, "env_id": null}
r,l,t
0.0,16,0.082594
0.0,16,0.17573
0.0,16,0.257177
0.0,16,0.337147
0.0,16,0.423473
0.0,16,0.512827
0.0,16,0.599316
0.0,16,0.676427
0.0,16,0.755003
0.0,16,0.84358
0.0,16,0.930724
0.0,16,1.007142
0.0,16,1.091874
0.0,16,1.177402
0.0,16,1.264823
0.0,16,1.350651
0.0,16,1.431628
0.0,16,1.517237
0.0,16,1.596307
0.0,16,1.673586
0.0,16,1.764465
1.0,10,1.826496
0.0,16,1.908794
0.0,16,1.987479
0.0,16,2.066298
0.0,16,2.150025
0.0,16,2.227918
0.0,16,2.301815
0.0,16,2.387519
0.0,16,2.469237
0.0,16,2.551774
0.0,16,2.641473
0.0,16,2.722805
0.0,16,2.805229
0.0,16,2.88283
0.0,16,2.966547
0.0,16,3.04723
0.0,16,3.124915
0.0,16,3.198573
0.0,16,3.278224
0.0,16,3.361356
0.0,16,3.447577
0.0,16,3.541304
0.0,16,3.632816
0.0,11,3.709385
0.0,16,3.792445
0.0,15,3.881085
0.0,16,3.965272
0.0,16,4.051846
0.0,16,4.140614
0.0,16,4.230933
0.0,16,4.316296
0.0,16,4.410582
1.0,13,4.486325
0.0,16,4.567106
0.0,16,4.6539
0.0,16,4.7353
0.0,16,4.811201
0.0,16,4.895779
1.0,10,4.960787
0.0,16,5.050161
0.0,16,5.137938
0.0,16,5.212268
0.0,16,5.285496
0.0,16,5.370001
0.0,16,5.447211
0.0,16,5.53104
0.0,16,5.606175
0.0,16,5.692841
0.0,16,5.773575
0.0,12,5.851464
0.0,16,5.945032
0.0,16,6.037598
0.0,16,6.117357
0.0,16,6.207475
0.0,16,6.298343
0.0,16,6.370063
0.0,16,6.44843
0.0,16,6.537813
0.0,16,6.626023
0.0,16,6.711582
0.0,16,6.789521
0.0,16,6.869161
0.0,16,6.944466
0.0,16,7.01746
0.0,16,7.103513
1.0,12,7.180927
0.0,16,7.262877
0.0,16,7.339605
0.0,16,7.425823
0.0,16,7.504068
0.0,16,7.581499
0.0,16,7.66309
0.0,16,7.743069
0.0,15,7.824571
0.0,16,7.914627
0.0,16,7.991894
0.0,16,8.065729
0.0,14,8.138553
0.0,16,8.212355
0.0,16,8.290352
0.0,16,8.380995
0.0,16,8.469459
1.0,10,8.528364
0.0,16,8.61006
0.0,16,8.699867
0.0,16,8.78359
0.0,16,8.868797
0.0,16,8.955569
0.0,16,9.044202
0.0,16,9.128316
0.0,16,9.208225
0.0,16,9.288808
0.0,16,9.369783
0.0,16,9.445894
0.0,16,9.52305
0.0,16,9.600166
0.0,16,9.683034
0.0,16,9.769316
0.0,16,9.86376
0.0,16,9.945498
1.0,12,10.013916
0.0,16,10.098529
0.0,16,10.181297
1.0,11,10.245026
0.0,16,10.335181
0.0,16,10.421072
0.0,16,10.509151
0.0,16,10.589664
0.0,16,10.669175
0.0,16,10.762401
0.0,16,10.854033
0.0,16,10.945604
0.0,16,11.028124
0.0,16,11.112678
0.0,16,11.20423
0.0,16,11.285779
0.0,16,11.377132
0.0,16,11.463338
1.0,14,11.551177
0.0,16,11.645886
0.0,16,11.728243
0.0,16,11.807261
0.0,16,11.88415
0.0,16,11.97892
0.0,16,12.063315
0.0,16,12.151196
0.0,16,12.231767
0.0,16,12.313826
0.0,16,12.392676
0.0,16,12.462533
0.0,16,12.538961
0.0,16,12.618272
1.0,15,12.701416
0.0,16,12.78977
0.0,16,12.875555
0.0,16,12.950066
0.0,16,13.019318
0.0,16,13.100281
0.0,16,13.191588
0.0,16,13.280714
0.0,16,13.364359
0.0,16,13.443178
1.0,14,13.521176
0.0,14,13.594241
0.0,16,13.67744
0.0,16,13.767568
0.0,16,13.842447
0.0,16,13.917618
0.0,16,13.997842
0.0,16,14.082638
0.0,16,14.154147
0.0,16,14.234832
0.0,16,14.312449
0.0,16,14.39792
0.0,16,14.473823
0.0,16,14.549756
0.0,16,14.62721
0.0,16,14.70429
0.0,16,14.791024
0.0,16,14.873234
0.0,16,14.948335
1.0,11,15.016144
0.0,16,15.100595
0.0,16,15.184061
0.0,16,15.265855
0.0,16,15.343297
0.0,16,15.418575
0.0,16,15.497627
0.0,16,15.592899
0.0,16,15.679999
0.0,16,15.759435
0.0,16,15.833043
0.0,16,15.916947
0.0,16,16.002915
0.0,15,16.084328
0.0,16,16.167528
0.0,16,16.250862
0.0,16,16.329633
0.0,16,16.421229
0.0,16,16.512774
0.0,16,16.598578
0.0,16,16.682233
0.0,16,16.764194
0.0,16,16.844101
0.0,16,16.925649
0.0,16,17.008906
0.0,16,17.083211
0.0,16,17.155313
0.0,16,17.230433
0.0,16,17.320314
0.0,16,17.403243
0.0,16,17.48825
0.0,16,17.571573
0.0,16,17.651637
0.0,16,17.735632
0.0,16,17.814602
1.0,16,17.9027
0.0,16,17.987279
0.0,16,18.07474
0.0,14,18.15839
0.0,16,18.238617
0.0,16,18.321913
0.0,16,18.406847
0.0,16,18.484212
0.0,16,18.571029
0.0,16,18.655487
0.0,16,18.741663
0.0,16,18.823356
0.0,16,18.907549
0.0,16,18.985923
0.0,16,19.067824
0.0,16,19.158996
0.0,16,19.237275
0.0,16,19.314824
1.0,15,19.394105
0.0,16,19.472622
0.0,16,19.555308
0.0,16,19.633638
0.0,16,19.724305
0.0,16,19.802781
0.0,16,19.887527
0.0,16,19.97306
0.0,16,20.056195
0.0,16,20.132915
0.0,16,20.204961
0.0,16,20.283334
0.0,16,20.364277
0.0,16,20.448477
0.0,16,20.540148
0.0,16,20.620436
0.0,16,20.700062
1.0,11,20.758225
0.0,16,20.838006
0.0,16,20.914788
0.0,16,21.001418
0.0,16,21.077493
1.0,13,21.155089
0.0,16,21.23244
0.0,16,21.308743
0.0,16,21.391092
0.0,16,21.475769
0.0,16,21.560744
0.0,16,21.64362
1.0,12,21.708934
0.0,16,21.79865
0.0,16,21.885751
0.0,16,21.960312
0.0,16,22.049287
0.0,16,22.162884
0.0,16,22.255975
0.0,16,22.344681
0.0,16,22.427881
0.0,16,22.521942
0.0,16,22.605929
0.0,16,22.706369
0.0,16,22.792215
0.0,16,22.883702
0.0,16,22.976937
0.0,16,23.072912
0.0,16,23.168374
0.0,16,23.26061
0.0,16,23.349851
0.0,16,23.431357
0.0,16,23.511293
0.0,16,23.601274
0.0,16,23.688991
0.0,16,23.762075
0.0,16,23.851506
0.0,16,23.92821
0.0,16,24.025677
0.0,16,24.110913
0.0,16,24.19838
0.0,16,24.279713
0.0,16,24.364236
0.0,16,24.453974
0.0,16,24.534244
0.0,16,24.61899
0.0,16,24.698698
0.0,16,24.799913
0.0,16,24.88393
0.0,16,24.972667
0.0,16,25.051862
0.0,16,25.13846
0.0,16,25.220458
0.0,16,25.306715
0.0,16,25.387714
0.0,16,25.482287
1.0,11,25.547336
0.0,16,25.619619
0.0,16,25.705974
0.0,16,25.784857
0.0,16,25.863841
0.0,16,25.942081
0.0,16,26.021027
0.0,16,26.107935
0.0,16,26.195689
0.0,16,26.296733
0.0,16,26.382615
0.0,16,26.473165
0.0,16,26.562708
0.0,16,26.653888
0.0,16,26.744073
0.0,16,26.823526
0.0,16,26.914013
1.0,15,26.992695
0.0,16,27.074237
0.0,16,27.14943
0.0,16,27.2332
1.0,12,27.299946
0.0,16,27.397468
0.0,16,27.488161
0.0,16,27.575284
0.0,16,27.657543
0.0,16,27.747229
0.0,16,27.854028
0.0,16,27.940398
0.0,16,28.039711
0.0,16,28.122031
0.0,16,28.201008
0.0,16,28.29523
0.0,16,28.377769
0.0,16,28.45558
0.0,16,28.53431
0.0,16,28.622919
0.0,16,28.717941
0.0,16,28.809022
0.0,16,28.890267
0.0,16,28.98084
0.0,16,29.076005
0.0,16,29.160794
0.0,16,29.250003
0.0,16,29.32964
0.0,16,29.416232
0.0,16,29.50579
1.0,14,29.581439
0.0,16,29.676816
0.0,16,29.76179
0.0,16,29.848324
0.0,16,29.934526
0.0,16,30.03892
0.0,16,30.131988
0.0,16,30.219429
0.0,16,30.303862
0.0,16,30.389148
0.0,16,30.477216
0.0,16,30.562117
0.0,16,30.643136
0.0,16,30.719162
0.0,16,30.795543
0.0,16,30.888654
1.0,11,30.952477
0.0,16,31.042888
