#{"t_start": 1629314167.4683774, "env_id": null}
r,l,t
0.4,85,0.395395
0.0,101,0.851428
0.1,30,1.0125
0.1,22,1.128986
0.1,62,1.415831
0.1,35,1.586483
0.0,101,2.046777
0.0,20,2.158195
0.0,101,2.614141
0.0,101,3.056018
0.1,101,3.548506
0.1,101,3.984315
0.1,35,4.162383
0.1,41,4.366752
0.0,101,4.840596
0.0,101,5.291822
0.0,101,5.766647
0.1,18,5.868113
0.0,101,6.331366
0.1,101,6.811177
0.1,24,6.937016
0.1,101,7.405108
0.1,66,7.692941
0.1,54,7.936194
0.0,101,8.405896
0.1,49,8.63229
0.1,88,9.027834
0.1,101,9.470029
0.1,52,10.697754
0.0,101,11.174253
0.1,101,11.625917
0.1,35,11.811739
0.0,101,12.27517
0.1,72,12.645968
0.0,19,12.752248
0.0,32,12.922805
0.0,101,13.377359
0.0,101,13.830915
-1.0,87,14.232438
0.0,101,14.691427
0.1,28,14.835614
0.1,53,15.074828
0.0,101,15.522967
0.1,45,15.736811
0.1,60,16.009732
0.0,33,16.188949
0.0,101,16.651511
0.1,18,16.755633
0.0,79,17.112157
0.1,101,17.560595
0.1,33,17.727237
0.1,20,17.843235
2.0,62,18.145632
0.0,101,18.613156
0.1,39,18.812366
0.0,101,19.262738
0.1,19,19.366623
0.0,101,19.865676
0.0,101,21.328612
0.1,84,21.723792
0.0,101,22.200312
0.1,72,22.529037
0.1,19,22.63762
0.1,58,22.90357
0.1,23,23.02399
0.0,101,23.507274
0.0,101,23.96678
0.0,101,24.410874
0.1,18,24.515192
0.0,101,25.010152
0.1,50,25.262797
0.0,46,25.50194
0.0,101,25.965677
0.0,35,26.156741
0.1,101,26.640777
0.1,18,26.739756
0.1,14,26.823817
0.2,42,27.044312
0.0,101,27.529758
0.1,18,27.631458
0.1,24,27.76122
0.1,36,27.95487
0.1,19,28.061618
0.1,41,28.265245
0.3,101,28.727989
0.0,101,29.196388
0.1,53,29.446016
0.1,26,29.579341
0.0,101,30.041864
0.1,57,30.333226
0.1,101,30.787966
0.0,101,32.220758
0.1,72,32.544847
0.2,101,33.010237
0.1,16,33.10307
0.1,14,33.18976
0.0,101,33.650175
0.1,32,33.822319
0.0,101,34.263808
0.0,25,34.38792
0.1,75,34.74588
0.1,96,35.169757
0.0,101,35.635233
0.1,58,35.901327
0.0,101,36.357741
0.2,101,36.816725
0.1,21,36.929381
0.1,88,37.348046
0.0,67,37.660505
0.0,101,38.1347
0.1,79,38.546304
0.0,91,38.981596
0.1,49,39.208865
0.0,101,39.669203
0.2,85,40.090355
0.1,22,40.208996
0.1,31,40.382663
0.1,43,40.596377
0.1,33,40.759597
0.1,35,40.93343
0.0,101,41.404178
0.1,76,42.754914
0.0,101,43.20843
0.1,55,43.455454
0.1,16,43.548723
0.0,101,44.015586
0.1,45,44.24562
0.3,101,44.738901
0.1,39,44.945772
0.1,26,45.082909
0.1,59,45.361909
0.0,101,45.827724
0.1,47,46.047696
0.0,101,46.524734
0.1,101,46.989423
0.1,54,47.2382
0.1,23,47.362309
0.1,17,47.459895
0.1,22,47.582425
0.1,27,47.72592
0.0,101,48.214079
0.1,22,48.329867
0.0,101,48.801651
0.0,101,49.267599
0.1,16,49.370419
0.1,61,49.648831
0.1,55,49.913375
0.1,66,50.214643
0.0,101,50.650968
0.2,83,51.043559
0.1,84,51.445619
0.0,24,51.574559
0.1,61,51.858197
0.1,54,52.110213
0.2,49,52.362466
0.1,47,53.581529
0.1,25,53.726963
0.1,53,53.981403
0.0,101,54.447979
0.1,57,54.728371
0.1,24,54.856909
0.2,101,55.331108
0.1,56,55.592887
0.1,96,56.035283
0.1,36,56.224275
0.1,62,56.50069
0.0,101,56.943927
