#{"t_start": 1630089065.7272198, "env_id": null}
r,l,t
0.8,9,0.072515
0.8,26,0.216598
0.8,25,0.361413
0.8,28,0.51745
0.8,40,0.72278
0.8,18,0.82963
0.8,101,1.292551
0.0,101,1.738114
0.0,101,2.204728
0.0,101,2.650898
0.8,35,2.844884
0.8,18,2.953153
0.8,79,3.365118
0.0,101,3.836915
0.8,31,3.997597
0.8,32,4.164983
0.8,30,4.329453
0.8,25,4.471254
0.8,35,4.651487
0.8,44,4.882739
0.8,15,4.976241
0.8,12,5.057265
0.8,14,5.147563
0.0,101,5.581535
0.7,44,5.806725
0.8,13,5.893669
0.8,10,5.965296
0.8,45,6.189949
0.8,101,6.649403
0.0,15,6.747899
0.0,101,7.179387
0.0,83,7.565211
0.0,61,7.852101
0.8,12,7.933451
0.0,92,8.354105
0.8,39,8.565275
0.8,79,8.939781
0.0,101,9.412934
0.8,35,9.600368
0.9,77,9.993342
0.8,49,11.277261
0.8,12,11.358464
0.8,14,11.449019
0.0,101,11.904661
0.8,46,12.139531
0.8,33,12.312987
0.8,25,12.447577
0.8,54,12.72586
0.8,40,12.941407
0.9,32,13.119722
0.8,12,13.200357
0.0,101,13.651172
0.8,48,13.891589
0.8,19,14.007581
0.8,25,14.158741
0.8,35,14.345965
0.8,34,14.516887
0.8,48,14.771738
0.0,101,15.249575
0.8,12,15.333445
0.8,24,15.469854
0.8,40,15.671246
0.0,101,16.106591
0.8,30,16.268823
0.8,12,16.349979
0.8,20,16.462122
0.8,13,16.546636
0.8,25,16.68487
0.9,30,16.846299
0.8,10,16.917599
0.0,101,17.358627
0.8,38,17.546009
0.8,55,17.833654
0.8,12,17.916407
0.8,101,18.362986
0.8,12,18.44559
0.9,18,18.553272
0.8,36,18.746399
0.8,14,18.840115
0.8,30,18.997193
0.8,34,19.174929
0.8,20,19.297382
0.8,13,19.382755
0.8,14,19.473178
0.8,27,19.62107
0.8,17,19.726123
0.8,39,19.923064
0.8,24,20.05906
0.8,13,20.146406
0.8,13,20.23039
0.8,31,20.381139
0.7,71,20.756919
0.0,82,21.128893
0.8,29,21.296103
0.8,11,21.372385
0.8,55,21.663953
0.8,9,21.73157
0.8,101,23.216252
0.8,40,23.414015
