#{"t_start": 1630094586.0427964, "env_id": null}
r,l,t
0.8,22,0.13344
0.0,101,0.591574
0.8,22,0.717914
0.8,101,1.181421
0.8,25,1.321382
0.8,47,1.541819
0.8,13,1.62791
0.8,35,1.816807
0.8,101,2.326382
0.8,33,2.507331
0.8,30,2.672475
0.8,54,2.9454
0.8,42,3.169399
0.8,21,3.294647
0.8,46,3.503715
0.8,32,3.686768
0.8,74,4.061232
0.8,101,4.531125
0.8,21,4.65383
0.8,9,4.720946
0.8,58,5.0226
0.8,69,5.360086
0.0,101,5.799017
0.8,26,5.944623
0.8,101,6.38126
0.8,96,6.830714
0.8,14,6.92107
0.8,29,7.07898
0.8,58,7.379176
0.8,59,7.668259
0.8,9,7.735491
0.8,35,7.919117
0.6,87,8.364335
0.0,101,8.788718
0.9,101,9.244357
0.9,21,9.364304
0.8,27,9.509733
0.8,24,9.649182
0.8,27,9.805123
0.8,45,10.046552
0.8,19,10.158091
0.8,36,11.353436
0.8,13,11.439297
0.8,21,11.561114
0.0,101,11.999972
0.8,36,12.192686
0.8,22,12.327873
0.8,33,12.492068
0.8,12,12.573515
0.8,61,12.85927
0.0,101,13.333086
0.0,101,13.787072
0.8,101,14.225544
0.0,101,14.671862
0.9,26,14.812361
0.8,47,15.045681
0.8,27,15.200628
0.8,28,15.35996
0.8,62,15.6463
0.8,101,16.110258
0.8,40,16.304284
0.8,36,16.489857
0.8,34,16.667789
0.0,101,17.119669
0.0,101,17.565751
0.8,13,17.651463
0.8,13,17.735331
0.8,29,17.891425
0.8,24,18.030216
0.8,44,18.262082
0.8,92,18.675471
0.8,49,18.914451
0.8,39,19.123664
0.8,62,19.445991
0.8,21,19.571254
0.8,23,19.698511
0.8,18,19.816854
0.8,40,20.029226
0.8,82,20.394936
0.8,17,20.502758
0.8,55,20.786399
0.8,22,20.911608
0.8,15,21.007009
0.8,9,21.074477
0.8,83,22.49904
0.8,59,22.801084
0.0,101,23.270352
0.8,32,23.441694
0.8,25,23.57666
0.8,48,23.813455
0.8,51,24.07082
0.8,18,24.182714
0.9,56,24.459561
0.8,59,24.728492
0.8,25,24.868673
0.8,26,25.017521
