#{"t_start": 1630021926.4760873, "env_id": null}
r,l,t
0.8,21,0.123462
0.8,47,0.350909
0.8,32,0.524174
0.8,30,0.691483
0.8,58,0.975116
0.7,27,1.122092
0.0,101,1.56675
0.6,101,2.02026
0.8,29,2.175792
0.9,64,2.496821
0.0,101,2.977613
0.0,101,3.427132
0.8,14,3.516699
0.8,43,3.733399
0.8,50,3.994066
0.8,42,4.204646
0.8,33,4.373564
0.8,95,4.78954
0.8,53,5.061029
0.8,19,5.168999
0.0,15,5.26589
0.8,28,5.426175
0.8,21,5.544069
0.8,34,5.725316
0.8,16,5.822033
0.9,26,5.961082
0.8,32,6.128699
0.8,68,6.474699
0.7,69,6.808877
0.0,16,6.910418
0.8,50,7.154013
0.8,17,7.25859
0.8,16,7.357461
0.0,101,7.811642
0.8,24,7.947482
0.8,66,8.284204
0.8,42,8.498483
0.8,77,8.865819
0.8,31,9.030721
0.8,94,9.500409
0.8,9,9.567412
0.9,20,9.686007
0.8,16,9.781393
0.8,25,9.926547
0.8,101,11.407014
0.8,10,11.477548
0.8,18,11.584169
0.8,51,11.833705
0.9,101,12.305863
0.8,13,12.388699
0.8,101,12.832675
0.9,27,12.984204
0.8,38,13.187892
0.8,48,13.423866
0.8,17,13.526992
0.8,40,13.740943
0.8,37,13.926127
0.8,13,14.007396
0.8,20,14.122352
0.8,29,14.276951
0.8,101,14.741448
0.8,45,14.961604
0.8,12,15.040293
0.8,16,15.136885
0.5,45,15.361825
0.8,23,15.491535
0.8,101,15.989099
0.0,101,16.424532
0.8,12,16.503912
0.8,32,16.676573
0.0,101,17.115045
0.8,22,17.244003
0.0,101,17.682868
0.8,21,17.803643
2.0,20,17.913038
0.8,17,18.015226
0.8,13,18.098695
0.9,82,18.481139
0.8,59,18.771002
0.8,67,19.07311
0.8,27,19.217539
0.0,101,19.637143
0.8,97,20.093312
2.0,29,20.249586
0.8,101,20.740848
0.8,45,20.961568
0.0,101,22.432263
0.0,21,22.555106
0.8,50,22.79909
0.8,50,23.044272
0.8,27,23.189222
0.8,13,23.272212
0.0,101,23.722841
0.8,12,23.80175
0.0,101,24.246465
0.8,32,24.409611
0.8,32,24.575854
0.8,12,24.656403
0.8,25,24.7974
0.8,34,24.978785
0.8,45,25.208632
0.8,24,25.33926
0.4,95,25.761351
0.8,40,25.972438
0.8,40,26.181582
0.8,19,26.29635
0.8,36,26.495164
0.8,65,26.820946
0.8,101,27.272844
0.8,49,27.520217
2.0,18,27.622272
0.8,13,27.706922
0.8,26,27.850922
0.8,43,28.067626
0.8,97,28.517563
0.8,39,28.715237
0.8,26,28.854527
0.8,15,28.954067
0.8,22,29.083954
0.8,21,29.204815
0.8,98,29.671624
2.0,22,29.796551
0.8,24,29.922903
0.8,80,30.306862
0.9,52,30.559524
0.8,12,30.638959
0.8,84,31.033312
0.8,21,31.156568
