#{"t_start": 1628602990.8142583, "env_id": null}
r,l,t
0.0,16,0.05001
0.0,16,0.094188
0.0,16,0.139131
0.0,16,0.185055
0.0,16,0.231237
0.0,16,0.279348
0.0,16,0.322969
0.0,16,0.376459
0.0,16,0.421527
0.0,16,0.46462
0.0,16,0.510017
0.0,16,0.552919
0.0,16,0.597255
0.0,16,0.646178
0.0,16,0.690226
0.0,16,0.735785
0.0,16,0.780558
0.0,16,0.827633
0.0,16,0.872546
0.0,16,0.916361
0.0,16,0.960515
0.0,16,1.004905
0.0,16,1.050448
0.0,16,1.094353
0.0,16,1.139074
0.0,16,1.182605
0.0,16,1.225638
0.0,16,1.272958
0.0,16,1.31489
1.0,10,1.351887
0.0,16,1.392397
0.0,16,1.433933
0.0,16,1.475898
0.0,16,1.51751
0.0,16,1.560674
0.0,16,1.610418
0.0,16,1.652384
0.0,16,1.694861
0.0,16,1.739766
0.0,16,1.782384
0.0,16,1.827401
0.0,16,1.869443
0.0,16,1.918749
0.0,16,1.961042
0.0,16,2.003412
0.0,16,2.048668
0.0,16,2.097327
0.0,16,2.146495
0.0,16,2.188979
0.0,16,2.230382
0.0,16,2.274381
1.0,11,2.315852
0.0,16,2.367266
0.0,16,2.413023
0.0,16,2.458956
0.0,16,2.506129
0.0,16,2.550103
0.0,16,2.591695
0.0,16,2.64063
0.0,16,2.682278
0.0,16,2.727283
0.0,16,2.779122
0.0,16,2.82094
0.0,16,2.862607
0.0,16,2.917419
0.0,16,2.960728
0.0,16,3.009933
0.0,16,3.062231
0.0,16,3.104231
0.0,16,3.145809
0.0,16,3.188453
0.0,16,3.229658
0.0,16,3.271414
0.0,16,3.314108
0.0,16,3.358789
0.0,16,3.400284
0.0,16,3.442939
0.0,16,3.492102
0.0,16,3.537268
0.0,16,3.582257
0.0,16,3.624403
0.0,16,3.669433
0.0,16,3.711921
0.0,16,3.753428
0.0,16,3.808386
0.0,16,3.852298
0.0,16,3.894813
0.0,16,3.941111
0.0,16,3.99343
0.0,16,4.035419
0.0,16,4.080678
0.0,16,4.123652
0.0,16,4.167463
0.0,16,4.208994
0.0,16,4.253628
0.0,16,4.29473
0.0,16,4.3376
0.0,16,4.379875
0.0,16,4.428397
0.0,16,4.469167
0.0,16,4.511731
0.0,16,4.554081
0.0,16,4.595471
0.0,16,4.639339
0.0,16,4.682278
0.0,16,4.726794
0.0,16,4.767791
0.0,16,4.810432
0.0,16,4.854757
0.0,16,4.896498
0.0,16,4.940391
0.0,16,4.981496
0.0,16,5.027886
0.0,16,5.071328
0.0,16,5.11979
0.0,16,5.164888
0.0,16,5.207154
0.0,16,5.25099
1.0,15,5.295209
0.0,16,5.337153
1.0,11,5.38092
0.0,16,5.422796
0.0,16,5.464972
