#{"t_start": 1630017916.8282602, "env_id": null}
r,l,t
0.8,79,0.383054
0.8,55,0.667082
0.8,32,0.833161
0.8,41,1.044348
0.8,63,1.320901
0.0,101,1.751576
0.8,13,1.836733
0.8,70,2.151124
0.8,20,2.269927
0.8,46,2.503448
0.8,95,2.925245
0.8,45,3.156898
0.8,27,3.303587
0.8,13,3.389477
0.8,32,3.555203
0.8,19,3.667867
0.0,101,4.114276
0.0,101,4.555218
0.8,37,4.745402
0.8,24,4.876281
0.0,101,5.331765
0.8,13,5.414992
0.8,28,5.569052
0.8,12,5.649178
0.9,19,5.762087
0.8,14,5.850418
0.8,45,6.088135
0.8,29,6.245467
0.8,72,6.590287
0.8,43,6.806669
0.8,101,7.289838
0.8,56,7.570742
0.8,81,7.947711
0.0,101,8.400599
0.8,9,8.467624
0.0,101,8.902725
0.8,13,8.984594
0.0,101,9.443391
0.8,61,9.763076
0.8,23,9.887054
0.8,66,11.224687
0.0,101,11.672039
0.8,37,11.866515
0.8,32,12.036989
0.0,101,12.495659
0.8,28,12.652725
0.8,62,12.965694
0.8,50,13.222536
0.8,29,13.388397
0.8,15,13.480761
0.8,55,13.740952
0.8,30,13.898228
0.8,34,14.083264
0.8,27,14.223974
0.0,101,14.683134
0.8,11,14.757696
0.8,54,15.036423
0.8,14,15.124577
0.8,13,15.20774
0.8,13,15.29289
0.0,101,15.7457
0.0,101,16.182231
0.8,20,16.296504
0.8,65,16.585125
0.8,38,16.76719
0.8,71,17.086478
0.8,30,17.247573
0.0,101,17.70542
0.0,101,18.213151
0.8,32,18.386056
0.8,29,18.540421
0.8,83,18.952779
0.8,70,19.288296
0.7,30,19.437479
0.8,17,19.540676
0.8,18,19.646502
0.8,13,19.731379
0.8,30,19.900862
0.8,66,20.244294
0.9,20,20.366194
0.8,10,20.435891
0.0,101,20.884637
0.8,17,20.984865
0.7,74,22.325033
0.9,15,22.425133
0.8,75,22.773492
0.8,22,22.899957
0.8,22,23.023481
0.8,19,23.131475
0.8,72,23.457907
0.8,26,23.599388
0.8,18,23.707086
0.8,70,24.058078
0.8,29,24.219365
0.8,37,24.416778
0.8,52,24.674275
0.8,31,24.838492
0.0,19,24.950923
0.9,69,25.308032
0.8,41,25.509776
0.8,42,25.730149
0.8,15,25.823086
0.8,37,26.014565
0.8,27,26.165838
0.8,12,26.24447
0.8,58,26.558465
0.8,9,26.625125
0.8,39,26.822207
0.8,28,26.976206
0.8,76,27.351812
0.8,19,27.462931
0.8,20,27.578718
0.8,68,27.897614
0.0,101,28.345693
0.8,23,28.476872
0.8,40,28.693508
0.8,13,28.778485
0.8,28,28.924386
0.8,43,29.157583
0.8,54,29.422273
0.8,13,29.506253
0.8,20,29.624058
0.8,101,30.101589
0.8,33,30.27159
0.8,15,30.36329
0.8,26,30.500639
0.8,101,30.932835
0.8,13,31.014979
0.8,75,31.380664
0.8,32,31.555782
0.0,101,31.995531
0.8,29,32.14136
0.8,18,32.248045
0.8,58,33.553071
0.0,101,34.010406
0.8,30,34.175196
0.8,26,34.323795
0.0,15,34.420476
0.8,11,34.495686
0.8,12,34.574423
0.8,10,34.643655
0.8,13,34.729417
0.8,16,34.826025
0.8,83,35.196955
0.9,21,35.317995
0.0,101,35.76201
0.8,77,36.101547
0.8,28,36.257961
0.9,68,36.590235
0.8,33,36.765418
0.8,36,36.950537
0.8,11,37.025555
0.9,49,37.284446
0.8,30,37.446313
0.0,101,37.882293
0.8,39,38.084259
0.8,36,38.25521
0.0,101,38.700613
0.8,16,38.79728
0.8,38,38.998009
0.8,42,39.195045
0.0,78,39.567153
0.8,32,39.737631
0.8,12,39.816777
0.8,10,39.887812
0.0,82,40.246884
0.8,54,40.529382
0.8,9,40.594694
0.0,19,40.706326
0.8,33,40.878693
0.8,21,41.002786
0.8,27,41.144634
0.8,30,41.298962
0.8,76,41.63136
0.8,39,41.830746
0.8,33,42.005288
0.8,39,42.208023
0.0,101,42.652735
0.0,15,42.74895
0.8,28,42.896996
0.8,33,43.070373
0.8,40,43.282288
0.0,101,44.734944
0.8,22,44.860676
0.8,43,45.074516
0.8,28,45.223777
0.8,28,45.376045
0.8,61,45.676492
0.8,29,45.830479
0.8,42,46.046956
0.8,45,46.269068
0.8,35,46.447855
0.8,32,46.621922
0.8,61,46.917722
0.8,50,47.183939
0.8,45,47.419894
0.8,11,47.494507
0.8,13,47.579356
0.8,49,47.826199
0.8,12,47.906947
0.8,58,48.174542
0.8,27,48.327584
0.8,10,48.396623
0.0,101,48.839253
0.8,15,48.935387
0.8,19,49.044981
0.8,18,49.152512
0.8,13,49.238541
0.8,55,49.510848
0.0,80,49.866779
0.8,45,50.101136
0.8,31,50.268402
0.8,28,50.421106
0.8,57,50.713707
0.8,9,50.779514
0.8,32,50.95062
0.8,45,51.174098
0.8,9,51.240726
0.8,101,51.693411
0.8,76,52.07257
0.8,33,52.248115
0.8,41,52.464227
0.9,21,52.586215
0.8,54,52.855605
0.8,58,53.150124
0.9,78,53.537476
0.8,66,53.875162
0.8,23,54.014207
0.9,40,54.221513
0.0,101,54.67344
0.8,23,54.804851
0.0,20,54.928964
0.8,101,56.393906
0.8,22,56.525312
0.9,39,56.737886
0.9,15,56.829856
0.9,51,57.08551
0.8,15,57.176976
0.8,13,57.2693
0.8,12,57.349214
0.8,11,57.427149
0.8,30,57.592111
0.8,12,57.67152
0.8,18,57.787678
0.8,41,57.978925
0.8,73,58.302545
0.8,20,58.421041
0.9,29,58.572191
0.8,68,58.890631
0.8,13,58.97306
0.8,37,59.162572
0.0,101,59.625287
0.8,62,59.94191
0.8,74,60.29274
0.8,23,60.423127
0.8,12,60.501731
0.8,20,60.617343
0.8,42,60.836284
1.0,26,60.990086
0.8,19,61.105665
0.8,101,61.532736
0.8,24,61.662669
0.8,37,61.854907
0.8,56,62.144967
0.8,27,62.295331
0.0,21,62.423109
0.8,20,62.536855
0.8,29,62.695716
0.8,101,63.144289
0.8,26,63.28334
0.8,37,63.474013
0.8,14,63.560622
0.8,12,63.641288
