#{"t_start": 1629392609.6059093, "env_id": null}
r,l,t
0.0,101,0.477935
0.0,101,0.92342
0.0,34,1.093289
0.0,101,1.557528
0.0,101,2.018712
0.0,101,2.463399
0.0,95,2.894581
0.0,74,3.241872
0.0,101,3.699335
0.0,76,4.058248
0.0,101,4.49583
0.0,22,4.612585
0.0,58,4.894543
0.0,101,5.329557
0.0,50,5.559425
0.0,54,5.831645
0.0,33,5.999561
0.0,99,6.453441
0.0,101,6.916945
0.0,37,7.094752
0.0,19,7.203462
0.0,101,7.642876
0.0,97,8.071559
0.0,58,8.336555
0.0,21,8.449982
0.0,54,8.706392
0.0,101,9.155301
0.0,101,10.609502
0.0,89,11.016138
0.0,49,11.246211
0.0,48,11.46217
0.0,101,11.9114
0.0,14,11.996033
0.0,38,12.180175
0.0,27,12.319325
0.0,32,12.481375
0.0,101,12.95398
0.0,24,13.078949
0.0,101,13.536939
0.0,101,14.008309
0.0,101,14.454602
0.0,35,14.640599
0.0,28,14.793404
0.0,17,14.888859
0.0,54,15.138751
0.0,48,15.381059
0.0,52,15.614054
0.0,101,16.072151
0.0,101,16.52567
0.0,101,16.974038
0.0,51,17.223564
0.0,45,17.442398
0.0,55,17.710558
0.0,32,17.876312
0.0,19,17.978595
0.0,101,18.441877
0.0,101,18.909538
0.0,101,19.334557
0.0,29,19.486248
0.0,14,19.569472
0.0,92,19.978252
0.0,21,21.054334
0.0,101,21.505334
-1.0,45,21.718135
0.0,64,21.998064
0.0,101,22.488062
0.0,100,22.910882
0.0,89,23.297385
0.0,101,23.75215
0.0,24,23.878606
0.0,14,23.960887
0.0,14,24.04534
0.0,41,24.24359
0.0,101,24.742424
0.0,24,24.867877
0.0,26,25.012031
0.0,23,25.132104
0.0,21,25.247118
0.0,101,25.733062
0.0,101,26.183156
0.0,26,26.312639
0.0,32,26.486825
0.0,101,26.933324
0.0,23,27.05311
0.0,101,27.520647
0.0,101,27.97572
0.0,58,28.272272
0.0,35,28.445192
0.0,101,28.895957
0.0,101,29.356571
0.0,49,29.579648
0.0,16,29.669944
0.0,62,29.947736
0.0,101,30.400527
0.0,15,30.488988
0.0,19,31.563322
0.0,101,32.047192
0.0,21,32.159057
0.0,83,32.569786
0.0,77,32.9082
-1.0,37,33.086217
0.0,101,33.569237
0.0,21,33.678576
0.0,25,33.807983
0.0,23,33.928967
0.0,52,34.166396
0.0,101,34.619854
0.0,28,34.758306
0.0,62,35.030662
0.0,42,35.241773
0.0,101,35.688596
0.0,19,35.79301
0.0,18,35.890207
0.0,20,36.001008
0.0,101,36.461552
0.0,58,36.72248
0.0,15,36.809229
0.0,24,36.933294
0.0,101,37.371957
0.0,101,37.847217
0.0,101,38.30178
0.0,101,38.752041
0.0,89,39.166187
0.0,14,39.249597
0.0,33,39.41028
0.0,36,39.602919
0.0,35,39.773092
