#{"t_start": 1628632633.3155031, "env_id": null}
r,l,t
0.0,16,0.069286
0.0,16,0.136394
0.0,16,0.199698
0.0,16,0.263586
0.0,16,0.32883
0.0,16,0.400821
0.0,16,0.463987
0.0,16,0.530511
0.0,16,0.596651
0.0,16,0.663984
0.0,16,0.733313
0.0,16,0.802593
0.0,16,0.868508
0.0,16,0.934672
0.0,16,1.002603
0.0,16,1.070053
0.0,16,1.133832
0.0,14,1.202493
0.0,16,1.268171
1.0,16,1.33597
0.0,16,1.400205
0.0,16,1.463655
0.0,16,1.537829
0.0,16,1.604523
0.0,16,1.668894
0.0,16,1.732037
0.0,16,1.797803
0.0,16,1.874056
0.0,16,1.937917
0.0,16,2.005674
0.0,16,2.069806
0.0,16,2.133687
0.0,16,2.201235
0.0,16,2.264754
0.0,16,2.329002
0.0,16,2.394693
0.0,16,2.45917
0.0,16,2.532106
1.0,12,2.591535
0.0,16,2.669406
0.0,16,2.732926
0.0,16,2.806027
0.0,16,2.86974
0.0,16,2.932416
0.0,16,2.99754
0.0,16,3.064896
0.0,16,3.133449
0.0,16,3.199342
0.0,16,3.262015
0.0,16,3.327101
0.0,16,3.391816
0.0,16,3.457941
0.0,16,3.521049
0.0,16,3.5876
0.0,16,3.652663
0.0,16,3.715114
0.0,16,3.78405
0.0,16,3.846999
0.0,16,3.911138
0.0,16,3.977578
0.0,16,4.044422
0.0,16,4.111656
0.0,16,4.176956
0.0,16,4.242667
0.0,16,4.307315
0.0,16,4.370857
0.0,16,4.440256
0.0,16,4.503286
0.0,16,4.566596
0.0,16,4.629841
0.0,16,4.697414
0.0,16,4.76576
0.0,16,4.834715
0.0,16,4.904406
0.0,16,4.971543
0.0,16,5.033952
0.0,16,5.100341
0.0,16,5.164508
0.0,16,5.227028
0.0,16,5.292666
0.0,16,5.365157
0.0,16,5.432465
1.0,14,5.491401
1.0,16,5.566377
0.0,16,5.632469
0.0,16,5.696254
0.0,16,5.764338
0.0,16,5.82988
0.0,16,5.904188
0.0,16,5.969711
0.0,16,6.040208
0.0,16,6.103684
0.0,16,6.173722
1.0,10,6.22103
0.0,16,6.287795
0.0,16,6.351208
0.0,16,6.416957
0.0,16,6.483431
0.0,16,6.552386
0.0,15,6.619083
0.0,16,6.690751
0.0,16,6.753137
0.0,16,6.821298
0.0,16,6.887771
0.0,16,6.952303
0.0,16,7.020445
0.0,16,7.083223
0.0,16,7.146252
0.0,16,7.209628
0.0,16,7.27235
0.0,16,7.339412
0.0,15,7.407979
0.0,16,7.471236
0.0,16,7.541705
0.0,16,7.610451
0.0,16,7.673583
0.0,16,7.740911
0.0,16,7.804912
0.0,16,7.883203
0.0,16,7.950588
0.0,16,8.018556
0.0,16,8.087224
0.0,16,8.152529
0.0,16,8.216363
0.0,16,8.280038
0.0,16,8.343107
0.0,16,8.41009
0.0,16,8.472686
0.0,16,8.536896
0.0,16,8.599772
0.0,16,8.667586
0.0,16,8.73315
0.0,16,8.79769
0.0,16,8.866483
0.0,16,8.931096
0.0,16,8.998749
1.0,14,9.066311
0.0,16,9.132398
0.0,16,9.199553
0.0,16,9.262478
0.0,16,9.331971
0.0,16,9.408173
0.0,16,9.472905
0.0,16,9.541219
0.0,16,9.60501
0.0,16,9.671678
0.0,16,9.735377
0.0,16,9.800326
0.0,16,9.868949
0.0,16,9.935691
0.0,16,9.99889
0.0,16,10.061727
0.0,16,10.129275
0.0,16,10.201616
0.0,16,10.268606
0.0,16,10.334218
0.0,16,10.403463
0.0,16,10.471062
0.0,16,10.537407
0.0,16,10.604672
0.0,16,10.668588
0.0,16,10.733044
0.0,16,10.798222
0.0,16,10.866898
0.0,16,10.929487
0.0,16,10.99265
0.0,16,11.056294
