#{"t_start": 1629906228.224149, "env_id": null}
r,l,t
0.0,19,0.135417
0.0,101,0.606888
0.0,24,0.741722
0.0,83,1.150121
0.0,101,1.677478
0.0,87,2.107854
0.0,51,2.418014
0.0,101,2.963184
0.0,38,3.17639
0.0,50,3.459656
0.0,21,3.581559
0.0,32,3.773709
0.0,101,4.263218
0.0,101,4.743008
0.0,55,5.041306
0.0,74,5.370095
0.0,19,5.48372
0.0,39,5.691766
0.0,33,5.875137
0.0,34,6.084578
0.0,101,6.58128
0.0,14,6.673503
0.0,101,7.126584
0.0,101,7.670021
0.0,29,7.867278
0.0,38,8.091416
0.0,101,8.610687
0.0,17,8.716227
0.0,101,9.238816
0.0,82,9.653905
0.0,33,9.843244
0.0,21,9.971036
0.0,18,10.083704
0.0,101,10.595766
0.0,44,11.886219
0.0,55,12.146608
0.0,34,12.325254
0.0,13,12.407667
0.0,27,12.556434
0.0,57,12.847158
0.0,31,13.019657
0.0,26,13.168653
0.0,14,13.267716
0.0,43,13.499213
0.0,56,13.805862
0.0,16,13.919669
0.0,30,14.101539
0.0,69,14.466312
0.0,101,14.907104
0.0,54,15.171643
0.0,95,15.578556
0.0,100,16.088687
0.0,9,16.165302
0.0,99,16.673162
0.0,24,16.82556
0.0,49,17.091767
0.0,39,17.316012
0.0,45,17.551906
0.0,83,17.959157
0.0,101,18.448116
0.0,12,18.531145
0.0,39,18.722399
0.0,18,18.829789
0.0,67,19.172541
0.0,26,19.321727
0.0,30,19.4883
0.0,40,19.708772
0.0,34,19.903187
0.0,21,20.029246
0.0,19,20.14357
0.0,32,20.318385
0.0,70,20.674426
0.0,101,21.153359
1.0,24,21.28924
0.0,13,21.371603
0.0,101,21.841793
0.0,23,21.966137
0.0,17,22.068967
0.0,101,23.598791
0.0,41,23.825371
0.0,19,23.949332
0.0,56,24.239143
0.0,33,24.416953
0.0,11,24.497793
0.0,101,24.981017
0.0,58,25.305604
0.0,101,25.812676
0.0,28,25.98359
0.0,101,26.462925
0.0,33,26.627319
0.0,46,26.86754
0.0,29,27.030075
0.0,12,27.116377
0.0,11,27.199877
0.0,89,27.68327
0.0,31,27.850855
0.0,101,28.336483
0.0,24,28.479768
0.0,43,28.721914
0.0,36,28.910206
0.0,23,29.050918
0.0,29,29.224045
0.0,36,29.421776
0.0,56,29.700664
0.0,53,29.970059
0.0,101,30.425838
0.0,75,30.792272
0.0,22,30.935503
0.0,17,31.041356
0.0,29,31.2066
0.0,22,31.340089
0.0,12,31.422489
0.0,18,31.537094
0.0,101,32.074837
0.0,101,32.550315
0.0,23,32.68811
0.0,50,32.949854
0.0,42,33.166849
0.0,19,33.282134
0.0,13,33.369049
0.0,45,33.597275
0.0,20,33.717081
0.0,34,33.886837
0.0,63,34.204008
0.0,34,35.49533
0.0,16,35.591559
0.0,32,35.759685
0.0,37,35.956847
0.0,18,36.078398
0.0,25,36.221997
0.0,24,36.361693
0.0,49,36.599707
0.0,32,36.786519
0.0,101,37.283849
0.0,101,37.777161
0.0,22,37.919273
0.0,25,38.088076
0.0,64,38.415657
0.0,31,38.637088
0.0,29,38.801012
0.0,26,38.946747
0.0,40,39.148886
0.0,10,39.22008
0.0,20,39.334622
0.0,101,39.793657
