#{"t_start": 1629891462.8800597, "env_id": null}
r,l,t
0.0,23,0.136642
0.0,47,0.374757
0.0,101,0.816937
0.0,101,1.254299
0.0,16,1.349948
0.0,18,1.463379
0.0,33,1.64108
0.0,37,1.830726
0.0,101,2.262938
0.0,23,2.39089
0.0,9,2.455366
0.0,36,2.63784
0.0,22,2.765705
0.0,24,2.89633
0.0,25,3.034313
0.0,34,3.213638
0.0,62,3.49774
0.0,47,3.725575
0.0,56,3.999824
0.0,30,4.163292
1.0,16,4.249964
0.0,15,4.343841
0.0,22,4.474109
0.0,12,4.553099
0.0,34,4.731404
0.0,35,4.911716
0.0,17,5.008477
0.0,13,5.099864
0.0,44,5.321351
0.0,22,5.443323
0.0,101,5.892977
0.0,26,6.029055
0.0,40,6.254447
0.0,21,6.371522
0.0,19,6.484805
0.0,49,6.747208
0.0,18,6.853946
0.0,19,6.962003
0.0,43,7.185116
0.0,40,7.389684
0.0,13,7.47139
0.0,42,7.674044
0.0,27,7.812949
0.0,19,7.923095
0.0,18,8.02597
0.0,17,8.124487
0.0,51,8.37516
0.0,32,8.536528
0.0,34,8.713648
0.0,25,8.851464
0.0,47,9.085941
0.0,21,9.205875
0.0,56,9.489604
0.0,78,9.847345
0.0,101,10.303834
0.0,23,11.420086
0.0,9,11.483657
0.0,15,11.578924
0.0,33,11.750952
0.0,74,12.109621
0.0,64,12.422295
0.0,22,12.548709
0.0,30,12.711404
0.0,41,12.90897
0.0,37,13.094003
0.0,42,13.292539
0.0,86,13.674235
0.0,25,13.810462
0.0,17,13.907793
0.0,30,14.068219
0.0,23,14.199765
0.0,12,14.278007
0.0,101,14.711271
0.0,12,14.790834
0.0,53,15.062365
0.0,12,15.140025
0.0,29,15.296443
0.0,20,15.406901
0.0,101,15.847008
0.0,9,15.914963
0.0,13,15.999223
0.0,28,16.15364
0.0,101,16.592573
0.0,21,16.709969
0.0,26,16.853515
0.0,45,17.073652
0.0,25,17.208092
0.0,15,17.298191
0.0,89,17.695342
0.0,12,17.774596
0.0,18,17.884298
0.0,32,18.051688
0.0,33,18.222251
0.0,25,18.356575
0.0,56,18.643357
0.0,13,18.726524
0.0,78,19.079027
0.0,75,19.418938
0.0,58,19.697294
0.0,27,19.843014
0.0,17,19.939865
0.0,20,20.051237
0.0,101,20.520586
0.0,101,20.963995
0.0,20,21.080007
0.0,12,21.157369
0.0,34,21.339385
0.0,18,21.447979
0.0,101,22.853015
0.0,86,23.206939
0.0,39,23.396493
0.0,20,23.511138
0.0,70,23.859116
0.0,15,23.956876
0.0,58,24.241836
0.0,59,24.542409
0.0,73,24.875996
0.0,52,25.127066
0.0,45,25.344709
0.0,95,25.781763
0.0,39,25.974425
0.0,21,26.095185
0.0,59,26.391204
0.0,101,26.832151
0.0,29,26.990815
0.0,101,27.46174
0.0,56,27.728462
0.0,31,27.890903
0.0,45,28.106062
0.0,94,28.548739
0.0,101,28.974849
0.0,35,29.153807
0.0,24,29.286061
0.0,101,29.730575
0.0,101,30.163098
0.0,19,30.274489
0.0,101,30.720121
0.0,28,30.871013
0.0,36,31.042556
0.0,51,31.308294
0.0,10,31.37747
0.0,101,31.816046
0.0,47,32.053316
0.0,22,32.183909
0.0,52,33.442067
0.0,54,33.724455
0.0,101,34.160208
0.0,53,34.420346
0.0,101,34.876904
0.0,12,34.954204
0.0,101,35.38965
0.0,19,35.498707
0.0,101,35.933773
0.0,37,36.130852
0.0,23,36.269589
0.0,15,36.36602
0.0,18,36.470822
0.0,18,36.575008
0.0,47,36.812001
0.0,18,36.919855
0.0,101,37.37068
0.0,85,37.787662
0.0,62,38.093793
0.0,101,38.559067
0.0,28,38.712941
0.0,34,38.874959
0.0,101,39.32002
0.0,101,39.766933
0.0,22,39.888507
0.0,101,40.347062
0.0,56,40.616088
0.0,101,41.09304
0.0,101,41.553128
0.0,80,41.907688
0.0,12,41.984163
0.0,12,42.063711
0.0,13,42.14737
0.0,12,42.226006
0.0,40,42.4223
0.0,9,42.486485
0.0,12,42.564456
0.0,72,42.905095
0.0,101,44.334214
0.0,21,44.450732
0.0,80,44.841734
0.0,48,45.103138
0.0,40,45.304396
0.0,34,45.474699
0.0,21,45.590575
0.0,34,45.770371
0.0,45,45.998847
0.0,32,46.176568
0.0,22,46.308159
0.0,101,46.746103
0.0,101,47.192127
0.0,52,47.449726
0.0,23,47.585807
0.0,85,47.993494
0.0,14,48.091426
0.0,101,48.536997
0.0,40,48.754372
0.0,49,48.989538
0.0,41,49.180761
0.0,34,49.352999
0.0,53,49.586298
0.0,12,49.664293
0.0,13,49.748698
0.0,24,49.88538
0.0,39,50.079169
0.0,53,50.338338
0.0,21,50.457921
0.0,31,50.610544
0.0,40,50.81545
0.0,63,51.130942
0.0,25,51.266303
0.0,30,51.422049
0.0,101,51.887034
0.0,101,52.321138
0.0,86,52.700092
0.0,26,52.846979
0.0,10,52.927612
0.0,101,53.382163
0.0,20,53.494572
0.0,20,53.602097
0.0,13,53.692519
0.0,27,53.8358
0.0,81,55.197749
0.0,22,55.325339
0.0,16,55.422592
0.0,36,55.608858
0.0,14,55.702141
0.0,39,55.899066
0.0,45,56.123432
0.0,71,56.482654
0.0,34,56.660968
0.0,21,56.776991
0.0,54,57.047012
0.0,15,57.137981
0.0,101,57.577733
0.0,32,57.756318
0.0,73,58.110632
0.0,53,58.379175
0.0,11,58.45287
0.0,40,58.665358
0.0,51,58.92378
0.0,25,59.066005
0.0,51,59.331644
0.0,19,59.440347
0.0,51,59.690037
0.0,21,59.808245
0.0,49,60.059113
0.0,39,60.273963
0.0,16,60.369174
0.0,15,60.464789
0.0,23,60.592672
0.0,101,61.022389
0.0,89,61.442414
0.0,20,61.559659
0.0,30,61.717791
0.0,17,61.824468
0.0,24,61.960758
0.0,22,62.08371
0.0,39,62.295939
0.0,101,62.736595
0.0,31,62.900734
0.0,101,63.337223
0.0,22,63.45499
0.0,14,63.541492
0.0,71,63.8888
0.0,38,64.079222
0.0,42,64.296684
0.0,84,64.688941
0.0,95,65.131918
0.0,38,65.33026
0.0,23,66.452161
0.0,23,66.582865
0.0,35,66.770667
0.0,32,66.943626
0.0,48,67.189177
0.0,42,67.387382
0.0,42,67.588651
0.0,48,67.837788
0.0,101,68.297326
0.0,40,68.508462
0.0,35,68.69367
0.0,64,68.977801
0.0,22,69.104612
0.0,101,69.56575
0.0,33,69.734297
0.0,50,69.982553
0.0,21,70.103935
0.0,33,70.28108
0.0,60,70.551014
0.0,21,70.665655
0.0,71,71.022883
0.0,23,71.150315
0.0,26,71.292633
0.0,16,71.39084
0.0,101,71.855444
0.0,101,72.303549
0.0,43,72.509459
0.0,77,72.856886
0.0,11,72.9331
0.0,36,73.11271
0.0,59,73.380301
0.0,41,73.588008
0.0,20,73.701573
0.0,21,73.82336
0.0,101,74.297283
0.0,101,74.751213
0.0,29,74.908371
0.0,44,75.136357
0.0,23,75.269477
0.0,101,75.739569
0.0,28,75.889741
0.0,83,76.278233
0.0,33,77.442997
0.0,11,77.517015
0.0,58,77.788853
0.0,72,78.139236
0.0,81,78.514453
0.0,78,78.860061
0.0,34,79.020379
0.0,23,79.151013
0.0,33,79.324326
0.0,31,79.493572
0.0,24,79.627072
0.0,44,79.849895
0.0,101,80.308895
0.0,13,80.388752
0.0,27,80.525094
0.0,12,80.602401
0.0,101,81.046693
0.0,39,81.249885
0.0,13,81.332663
0.0,34,81.514166
0.0,21,81.630807
0.0,37,81.827412
0.0,46,82.048751
0.0,17,82.145815
0.0,24,82.278622
0.0,101,82.723126
0.0,73,83.041203
0.0,101,83.47165
0.0,101,83.913402
0.0,15,84.008522
0.0,15,84.099516
0.0,51,84.348368
0.0,19,84.46069
0.0,31,84.616593
0.0,12,84.69383
0.0,42,84.906042
0.0,46,85.123787
0.0,101,85.57098
0.0,101,86.0618
0.0,25,86.194205
0.0,36,86.377816
0.0,30,86.545736
0.0,33,86.712092
0.0,89,87.116535
0.0,12,87.193558
0.0,17,87.293468
0.0,30,88.449445
0.0,12,88.527395
0.0,12,88.605216
0.0,24,88.729598
0.0,36,88.926266
0.0,16,89.02376
0.0,101,89.514479
0.0,22,89.637048
0.0,23,89.767026
0.0,35,89.948728
0.0,39,90.152404
0.0,48,90.397616
0.0,26,90.536943
0.0,25,90.671779
0.0,31,90.833573
0.0,12,90.909967
0.0,35,91.095537
0.0,19,91.203646
0.0,44,91.428245
0.0,101,91.859736
0.0,31,92.023163
0.0,27,92.176184
0.0,32,92.342518
0.0,68,92.672347
0.0,29,92.824948
0.0,20,92.942277
0.0,50,93.202818
0.0,88,93.598513
0.0,101,94.045075
0.0,58,94.333208
0.0,101,94.776091
0.0,40,94.973953
0.0,71,95.320372
0.0,31,95.488177
0.0,101,95.920919
0.0,35,96.097852
0.0,38,96.293756
0.0,39,96.494714
0.0,96,96.93409
0.0,18,97.03829
0.0,11,97.111708
0.0,13,97.195517
0.0,14,97.280844
0.0,11,97.354987
0.0,101,97.804337
0.0,26,97.945916
0.0,14,98.030651
0.0,101,98.498672
0.0,41,99.70184
0.0,22,99.825197
0.0,29,99.977629
0.0,23,100.103716
0.0,46,100.343457
0.0,38,100.541214
0.0,28,100.684469
0.0,49,100.933731
0.0,18,101.037855
0.0,35,101.212027
0.0,22,101.333129
0.0,68,101.645936
0.0,19,101.757681
0.0,91,102.18464
0.0,31,102.349383
0.0,101,102.80158
0.0,76,103.166589
0.0,42,103.387596
0.0,101,103.845545
0.0,101,104.263959
0.0,78,104.605289
0.0,47,104.845546
0.0,62,105.153763
0.0,21,105.273622
0.0,101,105.690358
0.0,14,105.780014
0.0,101,106.213653
0.0,28,106.363423
0.0,33,106.538516
0.0,13,106.620013
0.0,30,106.785996
0.0,32,106.959269
0.0,35,107.142539
0.0,101,107.596542
0.0,101,108.074208
0.0,95,108.548144
0.0,41,108.754255
0.0,51,109.020053
0.0,101,110.455858
0.0,19,110.56512
0.0,52,110.827059
0.0,52,111.080447
0.0,44,111.310905
0.0,25,111.4447
0.0,10,111.513849
0.0,51,111.760652
0.0,54,112.012846
0.0,64,112.309043
0.0,101,112.776499
0.0,45,113.009625
0.0,56,113.29638
0.0,39,113.504925
0.0,25,113.644582
0.0,65,113.970997
0.0,29,114.139382
0.0,34,114.316661
0.0,51,114.58045
0.0,84,114.987404
0.0,101,115.44275
0.0,101,115.897432
0.0,17,116.00866
0.0,38,116.205563
0.0,41,116.402396
0.0,12,116.479979
0.0,25,116.617666
0.0,26,116.763662
0.0,34,116.945594
0.0,62,117.240692
0.0,101,117.660974
0.0,101,118.105059
0.0,101,118.549655
0.0,22,118.67094
0.0,40,118.871873
0.0,12,118.950518
0.0,101,119.438973
0.0,51,119.694445
0.0,101,120.157614
0.0,30,120.316487
0.0,71,121.666744
0.0,62,121.96831
0.0,31,122.141935
0.0,54,122.378775
0.0,37,122.554137
0.0,29,122.710655
0.0,99,123.193398
0.0,32,123.355782
