#{"t_start": 1629369987.3309317, "env_id": null}
r,l,t
0.0,43,2.344119
0.0,23,2.461787
0.0,17,2.554061
0.0,74,2.901155
0.0,101,3.354088
0.0,24,3.48046
0.0,65,3.764046
0.0,37,3.945035
0.0,101,4.379332
0.0,45,4.601935
0.0,36,4.777538
0.0,53,5.011392
0.0,38,5.190441
0.0,14,5.270921
0.0,50,5.487939
0.0,74,5.803817
0.0,101,6.237894
0.0,101,6.675182
0.0,42,6.879487
0.0,67,7.164506
0.0,19,7.266664
0.0,25,7.391621
0.0,101,7.821338
0.0,88,8.199208
0.0,55,8.444242
0.0,66,8.729644
0.0,26,8.865979
0.0,101,9.286592
0.0,14,9.36448
0.0,101,9.788632
0.0,53,10.021132
0.0,101,10.455884
0.0,23,10.573793
0.0,39,10.76076
0.0,67,11.055551
0.0,101,12.519429
0.0,31,12.662486
0.0,65,12.950701
0.0,20,13.04945
0.0,72,13.374589
0.0,74,13.718426
0.0,101,14.15863
0.0,101,14.594076
0.0,101,15.037452
0.0,44,15.250673
0.0,32,15.406959
0.0,23,15.522471
0.0,91,15.920945
0.0,26,16.049574
0.0,16,16.137619
0.0,33,16.296266
0.0,14,16.371088
0.0,73,16.688231
0.0,16,16.773044
0.0,57,17.02226
0.0,59,17.302709
0.0,32,17.453397
0.0,101,17.882696
0.0,101,18.325413
0.0,84,18.696309
0.0,101,19.129391
0.0,72,19.44728
0.0,42,19.650631
0.0,27,19.793745
0.0,66,20.081719
0.0,21,20.187141
0.0,25,20.31645
0.0,77,20.671599
0.0,51,20.902094
0.0,59,21.159252
0.0,46,21.362354
0.0,101,22.814965
-1.0,65,23.107377
0.0,48,23.324763
0.0,26,23.455852
0.0,22,23.56702
0.0,30,23.715694
0.0,101,24.181028
0.0,72,24.485528
0.0,89,24.922132
0.0,28,25.058574
0.0,17,25.149395
0.0,64,25.429055
0.0,80,25.779447
0.0,41,25.973936
0.0,40,26.167657
0.0,101,26.615426
0.0,43,26.815607
0.0,101,27.276569
0.0,52,27.5267
0.0,94,27.94208
0.0,101,28.376109
0.0,46,28.597825
-1.0,57,28.855524
0.0,63,29.143232
0.0,20,29.247961
0.0,101,29.69161
0.0,101,30.124162
0.0,101,30.556398
0.0,90,30.953037
0.0,27,31.087956
0.0,95,31.526559
0.0,21,31.634383
0.0,24,31.753052
0.0,38,31.944776
0.0,45,33.177927
0.0,101,33.62993
0.0,97,34.080167
0.0,37,34.252017
0.0,100,34.680763
0.0,27,34.812649
0.0,68,35.116236
0.0,101,35.575495
0.0,48,35.788365
0.0,99,36.201993
0.0,101,36.623236
0.0,101,37.067626
-1.0,90,37.456315
0.0,56,37.702208
0.0,101,38.171402
0.0,80,38.54248
0.0,21,38.648894
0.0,25,38.77118
0.0,64,39.054429
0.0,101,39.498444
0.0,91,39.879447
0.0,24,40.000299
0.0,26,40.128177
0.0,101,40.560258
0.0,37,40.74095
0.0,89,41.117121
0.0,88,41.49197
0.0,36,41.666459
0.0,101,43.112396
0.0,25,43.236779
-1.0,92,43.641765
0.0,101,44.064502
0.0,22,44.175247
0.0,18,44.274253
0.0,101,44.714589
0.0,18,44.811458
0.0,93,45.210163
0.0,81,45.570931
0.0,91,45.967843
0.0,54,46.210831
0.0,101,46.659396
0.0,101,47.105303
0.0,19,47.206235
0.0,35,47.374288
0.0,101,47.813522
0.0,101,48.26048
0.0,26,48.392673
0.0,101,48.862023
0.0,101,49.303708
0.0,28,49.438923
0.0,38,49.618807
0.0,38,49.798236
0.0,101,50.28213
0.0,13,50.359382
0.0,77,50.688251
0.0,101,51.132839
0.0,15,51.22016
0.0,50,51.466609
0.0,59,51.72251
0.0,28,51.862568
0.0,101,52.307853
0.0,101,53.78766
0.0,17,53.878517
0.0,101,54.320079
0.0,52,54.57408
0.0,101,55.01928
0.0,97,55.445904
0.0,101,55.937785
0.0,28,56.07479
0.0,101,56.525652
0.0,98,56.948642
0.0,74,57.265504
0.0,101,57.710888
0.0,14,57.793401
0.0,38,57.987195
0.0,101,58.420491
0.0,101,58.882695
0.0,101,59.316295
0.0,101,59.762066
-1.0,95,60.19968
0.0,95,60.676555
0.0,101,61.126639
0.0,27,61.265281
0.0,101,61.763848
0.0,28,61.902751
0.0,101,62.369289
0.0,101,63.876186
0.0,36,64.055569
0.0,101,64.49974
0.0,79,64.866488
0.0,14,64.959373
0.0,49,65.217445
0.0,101,65.681777
0.0,33,65.858149
0.0,96,66.289194
0.0,53,66.579936
0.0,32,66.750517
0.0,64,67.048413
0.0,57,67.331486
0.0,88,67.757356
0.0,54,68.027091
0.0,53,68.344374
0.0,101,68.864208
0.0,89,69.295247
0.0,101,69.803299
0.0,25,69.942521
0.0,62,70.251627
0.0,54,70.53067
0.0,59,70.813724
0.0,24,70.955576
0.0,64,71.263679
0.0,21,71.377596
0.0,43,71.600485
0.0,40,71.810092
0.0,86,72.219713
0.0,56,72.487532
0.0,67,72.825957
0.0,71,73.21376
0.0,34,73.414823
0.0,40,73.637311
0.0,101,75.202397
0.0,101,75.733296
0.0,23,75.869211
0.0,66,76.203513
0.0,72,76.577104
0.0,94,77.046639
0.0,17,77.145786
0.0,101,77.730384
0.0,51,78.003256
0.0,86,78.465877
0.0,21,78.591156
0.0,101,79.064959
0.0,36,79.291316
0.0,75,79.715932
0.0,101,80.219784
0.0,62,80.500017
0.0,101,81.028363
0.0,101,81.53468
0.0,30,81.706234
0.0,97,82.187094
0.0,31,82.355587
0.0,41,82.566042
0.0,67,82.884937
0.0,63,83.244905
0.0,101,83.695698
0.0,101,84.172758
0.0,65,84.467114
0.0,101,84.92352
0.0,50,85.158499
0.0,101,86.620644
0.0,96,87.088994
0.0,30,87.248636
0.0,57,87.507461
0.0,101,88.013875
-1.0,92,88.453178
0.0,49,88.701251
0.0,101,89.196366
0.0,101,89.718866
0.0,66,90.048576
0.0,101,90.49348
0.0,101,90.94516
0.0,66,91.263371
0.0,62,91.545164
0.0,100,92.001805
0.0,101,92.529094
0.0,15,92.622601
0.0,75,92.982157
0.0,101,93.528469
0.0,33,93.724305
0.0,80,94.121554
0.0,21,94.248446
0.0,32,94.436809
0.0,61,94.732801
0.0,101,95.231894
0.0,77,95.584489
0.0,101,96.054812
0.0,26,96.202731
0.0,21,96.324186
0.0,95,97.866867
0.0,18,97.970731
0.0,101,98.443588
0.0,13,98.530009
0.0,51,98.777714
0.0,69,99.108931
0.0,22,99.223821
0.0,101,99.688972
0.0,29,99.832946
0.0,25,99.963841
0.0,101,100.445431
0.0,48,100.669819
0.0,83,101.058114
0.0,19,101.159491
0.0,101,101.6452
0.0,39,101.849836
0.0,36,102.046473
0.0,64,102.367221
0.0,23,102.490756
0.0,20,102.597551
0.0,14,102.6774
0.0,37,102.845938
0.0,101,103.34199
0.0,79,103.71439
0.0,63,104.029354
0.0,25,104.166646
