#{"t_start": 1628213333.444834, "env_id": null}
r,l,t
0.0,16,0.060915
0.0,16,0.114534
0.0,16,0.171519
0.0,16,0.226152
0.0,16,0.281783
0.0,16,0.338966
0.0,16,0.397887
0.0,16,0.460204
0.0,16,0.516205
0.0,16,0.570156
0.0,16,0.627956
0.0,16,0.687818
0.0,16,0.743609
0.0,16,0.797772
0.0,16,0.857636
0.0,16,0.911386
0.0,16,0.969769
0.0,16,1.02739
0.0,16,1.091127
0.0,16,1.148546
0.0,16,1.204093
0.0,16,1.262442
0.0,16,1.318796
0.0,16,1.376733
0.0,16,1.440746
0.0,16,1.505169
0.0,16,1.560436
0.0,16,1.615179
0.0,16,1.669718
0.0,16,1.72439
0.0,16,1.777589
0.0,16,1.831712
0.0,16,1.889837
0.0,16,1.943621
0.0,16,1.997534
0.0,16,2.055819
0.0,16,2.109353
0.0,16,2.167275
0.0,16,2.227147
0.0,16,2.280474
0.0,16,2.334425
0.0,16,2.388215
0.0,16,2.449635
1.0,14,2.504081
0.0,16,2.557802
0.0,16,2.62033
0.0,16,2.673994
0.0,15,2.733387
0.0,16,2.787235
1.0,11,2.834865
0.0,16,2.888965
0.0,16,2.942948
0.0,16,2.996697
0.0,16,3.050774
0.0,16,3.104199
0.0,16,3.159882
0.0,16,3.214918
0.0,16,3.272775
0.0,16,3.327101
0.0,16,3.388705
0.0,16,3.457491
0.0,16,3.51762
1.0,14,3.571392
0.0,16,3.626454
0.0,16,3.686274
0.0,16,3.740132
0.0,16,3.797245
0.0,16,3.855583
0.0,16,3.908823
0.0,16,3.969205
1.0,13,4.020832
1.0,13,4.075096
0.0,16,4.131078
0.0,16,4.185034
0.0,16,4.238905
0.0,16,4.292557
1.0,12,4.347964
0.0,16,4.401402
0.0,16,4.455571
0.0,16,4.509224
0.0,16,4.562653
0.0,15,4.622542
0.0,16,4.677369
0.0,16,4.731429
0.0,16,4.784844
0.0,16,4.843688
0.0,16,4.897125
0.0,16,4.959657
0.0,16,5.013101
0.0,16,5.072099
0.0,16,5.129404
0.0,16,5.186489
0.0,16,5.246695
0.0,16,5.301174
0.0,16,5.355324
0.0,16,5.41076
0.0,16,5.464955
0.0,16,5.518141
0.0,16,5.571768
0.0,16,5.631763
1.0,12,5.685828
0.0,16,5.739486
0.0,16,5.800987
0.0,16,5.854763
0.0,16,5.915304
0.0,16,5.969746
0.0,16,6.028226
0.0,14,6.08501
0.0,16,6.138506
0.0,16,6.192358
0.0,16,6.251465
0.0,16,6.305283
0.0,16,6.359008
0.0,16,6.412949
0.0,16,6.467048
0.0,16,6.528743
1.0,12,6.579751
0.0,16,6.6364
0.0,16,6.690554
0.0,16,6.745322
0.0,16,6.803713
0.0,16,6.857681
0.0,16,6.923769
0.0,16,6.979038
0.0,16,7.032778
0.0,16,7.089219
0.0,16,7.143063
0.0,16,7.19546
0.0,16,7.249301
0.0,16,8.334564
0.0,16,8.388658
0.0,16,8.443068
0.0,16,8.497719
0.0,16,8.551043
0.0,16,8.610297
0.0,16,8.663532
0.0,16,8.716646
0.0,16,8.773068
0.0,16,8.826774
0.0,16,8.882533
0.0,16,8.947326
0.0,16,9.00314
0.0,16,9.064484
0.0,16,9.123658
0.0,15,9.184137
0.0,16,9.241605
0.0,16,9.295757
0.0,16,9.349091
0.0,16,9.404935
0.0,16,9.459122
0.0,16,9.515117
0.0,16,9.568427
0.0,16,9.622339
1.0,10,9.67207
0.0,16,9.725582
0.0,16,9.78707
0.0,16,9.840644
0.0,16,9.895238
0.0,16,9.948883
0.0,16,10.008725
0.0,16,10.061835
0.0,16,10.120513
0.0,16,10.180907
0.0,16,10.235475
0.0,16,10.298741
0.0,16,10.359671
0.0,16,10.413306
0.0,16,10.467571
0.0,16,10.521856
0.0,16,10.576118
0.0,16,10.633876
0.0,16,10.688863
0.0,16,10.7442
0.0,16,10.798543
0.0,16,10.853809
0.0,16,10.916363
0.0,16,10.970785
1.0,11,11.015278
0.0,16,11.068767
0.0,16,11.122639
0.0,16,11.17648
0.0,16,11.237818
0.0,16,11.291122
0.0,16,11.345009
0.0,16,11.399021
0.0,16,11.465383
0.0,16,11.521607
0.0,16,11.576051
0.0,16,11.635857
0.0,16,11.691744
0.0,16,11.746891
0.0,16,11.805994
0.0,16,11.859099
0.0,16,11.919143
0.0,16,11.97474
0.0,16,12.029101
0.0,16,12.082799
0.0,16,12.136144
0.0,16,12.189865
0.0,16,12.24815
0.0,16,12.304487
0.0,16,12.362789
0.0,16,12.420003
0.0,16,12.481729
0.0,16,12.537179
0.0,16,12.59059
0.0,16,12.643953
0.0,16,12.700259
0.0,16,12.754404
0.0,16,12.808453
0.0,16,12.862406
0.0,16,12.925825
0.0,16,12.984988
1.0,12,13.037819
0.0,16,13.093263
0.0,15,13.152367
0.0,16,13.206766
0.0,16,13.261486
0.0,16,13.319985
0.0,16,13.374666
0.0,16,13.428884
0.0,16,13.483393
0.0,16,13.539099
0.0,16,13.594432
0.0,16,13.65262
1.0,11,13.698524
0.0,16,13.756733
0.0,16,13.811767
0.0,16,13.87443
0.0,16,13.929498
0.0,16,13.984463
0.0,16,14.03793
0.0,16,14.093392
0.0,16,14.153261
0.0,16,14.220251
0.0,16,14.279774
0.0,16,14.33889
0.0,16,14.393073
0.0,16,14.450359
0.0,16,14.507857
0.0,16,14.565409
0.0,16,14.619833
0.0,16,14.674864
0.0,16,14.738347
0.0,16,14.794639
0.0,16,14.86237
0.0,16,14.917974
0.0,16,14.979175
0.0,16,15.033494
0.0,16,15.087781
0.0,16,15.149015
0.0,16,15.203174
0.0,16,15.266332
0.0,16,15.321282
0.0,16,15.3769
0.0,16,15.432112
0.0,16,15.486278
0.0,16,15.543741
0.0,16,15.597874
0.0,16,16.679947
0.0,16,16.740171
0.0,16,16.806065
0.0,16,16.860816
0.0,16,16.915242
0.0,16,16.976082
0.0,16,17.034762
0.0,16,17.08888
0.0,16,17.142515
0.0,16,17.201945
0.0,16,17.264897
0.0,16,17.324199
0.0,16,17.379305
1.0,15,17.4399
0.0,16,17.502327
0.0,16,17.565346
0.0,16,17.622266
0.0,16,17.680938
0.0,16,17.735438
0.0,16,17.78983
0.0,16,17.853154
0.0,16,17.920183
1.0,12,17.97077
0.0,16,18.026447
0.0,16,18.079685
0.0,16,18.13741
0.0,16,18.191494
0.0,16,18.244839
1.0,14,18.302498
0.0,16,18.360476
0.0,16,18.421134
0.0,16,18.481308
0.0,16,18.533529
0.0,16,18.591919
0.0,16,18.648819
0.0,16,18.702302
0.0,16,18.756532
0.0,16,18.810461
0.0,16,18.869068
0.0,16,18.923933
0.0,16,18.982915
0.0,16,19.039409
0.0,15,19.099391
0.0,16,19.156192
0.0,16,19.21468
0.0,16,19.268106
0.0,16,19.324525
0.0,16,19.396841
0.0,16,19.454126
0.0,16,19.513519
0.0,16,19.574886
0.0,16,19.628524
0.0,16,19.682335
0.0,16,19.742177
0.0,16,19.805082
1.0,13,19.859467
0.0,16,19.912958
0.0,16,19.984408
0.0,16,20.043655
0.0,16,20.104035
0.0,16,20.157461
0.0,16,20.210629
