#{"t_start": 1629395216.9340513, "env_id": null}
r,l,t
0.0,35,0.189414
0.0,50,0.430252
0.0,28,0.5838
0.0,34,0.761717
0.0,43,0.964525
0.0,77,1.328838
0.0,101,1.791584
0.0,56,2.054953
0.0,101,2.525929
0.0,37,2.71018
0.0,31,2.868654
0.0,101,3.347752
0.0,18,3.449933
0.0,101,3.922912
0.0,51,4.167629
0.0,88,4.594382
0.0,18,4.693056
0.0,15,4.781836
0.0,60,5.084922
0.0,101,5.54832
0.0,101,6.009156
0.0,59,6.286304
0.0,22,6.406811
0.0,101,6.865823
0.0,20,6.978425
0.0,12,7.055027
0.0,22,7.173985
0.0,42,7.374588
0.0,101,7.849636
-1.0,87,8.259274
0.0,45,8.48482
0.0,101,8.938949
0.0,101,9.414953
0.0,101,10.85863
-1.0,94,11.303703
0.0,101,11.764295
0.0,76,12.117297
0.0,27,12.270065
0.0,101,12.74988
0.0,101,13.238415
0.0,57,13.50513
0.0,41,13.699889
0.0,26,13.835186
0.0,93,14.281392
0.0,101,14.751729
0.0,58,15.019703
0.0,101,15.481693
0.0,101,15.955781
0.0,23,16.081158
0.0,21,16.195338
0.0,18,16.301242
0.0,52,16.546248
0.0,51,16.786654
0.0,28,16.943022
0.0,52,17.187542
0.0,101,17.648674
0.0,74,18.011076
0.0,101,18.472969
0.0,71,18.80606
0.0,41,19.011491
0.0,27,19.157637
0.0,25,19.293628
0.0,101,19.761467
0.0,89,20.169952
0.0,92,21.574962
0.0,23,21.699708
0.0,101,22.155964
0.0,25,22.29454
0.0,25,22.426531
0.0,14,22.511317
0.0,19,22.613237
0.0,101,23.087927
0.0,29,23.237142
0.0,62,23.527631
0.0,61,23.814136
0.0,61,24.095142
0.0,101,24.605133
0.0,23,24.727458
0.0,101,25.190572
0.0,26,25.327769
0.0,49,25.573459
0.0,59,25.853805
0.0,94,26.319112
0.0,25,26.451523
0.0,60,26.736595
0.0,101,27.21348
0.0,25,27.34375
0.0,91,27.771636
0.0,101,28.267477
0.0,63,28.566514
0.0,40,28.779979
0.0,60,29.068707
0.0,14,29.153494
0.0,101,29.633024
-1.0,97,30.088609
0.0,17,30.186164
0.0,34,30.363986
0.0,101,30.847865
0.0,22,30.966538
0.0,101,31.437809
0.0,101,32.919101
0.0,101,33.384529
0.0,101,33.861799
0.0,101,34.376478
0.0,101,34.843671
0.0,39,35.044963
0.0,101,35.543535
0.0,24,35.675238
0.0,61,35.959488
0.0,101,36.438026
0.0,101,36.92501
0.0,21,37.038665
0.0,65,37.348535
0.0,23,37.473278
0.0,69,37.809535
0.0,76,38.16224
0.0,60,38.444905
0.0,101,38.925136
0.0,101,39.398745
0.0,101,39.878072
0.0,101,40.350039
0.0,79,40.713941
0.0,101,41.181059
0.0,65,41.488524
0.0,101,41.948565
0.0,72,43.289876
0.0,25,43.424581
0.0,101,43.883711
0.0,55,44.152761
0.0,101,44.623913
0.0,101,45.07796
0.0,53,45.333412
0.0,59,45.606418
0.0,46,45.824491
0.0,101,46.303597
0.0,101,46.770772
0.0,101,47.246352
0.0,101,47.70416
0.0,30,47.871618
0.0,14,47.952498
0.0,101,48.422471
0.0,71,48.756284
0.0,83,49.136011
0.0,28,49.283674
0.0,52,49.52344
0.0,49,49.757863
0.0,101,50.229266
0.0,52,50.493345
0.0,60,50.788558
0.0,101,51.250335
0.0,101,51.718505
0.0,28,51.877133
0.0,59,52.154231
0.0,101,52.625272
0.0,34,52.803191
0.0,101,54.256952
0.0,101,54.727027
0.0,53,54.979373
0.0,57,55.251743
0.0,23,55.376506
0.0,14,55.459898
0.0,19,55.567358
0.0,54,55.822345
0.0,55,56.079176
0.0,101,56.570014
0.0,101,57.041092
0.0,37,57.238332
0.0,101,57.707544
0.0,101,58.180835
0.0,101,58.654638
0.0,101,59.127652
0.0,72,59.464964
